,pretty_comp,bulk_modulus_kv
960,NiAgO2,160.52200000000005
961,Ba2TbSbO6,139.067
962,SrCaBe2,33.689
963,Mg2PN3,157.6
964,HoZn,65.733
965,ZnGeO3,194.833
966,TmB2Ru3,228.15599999999998
967,SiH2C2(NF)6,28.666999999999998
968,Ba4NaTa,11.732999999999999
969,Rb2PtS2,41.144
970,ScAsW,86.9
971,Te(HO)6,27.833000000000002
972,Li2PrAs2,45.644
973,Cr2S5,36.821999999999996
974,Cd3As2,46.766999999999996
975,K3P,15.967
976,LiCN,10.456
977,V3Pb,153.767
978,KTeOF3,24.9
979,DyAgSn,77.422
980,InSn2I5,17.178
981,BeCo2P,220.389
982,Sr3AsP,31.5
983,HfNi2,180.36700000000002
984,CaHgO2,83.178
985,CaSn(BO3)2,131.389
986,BiSBr,25.711
987,Tm2TeO2,110.311
988,Rb2RhF6,32.2
989,FeCo2Si,207.567
990,TbPd,91.35600000000001
991,NaSO4,37.678000000000004
992,Mg(SnN)2,38.622
993,NaBeCo4,117.23299999999999
994,FeSiW,233.233
995,KTcO4,27.256
996,KAu(I2O)2,25.733
997,MoP2,169.956
998,ZrSiS,128.756
999,CaCO3,61.788999999999994
1000,KHgSb,28.011
1001,Al2NiRu,180.267
1002,SrAuO2,91.333
1003,K4V2O7,39.133
1004,CuAsSe2,47.8
1005,ZnFeO2,44.144
1006,TiCl3,23.956
1007,ZnCoF6,55.411
1008,TmCl3,27.467
1009,Ti2InFe,127.26700000000001
1010,TlPd2Se3,39.367
1011,Ca5Si3,42.989
1012,YbO,139.4
1013,CaTe2O5,34.189
1014,LiAlSiO4,123.556
1015,Y2Al3Si2,83.478
1016,CaBeTc2,139.033
1017,ScNiBi,91.867
1018,Ti2BeSb,99.689
1019,TmAlSi,90.9
1020,Mg3Mo,73.467
1021,InFeCo2,158.767
1022,Sc3CoC4,184.52200000000002
1023,ZrFeSb,125.56700000000001
1024,Lu2TlAg,73.733
1025,Na3BS3,24.533
1026,Sc6FeSb2,77.767
1027,Ce(SiRu)2,151.02200000000005
1028,Se2NCl3,13.856
1029,KBa2Pd,17.567
1030,Rb2PdBr6,18.233
1031,BaNiRu2,85.256
1032,Dy3SnC,87.133
1033,Yb(As2Rh3)2,172.989
1034,FeBO3,234.81099999999998
1035,Li2GePd,63.233000000000004
1036,PAuClF3,13.622
1037,LiAgF3,51.544
1038,BeFeOs,217.511
1039,PuSi3,83.07799999999997
1040,SrMg2N2,99.37799999999999
1041,BaCuSeF,58.367
1042,Mn2VGa,192.767
1043,HoSi,93.72200000000001
1044,NiTe,99.72200000000001
1045,Sb2S3,32.156
1046,Ba4ScGa,12.7
1047,Zr2Fe,125.589
1048,SrNd5S8,77.85600000000002
1049,NaBeRh2,124.289
1050,BeMoSe2,65.611
1051,YSi2,82.22200000000002
1052,BaInMo2,89.344
1053,BaTe,35.5
1054,Sc6Te2Os,74.422
1055,AcGaTe2,45.367
1056,SrCaSi,37.321999999999996
1057,KBeNb2,77.52199999999998
1058,AsIr2Pt,221.567
1059,Tl(CoS)2,57.611000000000004
1060,PrAlGe,75.867
1061,CeCuGe,85.92200000000004
1062,ScSnRu2,173.1
1063,LiGaO2,136.45600000000002
1064,Sm(SiRu)2,146.322
1065,Li2CrCl4,27.244
1066,Sc3SnB,85.333
1067,SrZnO2,96.8
1068,UCuPO,136.233
1069,SrNiSn3,58.943999999999996
1070,CrP4,123.756
1071,Pr2CrS4,84.72200000000002
1072,AlCr2,185.41099999999997
1073,EuCd,57.667
1074,BaNd2CuO5,127.633
1075,BiS2,38.944
1076,InHg,29.666999999999998
1077,NdIr3,195.63299999999998
1078,PrCuSe2,64.656
1079,BaTaMn2,44.3
1080,PrY3,38.744
1081,TlPbI3,20.822
1082,AlAgTe2,45.489
1083,SO3,18.067
1084,HoAu4,122.62200000000001
1085,Pr3AlC,64.2
1086,MgSnP2,57.266999999999996
1087,Ti3Sn,115.93299999999999
1088,Ca(AuO2)2,111.756
1089,LiBeGe,48.478
1090,RbBe2F5,24.566999999999997
1091,MgAl2Cu,77.467
1092,Zn(CrS2)2,80.767
1093,TiBeSi,105.656
1094,NaSb(PS3)2,21.3
1095,K8NO3,29.4
1096,ErSCl,38.478
1097,CoMo,236.667
1098,Li4Mn(BO3)2,85.85600000000002
1099,Y2Si2O7,145.167
1100,KErS2,49.489
1101,HgPb2(ClO)2,42.167
1102,Tm(SiRh)2,159.111
1103,NpTeAs,68.056
1104,U(MnGe)2,159.944
1105,BaTi2Ga,54.343999999999994
1106,Sr3Ge2(BO)6,92.57799999999999
1107,FeCoSn,146.556
1108,KCu4AsS4,44.9
1109,Na3AlF6,52.367
1110,TePd,99.2
1111,Tl2MoCl6,22.066999999999997
1112,CaReBi,70.833
1113,BeCu4W,161.667
1114,LiMnAlO3,117.5
1115,VO2,35.344
1116,TiAsRu2,188.6
1117,Ca3Bi2,28.233
1118,BeCu2Mo,168.1
1119,MgBeV2,110.92200000000001
1120,Ba3PN,43.0
1121,Sr(PrSe2)2,61.378
1122,Rb2TlInCl6,22.13300000000001
1123,Ta2CrRu,247.13299999999998
1124,TaTiAs,99.23299999999999
1125,K2BaV,7.522
1126,TaZnCo2,208.067
1127,NaReO4,33.4
1128,BeCrW,217.622
1129,Mg3Br,24.410999999999998
1130,Rb2TeO3,25.433000000000003
1131,SbRhO4,204.28900000000002
1132,Sc2BeOs,121.522
1133,Be2NiSe,97.811
1134,SiSe2,18.0
1135,MgTiBe,77.567
1136,ZrAlCo2,166.2
1137,LiBe2Cr,82.1
1138,TiBe2Ge,128.8
1139,Ba4MgGa,11.3
1140,InBr3,16.378
1141,GaFeNi2,173.2
1142,Mn2BeNi,225.889
1143,MnHg,75.7
1144,YbCo2,109.0
1145,TiAl,112.744
1146,KSnSO4F,26.555999999999997
1147,NaMnSb,31.1
1148,KYO2,89.111
1149,Rb3Hf,6.867000000000001
1150,SmMgZn2,61.266999999999996
1151,Nd4S3NCl3,64.311
1152,Sb3Ir,97.23299999999999
1153,ZnPd2Au,149.467
1154,Zr2Ni,122.14399999999999
1155,B6As,185.456
1156,NaNO,47.144
1157,CaBe2Ge,53.333
1158,CaVO2,67.744
1159,Ca2MgBe,31.5
1160,SrAu5,99.92200000000001
1161,Sr2BeOs,49.1
1162,NdSnAu,78.922
1163,RuSe2,140.13299999999998
1164,Rb2SiF6,24.366999999999997
1165,CaFeClO2,70.056
1166,BaTeCl,23.8
1167,RbPrS2,42.766999999999996
1168,K2SiF6,28.0
1169,VFeTe,144.3
1170,U(SiPt)2,177.856
1171,CrSe,63.266999999999996
1172,PH2F3,15.956
1173,TbAg2,81.956
1174,SrCuSO,58.766999999999996
1175,LiAgC2,60.7
1176,Be2SnBr,38.478
1177,TbS,101.26700000000001
1178,Sm(GeRu)2,133.311
1179,Y3Mg,39.5
1180,MgMnAs,51.733000000000004
1181,LiBeSi,60.31100000000001
1182,Nd(BIr)4,232.91099999999997
1183,ScNi2,144.8
1184,CaCdO2,123.667
1185,TmF3,163.589
1186,Mg(BC)2,167.0
1187,LiBeN,105.867
1188,KSmS2,46.033
1189,CoI2,26.822
1190,BaHf2Cl,39.778
1191,KBaGe,17.067
1192,Ho(PRu)2,169.41099999999997
1193,BaMgGe,35.844
1194,XeF2,20.2
1195,Y(FeGe)2,128.0
1196,BeCu2Pt,168.63299999999995
1197,LiSc2Ru,91.93299999999999
1198,MgBeIn,48.843999999999994
1199,Ba2CaNi,15.533
1200,Y(MnGe)2,112.87799999999999
1201,TiSnO4,173.456
1202,NaAlSi,41.544
1203,Y(CoB)2,152.2
1204,TmPd3,141.433
1205,NdTe,61.0
1206,KPrS2,43.356
1207,DyPbAu,76.333
1208,Rb2NaTiF6,47.667
1209,LuS2,64.8
1210,US,121.167
1211,K2GeF6,29.833000000000002
1212,CuI4,20.111
1213,BaSrMo,14.133
1214,BePd4Se,125.96700000000001
1215,HgSe,45.9
1216,TiPO4,130.644
1217,MgVF6,30.822
1218,KBaHg,10.267000000000001
1219,KNdTe2,29.289
1220,BeZn2Mo,136.944
1221,Sr(SnAs)2,42.067
1222,Rb2Sn2O3,31.311
1223,Sr3Ti2O7,149.222
1224,MoAsIr2,242.567
1225,Ti3PO2,187.31099999999998
1226,CaTiSiO5,134.256
1227,Ho(SiIr)2,180.81099999999998
1228,RbLiSe,25.1
1229,LiAsRh2,163.1
1230,InAs,60.733000000000004
1231,DyTlO2,94.333
1232,LuInAu2,99.93299999999999
1233,BeVSi4,114.76700000000001
1234,NaTlO2,84.367
1235,LuAl,70.244
1236,ZrCoSn,141.4
1237,MgBeCu2,97.42200000000001
1238,RbH2N,17.355999999999998
1239,LiAl2Au,1.744
1240,K5P2Au,21.3
1241,NbCo3,229.922
1242,Lu(HO)3,39.389
1243,V4O7F5,48.0
1244,BaMgPb,22.855999999999998
1245,PrMg,38.1
1246,Na2PdF4,45.589
1247,Rb2Li2GeO4,48.967
1248,K2BaCdSb2,24.844
1249,Li2PtAu,86.956
1250,NaVS2,57.9
1251,UTeAs,73.456
1252,K3Np(H3O4)2,39.010999999999996
1253,AsCl2F3,16.244
1254,SrAgBi,43.911
1255,Ti2InCo,131.267
1256,HoInCu2,90.4
1257,KAuSe,18.789
1258,NbPS,143.189
1259,CeAs,74.867
1260,ZnCu,116.633
1261,Ba(PPd)2,66.933
1262,Al2HgSe4,37.678000000000004
1263,CeO2,185.167
1264,Mg3V2O8,120.256
1265,MgCuSn,64.133
1266,Nd3Ho,37.667
1267,FeCoGe,181.13299999999998
1268,USe2,83.64399999999998
1269,HfScRh2,163.967
1270,BaCuBr2,33.411
1271,ZrCd3,81.133
1272,Tl2SnCl6,20.6
1273,YbBr2,28.333000000000002
1274,NF,16.311
1275,TbOF,95.178
1276,LiY2Ru,75.033
1277,Ba2GeBi,30.933000000000003
1278,LiH2IO,22.566999999999997
1279,PuO,132.833
1280,Sr2BeGe,31.533
1281,Na2TiSiO5,101.48899999999999
1282,TlBiF4,51.943999999999996
1283,MnBeSn2,44.044
1284,YbNiSb,72.867
1285,SmSb2Au,74.367
1286,CrSi2As,54.333
1287,Hg2Rh,96.089
1288,Te2Mo2WS4,34.589
1289,Sr2LiTl,22.866999999999997
1290,TiInAu2,126.73299999999999
1291,YbPb,40.889
1292,MgTe,48.967
1293,Y2BeBi,59.111000000000004
1294,VGePt,145.233
1295,GaNiRh2,202.267
1296,UWC2,203.422
1297,TaTiBe2,147.611
1298,H6CNF,24.833000000000002
1299,Tb2IrRh,127.7
1300,Ga2TeSe2,24.989
1301,BaCuSb,47.511
1302,DyYCu2,74.7
1303,Pr(CoB)2,145.678
1304,TiBeBi2,67.733
1305,Ca(MgSb)2,42.443999999999996
1306,TiI4,14.011
1307,Pr2SO2,109.64399999999999
1308,Nb3Ru,211.233
1309,YScBe2,72.14399999999998
1310,ZnCu2GeS4,74.533
1311,BaIr2Pd,87.311
1312,LiErSe2,47.244
1313,KY3,28.0
1314,HoAu2,109.98899999999999
1315,InPb2I5,20.389
1316,KAuC2,58.511
1317,Li3FeO4,111.2
1318,HoNiBi,84.76700000000002
1319,BeV2Ge,147.744
1320,V3Cu,175.833
1321,U3(SiNi)4,145.86700000000005
1322,CoCu2GeS4,76.678
1323,Nd(MnGe)2,105.744
1324,YbPd2Pb,85.06700000000002
1325,As4RuBr,28.767
1326,BeZnO3,159.833
1327,Tm3InC,42.5
1328,Ba2Ti3O8,59.333
1329,Nd(SiOs)2,152.033
1330,Te2Mo(WS2)2,33.644
1331,PRh2,222.767
1332,Cr3S4,71.278
1333,ZnPd5Se,140.178
1334,TiCuHg2,104.8
1335,BaSc4Mo,43.167
1336,CaMgBe,37.478
1337,ZnAgF3,89.367
1338,CuBiSCl2,53.18899999999999
1339,ZnCrF6,44.821999999999996
1340,TaAsIr2,226.933
1341,Mg2As2O7,112.92200000000001
1342,Ti2NiMo,171.6
1343,K2PtCl6,21.267
1344,SnSe,21.267
1345,LiCrO2,167.033
1346,TiZnO3,181.75599999999997
1347,FeO2,98.62200000000001
1348,BaWBr,19.733
1349,BeV2Pt,189.622
1350,Mo3(Se2S)2,58.956
1351,BaSrTl2,27.522
1352,KCaBe2,28.9
1353,Be2TeRh2,93.1
1354,BaSrTi2,17.733
1355,ZnCO3,131.989
1356,Ba(FeP)2,96.72200000000001
1357,Na2LiN,35.778
1358,MnAlPd2,147.2
1359,ScCoTe,112.367
1360,TaO2F,189.5
1361,HPbBrO,33.233000000000004
1362,BeSiCl,41.922
1363,HfBeSe2,94.2
1364,CeCoC2,174.456
1365,MgPS3,37.0
1366,TiNiSb,94.56700000000001
1367,TiGaAs,63.1
1368,AlCrO3,199.533
1369,CoCuO2,199.856
1370,KPrSiSe4,24.533
1371,SrTiO3,178.356
1372,ZrCo2Sn,157.4
1373,Pr2SiTeO4,111.411
1374,BaCdW2,90.044
1375,CaSnO3,157.0
1376,SrP,47.68899999999999
1377,BaV4O8,31.421999999999997
1378,YNiSb,92.76700000000001
1379,ICl,9.911
1380,Sr3Mg,13.944
1381,Li2PrTl,42.467
1382,LiCuO2,117.633
1383,NaBeV,63.8
1384,BeAl2O4,222.644
1385,Li7SbO6,93.8
1386,LiCe2HO3,136.378
1387,ZnCdSe2,53.411
1388,Cd(CO2)2,64.52199999999999
1389,BeCoBi4,39.833
1390,BaTiPd2,77.956
1391,CoH3(CN)6,66.833
1392,KNa2Be,9.411
1393,Ba2TiCl,17.433
1394,CdSiP2,75.589
1395,U(HO2)2,44.922
1396,Tl3SbS3,21.666999999999998
1397,YFe2,124.2
1398,Mg3Fe,49.788999999999994
1399,DyNiBi,83.93299999999998
1400,KHCO2,26.033
1401,MgGeP2,64.933
1402,HgBr2,12.3
1403,Zn2Sb2O5,66.778
1404,BaEr2CoO5,143.533
1405,Mn2BeCo,214.55599999999998
1406,TbTiGe,89.06700000000002
1407,Lu2ZnTc,98.133
1408,VGaFe2,225.167
1409,Ti3TlC,149.4
1410,Rb2PdC2,42.611000000000004
1411,RbSc5Te8,33.278
1412,Mn3Si,228.8
1413,ErGa2,82.76700000000002
1414,Li3SbS4,10.2
1415,Sc2CuOs,131.36700000000002
1416,TmIn5Co,68.444
1417,ZrVF6,94.6
1418,TiInCo2,160.033
1419,BaSrCl,9.5
1420,Sn2PClO4,33.433
1421,MoW2(Se2S)2,60.378
1422,U3C,182.63299999999998
1423,Mn2GaCo,191.467
1424,BeFeRu2,222.41099999999997
1425,Mn3GaC,217.13299999999998
1426,Yb(SiRu)2,134.122
1427,Ac2O3,111.93299999999999
1428,DyMg3,40.933
1429,ScBeRu2,166.878
1430,NiF3,67.089
1431,Na2BeNb,45.1
1432,KNdGeS4,27.066999999999997
1433,MgBeRu2,172.55599999999995
1434,KNa2BN2,47.878
1435,Sr3BiN,47.533
1436,ZnFeSb,55.633
1437,Ba4MoCl,15.567
1438,Ba2VTe,26.7
1439,Pr2AlNO3,180.18900000000002
1440,SmLuZn2,63.367
1441,CdCo3N,200.5
1442,NdPt,98.64399999999999
1443,BaP2Br,44.511
1444,PuRu,171.1
1445,Li4PbO4,72.889
1446,Er3TlC,44.9
1447,HgF,53.467
1448,GaAsIr2,178.63299999999995
1449,BaTaCl,18.033
1450,Bi2CO5,83.77799999999998
1451,Ca3(GaNi)4,80.867
1452,PbC2(SN)2,33.844
1453,BeCo2Te,147.711
1454,ThS2,99.444
1455,Ba2LiSb,24.13300000000001
1456,SrSbPt,72.867
1457,ScSnPt2,144.0
1458,Li2MnCoO4,146.711
1459,LiVPO4,100.889
1460,TbGa,69.289
1461,BeInBr,25.666999999999998
1462,Ca2AsAu,56.0
1463,ScBRh3,200.4
1464,MnAl,152.86700000000005
1465,CaHCl,49.533
1466,TbIn5Rh,70.51100000000002
1467,SbF3,26.0
1468,Ga2PbO4,64.6
1469,HoTiSi,94.367
1470,ZrSbRu,137.13299999999998
1471,Tb2ZnNi2,92.06700000000001
1472,ThCl4,33.544000000000004
1473,VAsPt2,188.2
1474,BaNaCr,9.8
1475,CeCuSn,74.0
1476,GaP,77.433
1477,Be2IrBr,126.956
1478,SeBr2,13.433
1479,KMnAs,19.477999999999998
1480,Rb2NaMoF6,46.333
1481,Ca3AsN,65.367
1482,ScS,103.0
1483,HoSnPt,114.911
1484,LuGaPd2,121.43299999999999
1485,NdH3(CO2)3,83.06700000000002
1486,Pr2In,47.5
1487,Pr2TeO2,75.833
1488,RbSrCl3,20.733
1489,Dy(CoSi)2,147.056
1490,Co3TeO8,112.522
1491,Te8Mo3W,7.278
1492,Rb2VAgSe4,20.422
1493,CaBeZn2,55.167
1494,Co2P2O7,139.389
1495,YAlAg2,85.76700000000002
1496,Be2FeSn,123.72200000000001
1497,LiMoIO6,54.467
1498,TmMg,45.167
1499,PbBrF,49.3
1500,Nd3InC,67.133
1501,TbHO2,89.833
1502,SmAgO2,108.633
1503,NaTaGeO5,94.37799999999999
1504,BeNbBi4,47.467
1505,CaAlF5,82.256
1506,MgBeBr2,29.122
1507,LiSc2Au,78.0
1508,Ba2PdO3,95.37799999999999
1509,Cd(HO)2,48.467
1510,NaLi2N,45.178000000000004
1511,FeBr2,25.811
1512,AcF3,125.23299999999999
1513,Al2PbO4,72.122
1514,YTiO3,198.333
1515,Ti2FeS4,88.27799999999998
1516,MnSbPd,98.2
1517,Zn3N,100.978
1518,TiGaPd2,159.333
1519,BaNd,19.178
1520,ThAl2,89.189
1521,HoMn2,147.233
1522,Ti2MnSn,144.13299999999995
1523,Na6PbO5,60.7
1524,Na3Co2SbO6,111.0
1525,K4Sn3Se8,20.067
1526,USi2,122.656
1527,Sr2CaIrO6,122.26700000000001
1528,CdSnF6,29.811
1529,Cd2Os(CN)6,63.078
1530,Sc2Si2O7,166.71099999999996
1531,Y(GeRu)2,136.989
1532,MgBe2Pd,115.26700000000001
1533,HfMnBe2,128.189
1534,Li2CuSb,52.633
1535,NdBRh3,176.1
1536,Li(TiS2)3,51.888999999999996
1537,ThSeO,127.0
1538,Pb2Au,59.933
1539,NaBeO3,111.56700000000001
1540,BaVHg2,37.222
1541,BaIrF6,46.533
1542,Be2InTc,150.511
1543,Hg3(ClO)2,57.122
1544,CdCl2,19.133
1545,CaFeO3,170.033
1546,YHg,71.233
1547,Ca5P8,55.911
1548,MnSnIr,126.26700000000001
1549,AlRh,195.333
1550,ScBeTl,82.556
1551,Sm(GePd)2,113.444
1552,CeTeCl,57.522
1553,KBeOs2,87.811
1554,Sc2GaAu,94.73299999999999
1555,Ca(GeRh)2,105.711
1556,BaZn(FeO2)4,100.611
1557,RbNdTe4,30.089000000000002
1558,Np(CoGe)2,147.289
1559,Ca2IN,56.544
1560,AgBiTe2,51.011
1561,Tb2C,61.533
1562,MnZnF4,55.1
1563,Ba2CrSn,26.833000000000002
1564,YbNbRu2,169.067
1565,NpTe,61.867
1566,Ho(CoGe)2,131.778
1567,KCaCO3F,58.911
1568,BaCrSi2,39.222
1569,K2VAgSe4,22.433000000000003
1570,BaAg2GeS4,54.256
1571,Be2VRu,168.567
1572,CuO2,95.044
1573,HfZnCo2,172.9
1574,Li4TiS4,29.555999999999997
1575,BaTlRu2,59.956
1576,Th2SN2,130.178
1577,NbSiPd,192.24400000000003
1578,TbBi2BrO4,80.189
1579,Li(FeP)2,128.733
1580,NbRh,221.733
1581,ZnSnSb2,41.833
1582,PuNi2,170.467
1583,LiHo2Pt,80.567
1584,BaHgPb,21.3
1585,SrBiClO2,49.144
1586,VSnO4,211.2
1587,Ni2P,184.178
1588,NiCl2,31.94400000000001
1589,Li5FeF8,50.167
1590,NpMn3,211.433
1591,Tm2ZnPt,98.2
1592,CaSiO3,226.667
1593,Pr2PbSe4,63.288999999999994
1594,Be2NiPb,100.178
1595,Na2BeBr,16.322
1596,TbInAu2,94.0
1597,Co2B2O5,148.54399999999995
1598,Er(MnSi)2,138.178
1599,BaSbBr,20.566999999999997
1600,Ce(SiAg)2,97.22200000000001
1601,Ti3Cu,118.789
1602,Ba2SiTe4,26.289
1603,K2TeBr6,16.410999999999998
1604,K2NaGaP2,27.178
1605,YCrO3,193.667
1606,CaBeCd,48.3
1607,Hf2RuRh,192.13299999999998
1608,Cu3O2,134.156
1609,Ti(NbSe2)2,90.23299999999999
1610,As3W2,136.033
1611,RbNa2Sb,19.9
1612,MgSc2Al,64.867
1613,ClF,14.767000000000001
1614,NdPt2,158.267
1615,FeN3ClO3,12.944
1616,BaPdF4,60.288999999999994
1617,ZnNiF4,89.73299999999998
1618,BeSiOs4,216.63299999999998
1619,Rb2MgCl4,25.5
1620,Zr(NiP)2,162.9
1621,LiTl2InF6,49.0
1622,BeVPt2,214.178
1623,Mg2BeCl,34.722
1624,TaCoSb,164.36700000000005
1625,LiYF4,86.35600000000002
1626,RhPb2,82.333
1627,Li3Bi,29.233
1628,HoMg,43.867
1629,VNiSb,122.333
1630,MoCl3,35.510999999999996
1631,NaScS2,57.067
1632,DyYZn2,63.467
1633,ZnCrF5,71.744
1634,HgF2,43.15600000000001
1635,Y2MgS4,65.733
1636,NbBr2O,42.033
1637,PrAu,77.3
1638,YGa2,80.167
1639,K6HgS4,24.7
1640,Ti2AsIr,152.13299999999995
1641,Nd3Hg,47.2
1642,MnBeTl,60.722
1643,SrSeO3,60.3
1644,Yb3SiO,74.311
1645,Na2Pd3O4,114.77799999999999
1646,CaO2,83.76700000000002
1647,LiAuF4,37.411
1648,BeVGa4,71.5
1649,SrBeV2,52.022
1650,PrTlSe2,40.278
1651,Ge2W,168.233
1652,Mg2H6Ru,79.767
1653,CaThBr6,30.256
1654,CaAl4,56.6
1655,ZnCl2,17.844
1656,KZnSb,29.689
1657,Tb(CoSi)2,145.378
1658,KCrCl3,33.367
1659,GaAg(PSe3)2,34.278
1660,Sc2AgRu,118.43299999999999
1661,CaCoO2,81.9
1662,YMgTl,57.378
1663,HoCuSb2,75.367
1664,MnO2,114.389
1665,LuAgS2,75.589
1666,NbCo2Sn,184.733
1667,Nd2SO2,113.133
1668,BaNaBi,18.667
1669,TiAlFe2,187.967
1670,Ga3Os,121.544
1671,SmZn,58.6
1672,ZrB,159.967
1673,Ba2YSb,23.533
1674,NpPd3,147.0
1675,LiBe2Se,61.31100000000001
1676,BeCr2P,178.122
1677,HoPt3,181.6
1678,SbTe2F6,20.921999999999997
1679,Sc3PbC,100.96700000000001
1680,CeBPt3,182.767
1681,NpGa3,80.5
1682,Ba(HO2)2,53.356
1683,Mn2Ge,164.578
1684,VPbClO3,47.911
1685,Al2W,156.233
1686,SrTiO3,180.833
1687,Mg2CoH5,74.033
1688,VClO,22.5
1689,Ba4YBe,11.732999999999999
1690,PtN,241.21099999999998
1691,DyTh,51.533
1692,MnBe2Se,87.811
1693,Ca3GeO,63.133
1694,Te2MoWSe2,31.533
1695,Ca4BeRh,22.467
1696,Dy(FeB)2,129.944
1697,PrAgSn,71.0
1698,Be2ZnRu,168.011
1699,CI4,10.767000000000001
1700,MnBeCr4,212.7
1701,Ca(GePd)2,88.93299999999998
1702,KCrF3,63.0
1703,BaLiAs,36.967
1704,Pr(SiOs)2,147.111
1705,PaAs,121.667
1706,Li3V2O6,95.444
1707,InSe,36.633
1708,Nd3SnN,36.433
1709,CdP2(HO)4,26.467
1710,IF7,13.232999999999999
1711,Y(FeB)2,126.42200000000001
1712,FeSiTc2,245.067
1713,Nd3Sm,36.2
1714,Ce(MgSi)2,71.0
1715,CuAu3,145.833
1716,Al2SiO5,222.84400000000002
1717,K(PRh)2,67.456
1718,TaBe2Os,204.667
1719,NaYbO2,75.833
1720,Nb2C,222.044
1721,Tm2BeOs,110.96700000000001
1722,SrS2,53.888999999999996
1723,MnSnPt,109.06700000000001
1724,AgH4WS4N,21.921999999999997
1725,LiAlSe2,39.733000000000004
1726,BaC2,54.1
1727,HfCoAs,181.956
1728,ScBIr3,240.567
1729,TaBe2Tl,123.01100000000001
1730,MnH4(ClO)2,25.278000000000002
1731,Sm2MgRu,73.133
1732,HoIO,46.65600000000001
1733,V2AsAu,113.43299999999999
1734,WBr6,14.5
1735,KLi3PbO4,65.967
1736,KSnAs,27.689
1737,Ba2Zn3(AsO)2,67.7
1738,ZrNiBi,104.76700000000001
1739,U(CrC)4,227.58900000000003
1740,MnSO4,54.467
1741,Ho2AlSi2,91.01100000000001
1742,CoP,185.322
1743,Dy(FeGe)2,130.789
1744,Nd3Mg,36.122
1745,B2AsP,147.344
1746,Th3Au,74.9
1747,BeNiBr,63.81100000000001
1748,ThAs,99.633
1749,HfBiRh,97.9
1750,PrRh3C,188.13299999999998
1751,V3Cd,152.63299999999995
1752,K3GeSe3,20.733
1753,MnBe2Si,155.97799999999995
1754,LiGaS2,46.6
1755,OsCl4,26.967
1756,Ba2SnPb,29.267
1757,MgCrO3,199.389
1758,BeNbTc,192.967
1759,H4C,4.433
1760,NdBPd3,138.9
1761,TiCo2Ge,190.6
1762,KAg2PS4,46.489
1763,MnBe2V,175.78900000000004
1764,ScPt3,205.1
1765,NaAlSe2,33.522
1766,Be2VIn,122.51100000000001
1767,HfOs,229.233
1768,MnPO4,22.744
1769,TiOF2,67.6
1770,NbSbO4,82.789
1771,BaNbHg,15.633
1772,Sr(AsO3)2,124.62200000000001
1773,BaHfS3,81.089
1774,NaFeAs,58.111000000000004
1775,NaSrNb2,46.967
1776,Ti2AlFe,140.067
1777,TmHfIr2,177.4
1778,RbHgF3,56.167
1779,LiYF4,89.211
1780,BaY2F8,68.8
1781,KCl,20.333
1782,Mn2VGa,204.033
1783,UTl2O4,61.989
1784,Ca2SnO4,125.9
1785,HfMgBe2,83.3
1786,BaMgCl2,30.410999999999998
1787,Li2O,86.2
1788,NdTiGe,77.111
1789,NdScGe,68.156
1790,Nb2O5,145.689
1791,MnSb2F2,15.078
1792,BaCo2Cl,22.956
1793,PrP,78.5
1794,AlP,83.26700000000002
1795,USe3,43.578
1796,TbRh5,187.34400000000002
1797,TmGa2Pd,103.611
1798,Sr2MnSO3,88.089
1799,BaCa(FeO2)4,87.72200000000002
1800,TiCoSn,98.1
1801,AsCl3,10.289000000000001
1802,Ca(GeRu)2,106.789
1803,BeVFe,153.733
1804,MgSiO3,210.822
1805,NbAsAu,106.6
1806,H2AuC4N,13.144
1807,RuS2,170.733
1808,PmCdAu2,87.73299999999998
1809,DyFe2,128.033
1810,YbBi2BrO4,69.811
1811,BeCdBr,38.333
1812,AsPtCl,66.467
1813,Sr2H6Ru,52.266999999999996
1814,LiCeSn,50.067
1815,BaGaBi2,33.878
1816,HfHgO3,166.2
1817,BeSi2W,171.889
1818,CuMoF6,88.178
1819,ZrBe5,126.444
1820,MgMoF6,28.711
1821,YbC2,73.033
1822,CoHO2,223.511
1823,YbSe,57.667
1824,HfRu,203.1
1825,SrBeTc2,118.9
1826,BaIrCl2,23.967
1827,LiVRh2,183.767
1828,Na2CoGeO4,68.2
1829,AsO2,47.456
1830,CoReGe2,146.7
1831,TmSnAu,83.544
1832,Mg3As2,50.733000000000004
1833,Mn2CrCo,214.167
1834,CdHgO2,95.98899999999999
1835,MnAl6,98.044
1836,BeTlMo,72.4
1837,BeSnBi,40.967
1838,YbTlPd2,89.56700000000002
1839,V3Si,191.2
1840,NaTeAu,44.489
1841,V5S4,133.711
1842,Dy(CuSi)2,115.867
1843,Sr(CoAs)2,77.789
1844,Li2TiSiO5,118.27799999999999
1845,FeP,201.05599999999998
1846,K2IrF6,36.878
1847,U(BiO3)2,145.52200000000005
1848,Ni(AsO3)2,170.611
1849,TbVO4,139.678
1850,LiBeFe2,159.7
1851,Ga2Pt,101.76700000000001
1852,Ce3In,52.633
1853,RbYO3,70.767
1854,CaSnO2,33.611
1855,ZrZnO3,153.667
1856,KNbO3,182.067
1857,NdCoC2,164.05599999999995
1858,Lu2Cr2C3,173.144
1859,K3Zr,8.1
1860,Ti3Ir,173.467
