,pretty_comp,formation_energy_peratom
841,CaSn(GeO3)2,-2.00106
842,MoW2(Se2S)2,-0.66422
843,Y2Mn2O7,-2.84065
844,Ti5Te4,-0.6746
845,KH,-0.32572
846,VCo2Sn,-0.0483
847,TbBe3,-0.19414
848,TiOs3,-0.17327
849,BaBeGa2,0.06215
850,TmCo3B2,-0.54694
851,Na2B2Se7,-0.42386999999999997
852,TmInNi4,-0.43415
853,Zn4(B2O)3,-2.27291
854,V4GaS8,-1.02489
855,ThCo2,0.07259
856,Tl2O3,-0.7720199999999999
857,UB2C,-0.43825
858,LiPrTl2,-0.35761
859,Ba2ZrS4,-2.08963
860,Ba4BiP,0.07787999999999999
861,Sm2AlNO3,-3.0483
862,Nd2Al,0.31799
863,Mn3O5F,-1.89101
864,Yb2PrDyS6,-1.95499
865,MnBeP,0.10787
866,Fe2SiO4,-1.85517
867,NbBi3O7,-1.713
868,KBe2Os,0.5643199999999999
869,BaPd,-0.61142
870,PaH3,-0.38185
871,LaOsN3,-0.5435
872,SmBi,-0.74897
873,Li4BeSi,0.28055
874,Pr(NiGe)2,-0.6875399999999999
875,Li3FeSiCO7,-2.0982
876,TiBePt4,-0.08707000000000001
877,Lu2TcAg,-0.25755
878,Ca2CuSbO6,-2.06172
879,NbFeTe2,-0.30197
880,CeB2Rh2C,-0.64679
881,Ba2Mn3(AsO)2,-1.20765
882,Ba3(CrS3)2,-1.5934700000000002
883,HfInRh2,-0.777
884,TaTc2As,0.24821
885,Mo3O7,-2.04748
886,RbCeSe2,-1.76188
887,ThSbRh,-1.04043
888,V2O3F,-2.58222
889,Nd2Fe2Si2C,-0.63735
890,Li2Co2SiO6,-1.93911
891,YbPb3,-0.38764
892,BaCaYb2,0.02695
893,Li2P2WO8,-2.26088
894,ScIr2,-0.78535
895,CuAgTe2,0.02397
896,SrMnBe,0.49883
897,TbCu2,-0.31895999999999997
898,MgBeZn2,0.14511
899,BaF2,-3.97981
900,BaZnSb,-0.19823
901,NiAsO3,-0.45777
902,Ba(NiP2)2,-0.68357
903,Ga2Te3,-0.30662
904,Mo3Os,-0.00294
905,Li3MnF7,-2.79084
906,Li5BiS4,-1.12307
907,LuNbO4,-3.3566199999999995
908,Ni2HgAs,0.4759600000000001
909,TcMo2As,0.20558
910,Rb4Fe2O5,-1.52098
911,BaMnGe2,0.20455
912,AsPd2Pt,-0.10885999999999996
913,BaCdSb2,-0.38892
914,MgBiPO6,-1.78177
915,Ba4NiPb,0.5355800000000001
916,BeCu2Os,0.21799
917,Sc3In,-0.3017
918,SiPdO3,-1.3133
919,ErF3,-4.37655
920,SrCd2,-0.40742
921,La2ZrBe,0.34062
922,BaCuP,-0.8291200000000001
923,Sc2BeNb,0.07352
924,CeCo2B2C,-0.49541
925,SrGaGeH,-0.54347
926,YbCl3,-1.77433
927,Na3SO4F,-1.91265
928,CaHN,-0.8830600000000001
929,Na3CuO2,-1.28752
930,CaFeF6,-2.81621
931,NaScBe,0.32574000000000003
932,PaPd3,-0.79232
933,Hf2SN2,-1.94013
934,Te2Mo2SeS,-0.44785
935,TaF3,-2.5311
936,Na2TiS2O,-1.86512
937,LuNiSn,-0.66667
938,ZnSnAs2,-0.1789
939,NaFe(SeO4)2,-0.97714
940,Ti5Si4,-0.7265
941,PrHg,-0.38242
942,GePbO3,-1.47161
943,Na3BrO,-1.54231
944,GaS,-0.70648
945,TmSb(PbO3)2,-2.08521
946,Al2W,-0.03422
947,KBeIn2,0.39662
948,Tb4CdCo,-0.28358
949,PbSO3,-1.40324
950,KBaSe,-0.6915600000000001
951,CuSe3Br,-0.14279
952,Na3Tl,-0.09803
953,Sm2O3,-3.6642
954,HoMoO4F,-3.05565
955,BaSrLi2,0.04059
956,Sr2PAu,-1.03954
957,BeSb2Pb,0.33887
958,ZrPt,-0.96944
959,Ti2CuAs,0.10082
960,KBAs4,0.66527
961,K2BeOs,1.32504
962,BeCu4Pt,0.106
963,Mg3Mo,0.2848
964,B2Mo,-0.2457
965,Ba4SrNi,0.6762699999999999
966,BaZn(FeO2)4,-1.5520100000000001
967,FeSiW,-0.4879600000000001
968,BePdW2,-0.28304
969,PaMn2Al,-0.16442
970,TbSiRh,-0.8280200000000001
971,Mg(GaO2)2,-2.32547
972,Sr2BeV,0.8480700000000001
973,LuSb3,-0.27942
974,Ti(CrS2)2,-0.75593
975,LiHo2Ga,-0.31057
976,YRu2,-0.35707
977,SmH2ClO2,-2.18757
978,BaMoOs2,1.41822
979,GaNO5,-1.85619
980,Ca2AlNiO5,-2.64032
981,Ag7NO6,0.06698
982,KTeAu,-0.70365
983,LaBe2Sn,0.20598
984,Ba4TcHg,1.05234
985,HoCdAg2,-0.31246
986,LiCa2Al,-0.21012
987,K2NaTlF6,-2.57355
988,Yb2Cu(Ge2O)2,-1.92032
989,SiS,-0.38924
990,BiTe,-0.20011
991,KCO2,-1.67694
992,BeCd4Te,0.49943
993,TbTlSe2,-1.44164
994,IClO,-0.17699
995,CaIn2Cu,-0.35533000000000003
996,Ho2AlSi2,-0.7006399999999999
997,Be2TlCr,0.58013
998,CaTiO3,-3.3980300000000003
999,LiZnP,-0.60724
1000,Sr(ZnGe)2,-0.40536
1001,Ba4TiIn,0.71591
1002,Ba4GaIr,0.77595
1003,HfGaAu,-0.50129
1004,Pr(CoB3)2,-0.33892
1005,YMgCu,0.45749
1006,BeIn4Ir,0.94914
1007,AgCO3,-0.8942200000000001
1008,BaCe,0.47902
1009,PrSnAu2,-0.72404
1010,Fe4O7F,-1.48433
1011,Ge2S3I2,-0.30249000000000004
1012,Dy3AlN,-1.01177
1013,CeSc3(B2O)2,-3.23006
1014,SrSO4,-2.35735
1015,LiBe2Sb,0.30856
1016,WO3,-1.111
1017,PaAl3,-0.26308000000000004
1018,KCuTe,-0.65488
1019,Ca3MnN3,-1.05233
1020,RbTaGeS5,-0.9487
1021,Li4NCl,-1.0182
1022,PH6N3O,-0.59402
1023,LiAc2Ga,-0.23351
1024,BeCr2Pt,-0.14495999999999998
1025,AlAgS2,-0.79084
1026,Li3AlN2,-1.04022
1027,ErAsPd,-1.17931
1028,Li2MnVO4,-2.20255
1029,LiMgH3,-0.3703
1030,Te2W3Se4,-0.3217
1031,KTa(GeO3)3,-2.13286
1032,BaBe2Hg,0.7973899999999999
1033,CaPmHg2,-0.47781
1034,SiAsP2,0.69165
1035,YbMgHg2,-0.40971
1036,Ba4MoPt,1.12276
1037,KLiCO3,-1.97435
1038,NaAcHg2,-0.3152
1039,Ti2VSe4,-1.07467
1040,LiFeP2HO8,-1.88175
1041,Y2BeGa,-0.06788
1042,Li5Sn2,-0.43762
1043,CuHgPd2,1.994
1044,Li2V3CrO8,-2.43966
1045,Fe3Mo3N,-0.21952
1046,Li3VCr(PO)4,-2.32284
1047,ZnSbO3,-1.3915799999999998
1048,BeTl2Co,0.34423000000000004
1049,HfBe2Ru,-0.09114
1050,Li6TeO6,-1.97753
1051,Sc2CuPt,-0.8584700000000001
1052,Ba4LiRh,0.72948
1053,YbCdPd2,-0.75245
1054,Li2Ti3BiO8,-2.66096
1055,Rb2Ti(SiO3)3,-2.89581
1056,Er2Te3,-1.42772
1057,Li3Pt,-0.48641
1058,Zr2NiP,-1.01645
1059,Fe3Se4,-0.1591
1060,Zn2CrWO6,-1.90576
1061,HgI,-0.0932
1062,BeSbPb2,0.53987
1063,BeTl2V,0.7328
1064,NaSbF6,-2.5676400000000004
1065,NpSi,-0.05004
1066,CrClO,-1.6704599999999998
1067,BeCd4Ni,0.62853
1068,Li2Mn(SiO3)2,-2.48785
1069,Be2CdOs,0.25491
1070,MnBe2Pd,-0.26681
1071,Al3Bi5Br2,-0.83373
1072,K2TcCl6,-1.41944
1073,ThScTc2,-0.21889
1074,TmSnRu2,-0.39722
1075,Tl3AsSe3,-0.32376
1076,NaBe2Cl,0.53428
1077,Be2FePb,0.56306
1078,Zr(SO4)2,-1.96653
1079,MnBePd2,-0.16933
1080,BeCN2,-0.51567
1081,NaAsRu2,0.40786
1082,LuCo2Sn,-0.34046
1083,Na2MgSn,-0.27423000000000003
1084,MgFeF6,-2.6541799999999998
1085,BeZn2Cl,0.32852
1086,SrPb,-0.61541
1087,Ca4MgB4H6(CO4)2,-2.26463
1088,Ba2LuRuO6,-2.7489999999999997
1089,Sr2BeCo,0.33874
1090,HfAsOs,-0.51835
1091,CaN6,-0.22725
1092,MnBe2Cd,0.19142
1093,Cd(PtO2)3,-0.8253799999999999
1094,TmSnRh2,-0.8247
1095,NbSe3,-0.68781
1096,ThBr4,-1.81701
1097,YGa2,-0.6771
1098,Li3Mn2Fe(BO3)3,-2.12293
1099,In(Mo3Se4)2,-0.5049600000000001
1100,DyB4Ru,-0.63922
1101,KAgO3,-0.2875
1102,ErTlS2,-1.62371
1103,VRe2O9,-1.82792
1104,RbHS,-0.6492399999999999
1105,Dy2O3,-3.33728
1106,Lu2ZnTc,-0.26635
1107,ScBe2Sn,0.13990999999999998
1108,SrTiO3,-3.41747
1109,Ba4ScIr,0.95842
1110,SrThBr6,-1.94949
1111,Ag3BO3,-1.02168
1112,YbAu3,-0.76115
1113,B3Ru2,-0.29201
1114,BaAu,-0.8268399999999999
1115,BeFeCl4,1.11071
1116,ReTe3Br5,-0.24532
1117,VSi2As,0.50631
1118,VH2,-0.2017
1119,Li8PtO6,-1.84923
1120,In2GaBiS6,-0.6096699999999999
1121,BaLiY,0.83126
1122,YbZrRh2,-0.8530200000000001
1123,NaCdHg2,-0.07849
1124,NaSmSe2O7,-1.74353
1125,ZrCdCu2,-0.17978
1126,Be2HgPd,0.08063
1127,NaC4N3,0.09721
1128,ZnH2SeO5,-0.9943700000000001
1129,TmLuPd2,-0.9955200000000001
1130,CeNiO3,-2.33093
1131,TlFeF3,-1.99271
1132,Tb5Ge3B,-0.6759
1133,LiHoSe2,-1.7640200000000001
1134,VFeCoSb,0.0349
1135,Ce(PRu)2,-0.9692
1136,MgBe2Os,0.12055
1137,Be2OsSe,0.31271
1138,NbSeBr3,-0.8549700000000001
1139,Mg2NF,-2.0326299999999997
1140,Nb2AsC,-0.6357
1141,TaCo2,-0.23351
1142,H2C,-0.14062
1143,Pu3Sc,0.17618
1144,Pr3Ni,-0.5577
1145,Mn(SbS2)2,-0.39281
1146,Be2HgPt,-0.0306
1147,CuGeRh2,-0.32583
1148,UNiSn,0.5848
1149,MnTcOs,0.61953
1150,Be2PdBr,0.32145
1151,CaCr(SiO3)2,-2.73373
1152,Ba4HfPd,0.91803
1153,YAg2,-0.3785
1154,TiNi2Sb,-0.3292
1155,ZnSiP2,0.53235
1156,TmAlRh,-0.98803
1157,Zr2BeSe,-0.26147
1158,LiMnCoO4,-1.8011400000000002
1159,SmTlZn,-0.34423000000000004
1160,RbClO3,-0.78899
1161,NaLiFe2(Si2O)2,-2.36712
1162,SbRu,-0.060370000000000014
1163,Li5V2Fe3,-2.04031
1164,Tm2CoRu,-0.39967
1165,Li2Mn3CoO8,-1.86147
1166,HoZrSb,-0.79047
1167,ThC,0.25523
1168,ScAs,-0.92722
1169,Li2FeCu(PO4)2,-2.02179
1170,Ti2CuTc,-0.31721
1171,MnGeN2,-0.0783
1172,Li8HfO6,-2.45772
1173,AcMgTl2,-0.29097
1174,K(CoO2)2,-1.42293
1175,Ba4HfGe,0.79359
1176,Zr2InC,-0.75834
1177,YInAu2,-0.75977
1178,Th2SeN2,-2.10521
1179,BaCaTe,-0.41862
1180,Sm2Pt2O7,-2.1640200000000003
1181,TbInCu,-0.44004
1182,In2Pt,-0.45693
1183,Nd(FeSi)2,-0.6209899999999999
1184,SrBeV,0.7529399999999999
1185,SrHf2Mo,0.79406
1186,BaMg2Ta,0.63742
1187,ErSi,-0.79872
1188,Nb2Tl5S4Br9,-0.8968299999999999
1189,Pr3Si2S8I,-1.57452
1190,Sr2SiO4,-3.25902
1191,CeInAu2,-0.67413
1192,AsPd2,-0.30011
1193,Ni3TeO6,-0.88907
1194,Dy2Al3Si2,-0.54167
1195,HfPd,-0.6281
1196,In3Co,-0.01232
1197,Ca(ZnGe)2,-0.34836
1198,FeBW,-0.52335
1199,PaGe3,-0.43485
1200,MnZnIr2,-0.17301
1201,SmPa3,0.18607
1202,SmCoSi,-0.68095
1203,LiMnBe2,0.10319
1204,LiHo2Os,-0.34092
1205,VInPt,0.08377000000000001
1206,Na2FeO4,-1.5287
1207,BeGa4Rh,0.40316
1208,Ti3TlC,-0.46583
1209,Sm3Ho,0.01051
1210,BeBiPt,-0.17179
1211,USe2,-1.18526
1212,RbSn2Br5,-1.12317
1213,NaGaH4,-0.13392
1214,Fe4Cu3O2,-1.1087200000000001
1215,NaAsH4O5,-1.2645
1216,Na4Al3Si3IO2,-2.8114
1217,Sm(MnSi)2,-0.53503
1218,Ta2MoRu,-0.36161
1219,Ta2BePb,0.34321
1220,Ca2HgAu,-0.66675
1221,MnOF,-1.70233
1222,BaSnSb2,-0.36941999999999997
1223,TlCrSe2,-0.34018000000000004
1224,HfBe2Bi,0.8666200000000001
1225,V5Te4,-0.30161
1226,Ba2MnPb,0.03088
1227,Be2FePd,-0.14852
1228,NdY3,0.01454
1229,Ba(PdO2)2,-1.31512
1230,BaHg2,-0.38338
1231,MnBeCr2,0.11145
1232,Li4GeO4,-2.1695599999999997
1233,BeTl2Sn,0.3443
1234,Pb(ClO3)2,-0.26875
1235,Ni2P,-0.43165
1236,MnSnO3,-1.6215899999999999
1237,BeGeAs2,-0.19972
1238,Li4ZrBe,0.36422
1239,BeCu2Cl,0.32781
1240,YbF3,-3.322
1241,Ta2Be2Pb,0.56384
1242,KAg2PS4,-0.5372600000000001
1243,LaTa2Be,0.5251100000000001
1244,ZnSiTc2,0.4709600000000001
1245,YFeF5,-3.16997
1246,Pd3(PbS)2,-0.44073
1247,LiFe3(SnS4)2,-0.54747
1248,BePPb,0.22848000000000002
1249,Pr2Ti2S2O5,-3.05792
1250,Cd3(ClO)2,-1.16038
1251,NdFe3(B2O)2,-2.2006900000000003
1252,KZrBe,0.77315
1253,CrNi2,-0.03846
1254,SmHo3,0.016390000000000002
1255,CePd,-0.70016
1256,MnS,-0.00066
1257,KSnS2,-0.8325799999999999
1258,Na3In,-0.09427
1259,Ta4BeTc,0.65668
1260,Rb7NbAs4,-0.52913
1261,MoPCl9,-0.73234
1262,ErNi2B2C,-0.56377
1263,Be2TeSe,-0.10531
1264,YMn2,0.10789000000000001
1265,TaZnOs2,-0.15723
1266,HoTlRh2,-0.5698
1267,ErInCo4,-0.17877
1268,Pm2TlCd,-0.38847
1269,Li2CrCoO4,-1.88001
1270,LuSiIr,-1.0958
1271,BePBr2,0.5697800000000001
1272,LiVGeO5,-2.1412
1273,LiMnO2,-1.96288
1274,HgMoO4,-1.53614
1275,B2SbAs,1.7734900000000002
1276,TiFeCoSb,-0.26976999999999995
1277,BaP3,-0.75549
1278,Ba3NbFe3(SiO2)2,-2.54363
1279,LiTaIr2,-0.66093
1280,CdCl2,-1.02549
1281,Sc(CuSi)2,-0.4507
1282,Hg2P2S7,-0.15181
1283,Be2NiBi,0.30514
1284,HfBeSi,-0.6114
1285,NaCaFe2(Si2O)2,-2.56964
1286,ZrBRh3,-0.7370899999999999
1287,CeTe,-1.26623
1288,DyBiPt,-1.05331
1289,ThBe3,-0.15904
1290,Sc5Ga3,-0.53738
1291,Bi2Os2O7,-1.22356
1292,SmAsS,-1.6919099999999998
1293,Na2Ti2Sb2O,-1.16984
1294,Tb(SiOs)2,-0.69365
1295,BaZnBi,-0.15427000000000002
1296,TiPt,-0.8057300000000001
1297,LuB2Os3,-0.34286
1298,KSmPdO3,-2.1754599999999997
1299,BaPr2MnS5,-1.9112099999999999
1300,TaFeP,-0.80097
1301,Ho(CoGe)2,-0.60965
1302,K2NaBe,0.53425
1303,Li3LaBi2,-0.78893
1304,NaCaAsO4,-2.24381
1305,Er(NiP)2,-0.99254
1306,TaTiMn2,-0.29231
1307,Ba4HgBi,0.08847999999999999
1308,FeP4,-0.37447
1309,CoW,0.04294
1310,LuSeO3F,-2.55776
1311,TiGePt,-0.43057
1312,Sr3InP3,-1.0652700000000002
1313,CrTe,0.02764
1314,BaHgPt2,-0.14665999999999998
1315,HoCuSn,-0.5661
1316,USi3,-0.26268
1317,BaV2Os,1.07013
1318,HfSiRu2,-0.73328
1319,LiCd2Pd,-0.41463
1320,NaSr2Be,0.35285
1321,AlAsO4,-2.08853
1322,Li6CuS4,-1.17471
1323,Ba4PdSe,0.13982
1324,Sr2Si,-0.38791
1325,Tm5Mg24,-0.03165
1326,Li3CrSiBO7,-2.42714
1327,Ba4TaRh,1.3370799999999998
1328,La2MgNi2,-0.37848000000000004
1329,Ca3MnZnO6,-2.63574
1330,YBe2Sb,0.01542
1331,BeGaSe2,-0.12557
1332,SrIrO3,-1.6925599999999998
1333,BaYVCuO5,-2.62031
1334,Te7Mo8S9,-0.61349
1335,LiAlTe2,-0.77762
1336,AlTl2F5,-2.83392
1337,Mn(HO)2,-0.5672
1338,Si3(Bi2O)2,-2.15677
1339,SmLuTl2,-0.32645
1340,MnSbS2Cl,-0.62288
1341,SmH2,-0.7045899999999999
1342,TiO2,-0.41758
1343,AsOs2Pt,0.6974199999999999
1344,TmSbPd,-0.68811
1345,RbSmS2,-2.0149
1346,Al(SnO2)2,-1.7462799999999998
1347,PrBiO4,-2.11726
1348,Be2OsPt,0.51231
1349,Ba2HfTe,0.04112
1350,VPO4,-2.33833
1351,IO2,-0.30843000000000004
1352,KBa4Re,1.25109
1353,NbSiTc2,-0.3384
1354,Ba4HgRu,0.9002
1355,Ti2VS4,-1.41308
1356,Th2In,-0.19912
1357,Ti3Cu,0.00343
1358,LaBe2Cd,0.22949
1359,ZnSnO2,-1.33191
1360,Ba4GaSi,0.51035
1361,RbLi(H2N)2,-0.48755
1362,SbN,0.33069
1363,LiHoSe2,-1.78168
1364,GaCuS2,-0.64312
1365,YAl3,-0.46171
1366,TlCrTe2,-0.2292
1367,Li2CoBO4,-1.93327
1368,Si3CCl8,-0.99122
1369,Li2MnP2HO8,-2.16483
1370,Tm2AgRu,-0.45979
1371,Sr3BiAs,-0.35755
1372,Na3ScBr6,-1.71512
1373,Li2GaRh,-0.50689
1374,Ce3Al,-0.15367999999999998
1375,Ba4LaNb,1.01032
1376,Tb2S3,-2.2614400000000003
1377,TbTe,-1.3436299999999999
1378,Zn3N2,0.01589
1379,Ca2CdGa,-0.09534
1380,Al2Si2H4O9,-2.36237
1381,Hf2BeGa,-0.05112
1382,Ba3MnNb2O9,-2.90678
1383,TiBePd4,0.0315
1384,W2C,-0.31842
1385,MgBr2,-1.59558
1386,LiAuO2,-0.99827
1387,Mo3O8,-1.7776900000000002
1388,Hf3Al3C5,-0.70303
1389,RbCuO3,-0.45865
1390,Sr4Br6O,-2.34647
1391,CaSmCuClO3,-2.55585
1392,Ba2CaNi,0.32732
1393,Na2V2ZnO7,-2.2921
1394,Ni3Se2,-0.25658000000000003
1395,Pr2PbS4,-1.7663799999999998
1396,UGeO4,-2.60909
1397,NdZn5,-0.30926
1398,Nd2Pt2O7,-2.1164099999999997
1399,Li2YBe,0.20542
1400,Be2TlMo,0.41681
1401,Mn(InTe2)2,-0.22398
1402,BaCd2Bi,-0.3045
1403,Pr3Pb,-0.36708
1404,FeN,-0.09781000000000001
1405,NiH2SO9,-1.0012
1406,SmTh,0.055720000000000006
1407,BeSi2Br,0.92268
1408,YBe2Pt,-0.12462
1409,KSr2Be,0.5697300000000001
1410,YAgSe2,-1.25167
1411,Ba4GaW,1.1193
1412,Cu(RhSe2)2,-0.38025
1413,BePb4W,1.39244
1414,BaZnCr4O8,-1.93025
1415,Ba3Sb2,-0.62953
1416,ScCuSi,-0.6522399999999999
1417,BiO2,-0.58654
1418,Al3Os2,-0.52112
1419,BaTl2Bi,-0.32738
1420,In2Au,-0.22464
1421,BeZnO2,-2.26986
1422,BeIn2Pd,0.13924
1423,BeGaPt,-0.41312
1424,VBr2O,-1.45936
1425,BaSiP2,0.10695
1426,Sm3Si2Cl5O6,-2.89268
1427,ZrB,-0.43887
1428,Tb3Er,0.01235
1429,Ba4MgSn,0.21839
1430,Rb2ZrO3,-2.64229
1431,Ti(BiO3)2,-1.5209700000000002
1432,Ba4CaRu,0.91664
1433,Hf2Ni2Sn,-0.5735399999999999
1434,LiTm2Ir,-0.7016399999999999
1435,LuMgPd2,-0.89097
1436,TbF3,-4.371580000000002
1437,RbAc3,0.32163
1438,GaAs,-0.32068
1439,KCN,-0.39052
1440,BeFeCo2,0.00495
1441,Be2SeCl,-0.13255
1442,TaBeCd,0.43782
1443,CaPbI4,-1.12853
1444,ZrAsRu,-0.81623
1445,PCl3,-0.66559
1446,Be2OsCl,0.02241
1447,TaBeFe,0.24387
1448,CaScHg2,-0.38201999999999997
1449,TmLuTl2,-0.28244
1450,Y2ZnAg,0.4924
1451,NdCdPd2,-0.67091
1452,NaNi2O3,-1.10257
1453,Li2Co3SnO8,-1.5051
1454,NbPSe,-0.7255
1455,YbAsPd,-1.05977
1456,V2ReTc,-0.35963
1457,PNF2,-1.74692
1458,YGa5Co,-0.46067
1459,LuPPt,-1.31155
1460,Mo3WSe8,-0.61951
1461,KY3,-3.9926699999999995
1462,YCo3B2,-0.51877
1463,BeSiOs2,-0.22932
1464,Mg2CdPb,0.12139000000000001
1465,LiHoGe,-0.75462
1466,Rb2VAgSe4,-0.91584
1467,BaZrBi2,-0.25631
1468,TlAsOs,0.72051
1469,Hf2Cd,-0.09014
1470,SmAsPd,-1.18034
1471,Li2FeO3,-1.86097
1472,YbZnAu2,-0.71406
1473,MgSe2O5,-1.4392
1474,CeMg2Cu,0.13199
1475,TbTe,-1.32997
1476,MnAlIr2,-0.55718
1477,UAl3Pd2,-0.5727399999999999
1478,ErAg(PSe3)2,-0.54348
1479,YbMg,-0.08225
1480,MgBePd2,-0.41198
1481,Sm(SiRh)2,-1.04929
1482,TiAsRh,-0.43912
1483,Sr(ScS2)2,-2.2098
1484,Li3Nb4VO2,-2.613
1485,NaBOF2,-2.86504
1486,Sr(BiO2)2,-1.87133
1487,LiCaUF8,-3.67798
1488,Mn(GaSe2)2,-0.52956
1489,CaBePb,-0.17525
1490,MgCuPd2,1.90627
1491,CaBeBr,-0.28063
1492,Ca3SnS5,-1.47945
1493,Sc2CuIr,-0.78317
1494,Mn2AsSe,0.5865100000000001
1495,BaNaLa,0.7429399999999999
1496,Na6Ge2S7,-1.0271299999999999
1497,BaV4O8,-2.45408
1498,CuWO3F2,-2.08061
1499,KPdO3,-0.5905699999999999
1500,Dy2TeO2,-3.1606
1501,CaTi4Cu3O2,-2.51022
1502,Sm2IrRu,-0.50897
1503,CeBe3,-0.1467
1504,Ni2SbTe,-0.19917
1505,Yb2SO2,-2.31649
1506,TmSi2Ni,-0.76555
1507,Na2BeGe,0.24545
1508,BOsO3,-0.01009
1509,HfBeRh2,-0.5554899999999999
1510,Ba4ScHg,0.53951
1511,Ta2N,-0.88746
1512,MgScHg2,-0.29198
1513,LiTaRh2,-0.57315
1514,Ba2TlCo2O7,-1.50451
1515,YRh,-0.92117
1516,YGaAu2,-0.71013
1517,NbCo2Sn,-0.10176
1518,DyMgCd2,-0.33538
1519,SrGe,-0.70682
1520,Sm4Cl6O,-2.10954
1521,YRe(WO4)2,-2.15925
1522,MgAl2O4,-3.26768
1523,TiFeO3,-2.27259
1524,CdCo2As,0.51677
1525,LiAg2F4,-1.55596
1526,TmPa3,0.12445
1527,BaLiAs,-1.03368
1528,ZrSc2Tl,0.29435
1529,NaMnO2,-1.7714900000000002
1530,Bi4O7,-1.26378
1531,UCoSn,-0.17008
1532,Li2MnCrO4,-2.10093
1533,BaVClO3,-2.77774
1534,Na6PbO5,-1.45971
1535,Zn2CuSbO6,-1.20939
1536,FePH5CO4,-0.95882
1537,YI,-0.89433
1538,Li2Ni2BiO6,-1.2706
1539,AsWBr,1.6306200000000002
1540,BeSiOs,0.15917
1541,MoIrO6,-1.30352
1542,Ba4BiTe,-0.30101999999999995
1543,BeVIn2,0.40623
1544,Sr2CdIn,-0.47143
1545,LiHf2Re,-0.25042
1546,TiGaAs,0.2553
1547,Dy(MnGe)2,-0.44723999999999997
1548,Na3AlH6,-0.27705
1549,BeGaAg,0.21600000000000005
1550,ThNi2,-0.5007
1551,VSi2,-0.33187
1552,Dy2Co3Si5,-0.7194699999999999
1553,ZrBe2Os,0.0148
1554,Y2(Al3Co)3,-0.59132
1555,Dy2S3,-2.25693
1556,TaTe5Pt,-0.32215
1557,LiLa2Os,-0.13095
1558,Pr3CuSnS7,-1.58678
1559,Mn2BeHg,0.31445
1560,La2AgSn,-0.59032
1561,SnHgF6,-2.10173
1562,YBeCd2,-0.03532
1563,ScBePt4,-0.39535
1564,LiBe2Si,0.3997
1565,Tb(NiGe)2,-0.69352
1566,RbVCl3,-1.47025
1567,Rb2CrCl4,-1.6552099999999998
1568,Li(NdSi)2,-0.59331
1569,BeTlW2,0.59229
1570,DySiIr,-1.05269
1571,Cd(InSe2)2,-0.5319
1572,Na2Ca2Ta3,-2.95287
1573,Sc2OsPd,-0.78289
1574,CaBO3,-1.85253
1575,VFeRu2,-0.07385
1576,SrCrF4,-3.235
1577,AgNO2,-0.16085
1578,AsP2W,0.52622
1579,FeCoSn,0.13849
1580,ClF3,-0.63161
1581,SiPd,-0.45198999999999995
1582,MgS,-1.59855
1583,YInCu2,-0.36441
1584,LiBePt2,-0.4783
1585,YbAgO2,-1.76709
1586,BaC2(SN)2,-0.5686399999999999
1587,HfSi2,-0.48433000000000004
1588,HfN,-1.92482
1589,SrInHg2,-0.33999
1590,SiHgP2,0.83052
1591,Ba4LiTi,0.85425
1592,BaCrCd,0.85965
1593,CoH2(BrO3)2,-0.89369
1594,NaPd3,-0.03821
1595,CoGe,-0.16165
1596,BeGeRu2,-0.20932
1597,Y(BO2)3,-2.9468
1598,Al3Pd2,-0.78252
1599,CeGa4Co9,-0.23111
1600,BeHgPb,0.4877
1601,Zn3Ir,-0.21827
1602,Pu(SiNi)2,-0.33745
1603,LiAgF3,-1.91858
1604,Al3V,-0.14555
1605,HoLuTl2,-0.29972
1606,Ti2Zn,-0.15905
1607,Zn(RhO2)2,-1.09694
1608,Zn2AsW,0.44622
1609,MnSbAu,0.15184
1610,MoPt3,-0.12680999999999998
1611,BaNbO3,-3.02671
1612,RbAuBr4,-0.78142
1613,Na2VBPO7,-2.33337
1614,Nb2Se9,-0.49015
1615,PaP3,-0.728
1616,Pr2MgGe2,-0.77077
1617,CaCrF4,-3.27201
1618,CaBiAu,-0.73497
1619,Sc2ZnGa,-0.54293
1620,SrAl4,-0.32509
1621,SiOs,-0.20784
1622,HfBeP2,-0.5017
1623,KN,1.16792
1624,Mn3(O2F)2,-1.90351
1625,TaO3,-1.5391
1626,NbBi2Mo,0.71601
1627,Ba2UNiO6,-2.85498
1628,BeZn2P,0.35226
1629,Hf2Ag,-0.13127
1630,K2NaAlP2,-0.6792
1631,Ta2BeTl,0.43178
1632,ScPPt,-1.25149
1633,Sr2LuBiO6,-2.70935
1634,LiFeNiO4,-1.49963
1635,Sr5Cr3O2F,-2.8201400000000003
1636,Li3Fe3CoO8,-1.68704
1637,PaO2,-3.8506199999999997
1638,BaInHg,0.00877
1639,TlSbO3,-1.35497
1640,K2PdCl4,-1.44573
1641,Pr(CoB)2,-0.50618
1642,Ba4CoW,1.5683
1643,BeTc2Ni,-0.07202
1644,Ba2PrSbO6,-2.79231
1645,Tm2AlOs,-0.40766
1646,ErNi4Au,-0.4467
1647,NaTeAu,-0.52972
1648,BeZn2Ge,0.32626
1649,ScNiBi,-0.66906
1650,Sm2TlZn,-0.36456
1651,ScB2,-0.88426
1652,ErGeAu,-0.61646
1653,CeBr3,-1.92878
1654,VSn2,-0.03157
