,pretty_comp,n_powerfact
836,Rb2WBr6,48.79342475
837,HoGeRu,364.567089
838,Tm3AlN,742.0862507
839,YbIn3,487.06586849999997
840,SmCoSi3,246.47616069999998
841,BaAgAs,2271.2995079999996
842,Rh2S3,2471.4193370000007
843,Li3CuO2,1118.678124
844,MgIr2,843.9325062
845,V4O3F5,315.96727189999996
846,CaBiAu,1791.184539
847,LiNbP2O7,9.788894495
848,Sr5P3ClO2,642.6648853999999
849,Ni3Sn,3308.3523
850,LiNdTi2O6,2663.361982
851,MnCoO3,99.27188888
852,Ho3CuSiS7,1297.612877
853,Rb2NaFeF6,65.68677564
854,Dy2IrAu,76.66196262
855,SmErRu2,132.11851570000002
856,CeSi2Ir3,4508.606901
857,K3P,348.2148166
858,LuIn3,3187.657648
859,TbNbO4,1115.5845539999998
860,HfS3,1836.4271489999999
861,ScSiRh2,2523.803216
862,K2ZnBr4,597.3920017999999
863,LiYb2InGe2,1936.767994
864,MnGeRu2,23.95026623
865,Li4CO4,1059.490739
866,Li2PrP2,3212.271048
867,Mn2SiRu,66.509047
868,GaIr,1.501010095
869,LiEr2Ru,442.0260031
870,PmMgRh2,420.203004
871,TaAlO4,1615.977501
872,PrAs,135.3772321
873,BH8CN,1924.921954
874,KVO2,247.5624378
875,VS2,274.2943509
876,PrMnSi,328.8475608
877,Fe2P,635.7721924
878,LaP,222.7134503
879,NaSi2N3,547.2106241
880,Na6ZnS4,601.3951671
881,K(BH)6,1035.888163
882,TbAl,174.9269991
883,Ba2YNbO6,3986.678468
884,DyCuPb,624.5296792
885,Nd2Th2O7,1514.593292
886,LiIn2Ru,414.42636569999996
887,Ce3AlC,968.69445
888,Al3Ga,2.0145412830000002
889,LiTmTl2,143.1759858
890,KV5Se8,40.84429002
891,BaIF,844.2957042000003
892,Th2Pd,181.5256884
893,RbSrCl3,860.1077726
894,NaHO,777.6814903
895,Cr2GeC,1942.680582
896,SmAg2Hg,905.2646048
897,NbCu3Te4,1764.317564
898,Ca2FeIrO6,163.903832
899,LiYbAlF6,709.0289621000003
900,K2B2S7,1551.085797
901,RbAg3Se2,337.8580424999999
902,TbVO4,1065.567662
903,NdCdPd2,2.9399222160000003
904,InCuS2,172.31624490000004
905,Ti(TlSe)4,131.2792154
906,CrSi2,2453.361511
907,BaV4ZnO8,7.571180795
908,YAl,862.6642659
909,ScAuO2,3977.3307729999997
910,PdSe,139.0326351
911,Pr2ZnIr,308.1018985
912,La2TlHg,25.78624489
913,Rb3In,170.5919379
914,Sc3InB,1089.134874
915,TbSbPt,484.61991629999994
916,CuAgTe2,773.4731577
917,MnSbPd2,66.99342516
918,UAl3,5.965824934
919,ZnCuPd2,2.940867375
920,SmYZn2,42.57977534
921,ErIr2,44.25261319
922,Mg7Al2,27.40920625
923,Na6S2O9,1012.296877
924,LiCdAu2,77.61688457
925,Yb(FeSi)2,4185.923422
926,ErLuMg2,652.6443542999998
927,LiCrP2O7,401.6576521
928,CuPd,221.6459858
929,Pm2ZnOs,284.7614588
930,Ba3YbRu2O9,191.4888228
931,V2Zn3O7,1250.603198
932,CeNi2B2C,410.343697
933,TbTiSi,1005.7885029999999
934,TiZn3,2204.598223
935,AsN(OF3)2,119.1285232
936,Ba(ZnSn)2,4588.641011
937,LiBr,727.3601845
938,BaDy2PdO5,938.9275886
939,Rb3Hg,521.7646371999998
940,SmCu4Ag,69.94793845
941,Pr3Sb5O2,537.1349239
942,NdPd3,38.68188862
943,Sr2TaCrO6,2263.645403
944,TmGaRh2,3072.312937
945,MnCrF5,1192.002838
946,CaSn(GeO3)2,1383.2477529999999
947,LaGaO3,1079.748984
948,Pm2CdSn,176.0966202
949,KAuF6,1116.662697
950,Ga3Pt2,233.51051850000002
951,VTeO4,588.4822104
952,RbAlF4,776.9639887999997
953,MnTePd,193.7525608
954,Li4Fe3Si3O2,47.34617297
955,Dy2TlCd,22.10478466
956,Li3Fe5O2,64.30870673
957,CeCrO3,1056.417635
958,Ca(GeRu)2,1646.930561
959,InF3,1012.972921
960,KNaO,778.8182397999999
961,Li2Mn3O6,281.5937316
962,Rb2CuF4,26.05559339
963,Ba2NdSbO6,2443.3970329999997
964,YbNdAg2,48.70676262
965,Li2SiNiO4,445.24999119999995
966,AcAgAu2,195.7773333
967,KAlO2,990.8181619
968,Ba2Y(CuO2)3,94.02647745
969,DyAg,557.5012477999999
970,MgTi4O9,759.3122566000003
971,Re3Tc,194.3319696
972,Pm3Y,52.57076141
973,YAgSe2,1454.476239
974,Na6ZnSe4,488.7205694
975,LiHoS2,2938.638848
976,MnPS3,1137.079787
977,MnFe2Si,102.71580970000001
978,AlFe2Ni,280.66535560000005
979,CaZrO3,1909.605523
980,Nb3Sb,54.25379731
981,IClO,1170.830262
982,Cd(In2I3)2,1823.066225
983,LiCd2Au,5.406523582999999
984,SrLi2Pb,672.3140332
985,HgRhO3,151.49379009999996
986,NdMg,6.911360019
987,KCeS2,584.2622957000002
988,YAgSn,552.060027
989,NdErZn2,89.88295242
990,PdPtF6,886.3530473
991,MgSbPd,596.5858315
992,CrFeTe,169.23506640000005
993,Si3N2,996.4259341
994,ZrVSi,76.02681466
995,HoCrO4,19.66342056
996,SrTlHg2,223.4237679
997,YbTmRh2,22.73378997
998,YGa5Co,266.52508670000003
999,SmPa3,3554.5169189999997
1000,Ba3Si6N4O9,539.3542844
1001,AlIr,345.7404759
1002,Sm2ZnRu,30.14853883
1003,K2O,804.9300657000001
1004,SiWCl2,374.64478230000003
1005,LiDy2Al,1776.1191489999999
1006,Lu2MgTc,441.6934206
1007,YbBi2BrO4,1295.727556
1008,Li6ZnO4,1094.166721
1009,BaZnCr4O8,437.1834993
1010,LuMg,86.67722899
1011,KGeBr3,3562.840132
1012,SmZn,174.46935190000005
1013,Li2AlPt,250.4580193
1014,MnH4(OF2)2,141.83000280000005
1015,Ti2Pd3,809.1343538
1016,Ba(MnGe)2,304.2746486
1017,InAs,1469.556739
1018,Cd(InSe2)2,104.5721303
1019,Ca3AuN,156.2736113
1020,TaAlOs2,55.15028639999999
1021,CdSnP2,252.2456975
1022,Ga2TeSe2,2790.69371
1023,Li8SnO6,890.2000347999997
1024,KAg2SbS4,381.8382796
1025,BaHgS2,720.6716422000003
1026,Sr2Co(BrO)2,115.2895628
1027,ErBi,138.0851383
1028,Co3Bi,140.3841323
1029,CuSbS2,4081.032056
1030,Zr3Au,66.40839836
1031,CrCo3,16.91009459
1032,Mg(SbO2)4,76.75475644
1033,PmCu3,432.63230949999996
1034,PmInAu2,552.4636638
1035,Li3CuSbO5,269.6021412
1036,TiCrAg,579.5800320000002
1037,Ba(TeO3)2,1051.707485
1038,ErPu3,0.144559821
1039,Dy(SiPt)2,598.4194591
1040,Li2Co(SiO3)2,99.23086675
1041,AlCuPt2,749.0814717000003
1042,Ba2NdNbO6,4112.950148
1043,Ba3BiP,635.4622473999998
1044,Ca4MgB4H6(CO4)2,483.4734817
1045,Al2Re,17.73981895
1046,Tm2O3,737.9133727999997
1047,BaSiO3,470.0995999
1048,CeB6,1027.292259
1049,TmMgGa,1454.281329
1050,ZrCu5,541.4628066
1051,GeS,2431.1461480000007
1052,Mg2ZnAs2,2895.031465
1053,Ag3O,337.9412826
1054,Hf2Cd,1739.704645
1055,YSnPt,33.20768414
1056,PrPt2,2403.3482089999998
1057,SrZnF4,1021.311682
1058,IrW,451.98945830000014
1059,SmHoRu2,120.347518
1060,NdAgPb,832.6141789
1061,K2PtS2,3299.535228
1062,CaZnSn,866.0918477
1063,Mo2As3,1008.859517
1064,CeTiGe,368.0219585
1065,DySb,536.2317936000002
1066,NdPIr,243.19799799999998
1067,TmGe,160.9402452
1068,LaPd3S4,1.5974301430000002
1069,Mg2VBiO6,780.146197
1070,LiYTl2,229.82266380000002
1071,ScNbOs2,3751.643365
1072,PmN,1396.165988
1073,AcYbRh2,56.09000526
1074,AlPd2,386.7127843
1075,UAsS,9.031197122
1076,CeB2Rh2C,2962.504064
1077,ScTlSe2,2624.4517
1078,ScTlO3,764.3322671
1079,MnGeRh2,364.18564510000004
1080,Pr2ZnRu,128.4705056
1081,Li7Ni(O2F)2,78.54323215
1082,Sr(BiB2)2,419.00429239999994
1083,Mg3BN3,732.7591788999997
1084,CaGaN,560.3774122000002
1085,KNa2Bi,120.9051571
1086,Ca2AgPb,222.4604312
1087,Hg2BCl,206.54633859999998
1088,Rb2P3,878.5583155999999
1089,V2O5,1536.726903
1090,NaMnSe2,41.24207547
1091,LiGaAu2,23.174905499999998
1092,Lu2IrRu,1257.908579
1093,Na2H6PtO6,1567.9575949999999
1094,PrFeSi,264.8984066
1095,HfCl4,656.7856283
1096,Th(NiSn)2,122.10847509999999
1097,AcTlTe2,3171.579464
1098,LiHoPd2,780.4034221
1099,PrSb,140.0806508
1100,FeH6SO6,54.34911538
1101,K2SmF5,464.8885485
1102,UB2Os3,1608.245063
1103,CaNiWO6,969.1035241000001
1104,RhF3,1575.438179
1105,Na3DyCl6,274.25622749999997
1106,TbTmRh2,12.38499992
1107,NbAgF6,76.30393952
1108,Co2NiO6,216.35121980000002
1109,CeGeAu,55.11111671
1110,NdLuIn2,8.658249624
1111,BaSr3,1323.204631
1112,Li3Fe(Sb2O)2,79.2600535
1113,SmYIr2,130.020679
1114,Tm2Ge2O7,734.7190832
1115,RbAgO,1654.587679
1116,Rb3PdF5,17.96413863
1117,TiFeCoGe,0.9469255409999999
1118,LiCrS2,1986.473413
1119,FeClO,177.6321503
1120,BaSrO2,2308.411247
1121,LiCuO2,768.7141313
1122,LuBPd3,265.0563368
1123,LiFeAsO4,196.5121145
1124,HfI3,1707.4315739999995
1125,CaCrO2,20.410003200000002
1126,CaCdO2,405.5873869
1127,KSr3,242.5774723
1128,TiAl,561.626712
1129,LiPt7,83.07162474
1130,HfCo3B2,620.2778585
1131,ZrAlW,1174.403137
1132,Li5V2Fe3,56.65001415
1133,Tm2HgOs,149.6054097
1134,MgSc2Tc,1387.92953
1135,NbCr2,2356.892218
1136,Ce2Mo2C3,77.00671606
1137,PrBiPd2,1.886298817
1138,MnGaRh2,722.9822360000003
1139,CeFeO3,200.93399319999997
1140,UB2,729.3143157000003
1141,Ca(Cu2As)2,1339.605057
1142,PrMgCd2,37.96831469
1143,TbGa3,2356.121352
1144,LiHo2Ir,272.0384105
1145,NdIn5Rh,244.7443181
1146,Ba3P2,1354.916641
1147,NaZn3,10.74628805
1148,SbCl(OF3)2,698.6877363
1149,NaTl,2161.148245
1150,Er5Ga3,401.36562819999995
1151,MoPRu,1101.038436
1152,ZnMoF6,488.17172719999996
1153,TmTl,69.15476718
1154,Be7Nb2,206.0340674
1155,TmMg3,263.97486969999994
1156,Na4TiO4,673.7715449
1157,ErCdPd2,140.94669480000005
1158,HfTc2Sn,716.6743586
1159,SnSe2,3738.869886
1160,HoCuPb,615.7169817
1161,U3As4,13.03416008
1162,ZrN2,316.4628742
1163,HoAlNi,30.61323469
1164,PtPbF6,1632.3141269999999
1165,Mo5As4,42.1112406
1166,Tb2Si3,178.35710769999997
1167,TiAlAu2,235.2622555
1168,DyPb3,1326.246965
1169,CoSn2,147.7903785
1170,RbSeBr3,1309.5802
1171,SbSBr,1716.5845399999994
1172,Sr(AuO2)2,940.3812439
1173,Er(Al2Mo)2,115.7636784
1174,Li2GaRh,523.7229246
1175,Mg2Mn2O5,1063.624972
1176,GeClO2F5,73.57284393
1177,Ba3CoSb2O9,257.7268723
1178,Cs2TeI6,2360.750355
1179,Li4V3Si,4.607299825
1180,HoSi2,848.3084614
1181,Rb2H2C2O5,324.3837327
1182,Zn(InS2)2,191.9827657
1183,LiAuF6,383.8475232
1184,Na2CoP2O7,521.9761171
1185,TiRe2W,2604.455698
1186,Fe2CoGe,358.2135027
1187,Np(OF)2,498.3742425
1188,Li3V2(O2F)2,237.990052
1189,CaBe3O4,660.2779632
1190,CrCo,17.81061012
1191,UBC,233.63194359999997
1192,TeRhCl,3628.3068909999997
1193,Na4Co2O9,547.2059046
1194,MgGeP2,1245.688498
1195,MgTiSiO5,632.1529537
1196,Sr3(PO4)2,1949.1362960000001
1197,Li4Fe3TeO2,237.31686269999997
1198,Rb3InO3,851.7543934
1199,Tl3AsO4,2510.424892
1200,NdZnAu2,73.15295968
1201,Lu(FeO2)2,389.5491836
1202,AgNO2,1493.1371359999994
1203,Ag3Sb,5.7547277060000015
1204,U2CrN3,696.9170647000003
1205,CoS2,104.030823
1206,LaReB,237.20775940000001
1207,AlBiBr6,989.5034129000001
1208,Ca(CoO2)4,407.89761719999996
1209,K2Na4Be2O5,833.4058083
1210,Ni3Sn4,131.7983792
1211,Na3SiSbCO7,1143.873902
1212,U(HO2)2,457.01470109999997
1213,Cr2HO4,407.7236022
1214,Rb2TeCl6,2504.313019
1215,Zr3In,31.07334261
1216,TiGaNi2,12.50604929
1217,MgPd3,499.5465597
1218,CeBPd3,2205.800926000001
1219,LiZrAu2,1042.458358
1220,LuSnRu2,1081.435441
1221,LiMnCo3O8,226.1942786
1222,RbAsO3,51.3277205
1223,ICl3,2100.077155
1224,Nb3CrSe6,139.37845819999998
1225,BaAgBi,100.7042729
1226,BaThO3,1616.929063
1227,MgCr,33.4787543
1228,Ba2InBiS5,748.6309658
1229,Yb2Pb,206.6465205
1230,Mo6PbS8,170.6337458
1231,Li4NbFe3O8,73.42520768
1232,VPt3,10.08634326
1233,Mn(NbS2)3,87.01567978
1234,SrNi5As3,410.974922
1235,FeCl,112.7564787
1236,Co5NiO2,53.98988617
1237,Li2MnSnO4,554.2785438999998
1238,PrCo2,145.8389372
1239,Mn2Sb,403.3520021
1240,KSc2Co,256.56463360000004
1241,RbZn4P3,725.6140144999997
1242,BiClO,736.7612702
1243,NdSmO2,241.8940785
1244,Mg3TeO6,826.6770376000003
1245,NpRh3,3.020399248
1246,DyYCd2,832.825516
1247,K2SbAu,1191.46777
1248,NaPdO2,303.1928356
1249,AlFeCo2,143.156137
1250,FeAuO2,0.15461907
1251,Tl2InGaF6,3179.88024
1252,Sr2YTlNi2O7,1683.727464
1253,BaP2(HO)4,829.0516357000001
1254,KBIr2,602.6093013
1255,ThGe2,827.7220254
1256,Zr2Np,1073.69001
1257,Ba4Bi3,1.5097595480000001
1258,Mg(CoGe)6,367.24257860000006
1259,Ti2MnCo,144.27142790000005
1260,LuCd,918.2868638
1261,Zr2SbP,585.7849872
1262,Al5CuSe8,586.2891015
1263,Tb(Al2Fe)4,260.1571745
1264,IrI3,1374.062436
1265,Ba2Ti3AlO7,481.83521460000014
1266,TaFeO4,222.45140519999995
1267,DyTiGe,778.849076
1268,CaNi5,528.7931307
1269,Nb5(CuSi)4,307.0295331000001
1270,Na2CrCl4,340.3652347000001
1271,LiFeP,351.2483142
1272,Sn2OF2,1427.131088
1273,Ga2RuRh,772.0165467999999
1274,YRh,78.93839154
1275,Li2MnFe(BO3)2,13.84111375
1276,TiFeO3,62.23809920000001
1277,Na2H6Pt,1848.4837760000007
1278,CuAg3,724.7304031
1279,PrTlPd,163.44630930000002
1280,Mo3Ir,1903.40367
1281,LiMgTl2,355.2125797
1282,NdO,135.9449076
1283,CeSb,1167.699412
1284,La2ZnIr,13.1389894
1285,Al3BN4,2256.960762
1286,K2Na3TlO4,636.9151085
1287,KSc(MoO4)2,1560.714852
1288,Na3MnBSO7,130.8342346
1289,Pb(CO2)2,945.6152425
1290,Ba(AgSn)2,40.10022745
1291,ZrCl3,566.5165559
1292,Ca5Sc2(CoO)2,52.85540911
1293,HfSi2,3180.224154
1294,Zr2Fe3Ge,242.13814700000003
1295,Tl2SiF6,2243.748067
1296,LiVTe3O2,1200.8942140000001
1297,Li4TiCo3O8,41.81289447
1298,Pr(BO2)3,1448.005417
1299,GaBi,129.3881412
1300,Ba2YRuO6,833.2360807
1301,UN2,3247.559982
1302,Na3SbS4,1074.471007
1303,XeF3,400.2259106
1304,TiMnO3,1149.8821480000001
1305,Na2MoO4,463.4361377
1306,Sc2GaC,2852.532455
1307,Yb2Ni2P7,301.64906
1308,Tb3NbO7,1543.201424
1309,RbBeH3,710.2561447
1310,ErI3,1536.09904
1311,NaTbSe2,2850.737337
1312,Li2Ti2O5,923.7020143999999
1313,K3TaS4,390.6338595
1314,AsI3,2186.961722
1315,Lu(BiO2)3,1254.25867
1316,MnAlCo2,1281.704051
1317,Ba3(PO4)2,1742.752888
1318,HfCoSn,41.22017346
1319,Pb2ClOF,635.2863204
1320,SmBeO3,1401.107496
1321,H8PtN2(ClO)2,498.53553489999996
1322,TiPd3,595.4021008999998
1323,Ba3(BO3)2,1439.307047
1324,KClO3,643.9463295
1325,PaSb2,993.6626292000001
1326,LuS2,4.221295811
1327,SmDyO3,1356.069493
1328,Ti3Au,2689.416581
1329,TiCoSi,2529.856189
1330,LaGaAu2,99.41162491
1331,Cu2GeSe3,231.3773951
1332,YBiPd2,117.55234399999999
1333,Ca2SnO4,743.876438
1334,Yb3In3Ge2Au,44.25276318
1335,BaZn(FeO2)4,1075.7478800000001
1336,Li5Cu3Sb2,182.9174485
1337,BiF5,967.5683362
1338,Cu3Sb,151.2475694
1339,Na2WO4,0.028507251
1340,Co3TeO8,190.9320875
1341,Cd(GaO2)2,423.5922815
1342,LiNdGe,985.5822658
1343,Dy(HO)3,754.5294545
1344,Li5Co2O2F5,1042.852786
1345,NdI2,44.33945365
1346,LiMnAlO3,536.7810763
1347,Cs2NaInF6,864.9563693
1348,Ru3W,2053.322244
1349,Sc2Si2Ru,165.4599517
1350,ScRh,2.366766713
1351,BeSiN2,2000.68748
1352,Zn3Co2O7,498.64438049999995
1353,TiTeAs,3282.902203
1354,ZrBe2,154.26749730000003
1355,YV(WO4)2,853.5733911
1356,Co2SbTe,35.88483633
1357,Nd2TeS2,1200.117064
1358,PmMgAg2,248.99729419999997
1359,ThCo,373.18019530000004
1360,ScInNi2,263.9650085
1361,ThNb4O2,2345.807791
1362,SiPdO3,3.4432590480000003
1363,Yb3In,34.86857145
1364,Na3AlF6,1168.410548
1365,Nb5Ge3,195.5378514
1366,H2Se,72.64711151
1367,MnCo2Ge,433.3244422
1368,Li7CuO4,1130.2774789999999
1369,SmZnAu2,33.16307227
1370,Ce(Fe2As)2,282.4403744
1371,HoMnGa,72.23191932
1372,NbP,716.6833744
1373,AlCu3,0.033717687999999996
1374,ZrBTe,334.6947579
1375,PuGe2,466.6892025
1376,Fe3(O2F)2,47.71597188
1377,Y(CuSi)2,1620.976333
1378,ErGeRu,528.9616375
1379,SbAsO3,1441.930183
1380,YIn3,2424.390146
1381,NdInCu2,133.9406622
1382,Tm2Mn2O7,1537.337148
1383,CrF6,241.22747369999996
1384,ErHO2,521.0428173
1385,Er(FeB)2,123.0718632
1386,Hg3AsSe4I,701.6366521000001
1387,YCo2,1968.5549850000002
1388,BaB6,1060.469384
1389,Tb(BC)2,847.7165867000001
1390,Tb5Br8,376.9175341
1391,PrZn,49.87404987
1392,Sc(TiGa2)2,204.8591994
1393,Na4SiO4,822.6984902
1394,NaRuO3,416.6206744
1395,Li3Mn4O8,131.2326802
1396,H5CNO2,944.0128763
1397,SrP3,1042.784248
1398,KNO3,880.4685472000001
1399,CoP2,3184.5763629999997
1400,Sr3CuPtO6,398.178004
1401,TlHgF3,819.0040372999997
1402,K2RbMn2F7,752.2847021000001
1403,CrAgSe2,2421.322754
1404,NbN,60.82211404
1405,LaGeOs,3169.915448
1406,Li2YbSi,1966.136041
1407,Cu(IO3)2,495.6152405
1408,KAs4BrO6,1082.452349
1409,Ta3Ru,3092.585955
1410,Ca7Ge,2.426603348
1411,UBr3,101.5848061
1412,RbNbO3,102.8866688
1413,RbTaO3,369.294866
1414,Mn3PtN,4.805809133
1415,TbCuAs2,2718.3217
1416,PmNi2Sn,112.3788963
1417,NpAsS,336.48051969999995
1418,PrPtF7,151.2682812
1419,Th(FeSi)2,233.499423
1420,Li5P(S2Cl)2,1371.357967
1421,FeTe2,883.6358417000001
1422,ReOsRu,1518.943902
1423,K2MoCl6,61.42091699
1424,DyInAu2,472.6125919
1425,LiTl2GaF6,2312.393854
1426,Rb2CdCl4,1092.788153
1427,NaVF3,15.89202058
1428,Li2Mn7F6,174.76376330000005
1429,BaBeF4,602.5638328
1430,Ac2ZnGa,385.4875818
1431,SiAs,3458.293068
1432,VGe3,150.4054993
1433,Na3SbO3,346.32876239999996
1434,ZnGaRh2,980.8141911
1435,HoMg,136.3413607
1436,Ba(NiO2)4,818.3591982
1437,GePt3,267.2567108
1438,TbGa2,185.798024
1439,ErMg,240.77918569999997
1440,ZrSO,782.8052722
1441,LiTeO3,943.6292066
1442,YMgTl,901.5897642000001
1443,UNi4Sn,277.8917191
1444,Dy2TeO2,1502.199126
1445,K9U6BiO24,7.905578191
1446,CrCuO2,796.2968351
1447,RbH,3012.708046
1448,NaLi2As,53.06589256
1449,PmY,619.1783422999998
1450,Nd4Sb3,4.785144707
1451,FeTe,238.0841418
1452,Li2PmIn,1028.5581
1453,Sr3CdPtO6,767.7015582
1454,HfCoAs,548.8471901
1455,LiFeF3,1.607009711
1456,HoHfRu2,546.7828586
1457,Na3Rh(N3O)2,317.50005539999995
1458,In3AsSe3,155.4466752
1459,K2NaCuF6,729.0685384999997
1460,LiCa2Rh,2915.558657
1461,CaCuP,357.1334315
1462,Li4VFe3O8,108.17591000000002
1463,CaMg(CO3)2,1052.161678
1464,Tb3AlN,716.4823925
1465,YbGa4,238.8589015
1466,SrTe3O8,2715.825617
1467,K3V,1580.27516
1468,YbTl,220.2467619
1469,KSb,1259.025446
1470,RbTeO3,20.21165282
1471,CaPmPt2,736.6202427000003
1472,SrLiAlF6,754.2465599
1473,BaMgPb,17.65092538
1474,Na2CO5,86.27307952
1475,Pm2O3,1679.923754
1476,CaSi2,63.22061379
1477,Sr2Mn3(AsO)2,762.6410222999997
1478,NaNdSe2,2732.675299
1479,Mg2TiO4,408.56652379999997
1480,NaMnCrF6,72.7154533
1481,Na3MnAsCO7,573.0954901
1482,ZnSb,3389.270534
1483,LiTaO3,3447.350748
1484,Tm(SiPt)2,428.75491519999997
1485,In2Ge2O7,497.55630880000007
1486,TbZrSb,745.1492787000003
1487,YAlGe,693.7985199
1488,RbErS2,3312.12895
1489,PrCd3,262.2789341
1490,CrAgS2,4108.671453
1491,NaLaSe2,2615.84145
1492,Ca(SnN)2,255.33111459999998
1493,YbPrAu2,83.39700428
1494,Mg2ZnPd,0.67518064
1495,Ca2Sb2O7,458.5268733
1496,Li4Ca2Mg(SiN3)2,1751.6486510000002
1497,Au2Se2O7,1030.123517
1498,Tm2ZnRu,11.81262037
1499,SrGa2B2O7,944.6256909
1500,AuCN,2419.854592
1501,Li3Al2FeO6,36.07680397
1502,ThRu3C,281.7200323
1503,Pr(NiGe)2,706.8933341
1504,CeAl3Pt2,2831.752616
1505,PmTl3,1627.364646
1506,Lu5SbPd2,187.57394240000002
1507,Cd(GaS2)2,457.4152121
1508,GaTe,1628.1977470000006
1509,CuBSe2,1554.105462
1510,InAuO2,189.1836528
1511,Er3GaC,75.13118034
1512,NdInRh,509.4189296
1513,Lu(SiPd)2,335.35258089999996
1514,Sc2InC,602.5848618
1515,Ca3AsP,306.1633195
1516,MnAlRh2,315.4786215
1517,B4C,2218.652913
1518,ErIn3,2851.368962
1519,Li2Co2Si2O7,86.0046394
1520,FeF2,1690.2742449999994
1521,LiSbO2,1018.4212039999999
1522,K2Sn(HO)6,773.4933043
1523,NdMgAg2,36.26293767
1524,LiBH4,1360.5347140000001
1525,TiGaRh2,364.2243568
1526,Nb3Ga,1188.215367
1527,LuCoC2,2712.852353
1528,HgPSe3,1525.653063
1529,B6As,3338.754075
1530,CsCaH3,2085.46983
1531,Ba2CuHgO4,2.9124885860000003
1532,Cu2SnS3,1396.73192
1533,Sc6Te2Rh,1459.018994
1534,ZrAlCu2,184.3039249
1535,Sr(AgGe)2,360.8472681
1536,Li5Ge4,1053.553597
1537,K2NaMoF6,174.041906
1538,Lu2RuAu,161.31160930000001
1539,TaPbBr,21.1497142
1540,TlP,3033.091291
1541,PdN,104.2752541
1542,BaMoO3,35.05173978
1543,BaYBr5,1030.84238
1544,PrI3,1227.75687
1545,USn3,1575.616086
1546,NaDyTl2,69.37129071
1547,Na2AlNiF7,308.4387584
1548,VZnSiO5,131.31912859999997
1549,Yb(ErS2)2,835.6489364
1550,NaLi2AsO4,982.8077267000001
1551,LiNiN,2508.117788
1552,Sr3BiN,975.9828937000001
1553,Ga2FeS4,491.0922484
1554,LiHfIr2,202.2222819
1555,ErCuSe2,4081.1618799999997
1556,TaCu3Te4,1771.983245
1557,In2AgSe4,1680.4459129999998
1558,Co(TePd)2,176.66637350000005
1559,Rb2Na4Co2O5,136.70671049999999
1560,YbGaPd2,575.9617127
1561,ScU3Sb5,746.8708058999997
1562,SrDy3,36.15608125
1563,PrTe3,139.1572514
1564,Sm2NiIr,185.64559530000002
1565,ZrCdCu2,308.9939814
1566,Sm3InS6,895.3821876000003
1567,NdAl4,286.4482978000001
1568,NaSbO2,843.4701516000001
1569,Li(CoO2)2,263.9653096
1570,LaBeOs2,78.94278597
1571,TlCoAs2,87.54486748
1572,HfI4,438.88969299999997
1573,Cr2N,450.63869460000006
1574,TaAl3,408.3166865
1575,UIr3,399.340869
1576,Y(FeGe)2,1092.597466
1577,TaBO4,1126.7916779999996
1578,YTmO3,1585.292276
1579,MgFePO5,102.3682652
1580,TiNi(PO4)2,534.0263871000002
1581,YbPmHg2,6.386179941
1582,Li3Mn4VO8,740.4472718999997
1583,Li2MnNb3O8,88.30921667
1584,Li3SbS4,1353.208339
1585,PrMgNi4,612.4187751000002
1586,BaSrTa2O7,1740.728861
1587,Nd2Be2SiO7,1009.014783
1588,NdLuSe3,939.3091626
1589,BaCO3,1096.295896
1590,MgSbF5,943.0824471000001
1591,SrTa2Mn,815.3300717
1592,SmTiGe,123.68888490000002
1593,BaBeCl2,1709.32342
1594,K2TeOF4,915.7250125
1595,CdSnF6,996.7471537
1596,Rb2MnF5,2051.566179
1597,CoP,294.6598735
1598,Cr3AuO8,503.8856714
1599,SnHC2O3,462.5375754
1600,Li3Nb3TeO2,1022.1468140000001
1601,HoHg3,705.1057557999999
1602,CdCl2,657.1112552
1603,Fe2W,823.9516093999997
1604,V6O7F5,930.6851168
1605,P2PdO6,459.7911472
1606,Sr2AuN,1490.436788
1607,Li4MnW3O2,471.89039510000003
1608,Sc2AgOs,34.31404356
1609,Y(GeRh)2,1596.7881320000001
1610,FeSeBr7,182.2389595
1611,Ho2TlCd,8.426783124
1612,YTlPd,858.5624238
1613,UInAu2,0.711399088
1614,Se2Cl2O5,198.9592011
1615,Dy2RuRh,906.4185579
1616,KTl,1625.448148
1617,Li3ZnPCO7,860.1477656999997
1618,Mn(AlTe2)2,318.3743833000001
1619,Er(CrSi)2,914.3539297
1620,Ca3TaGa3(SiO2)2,1274.451844
1621,LiCo2OF3,181.422602
1622,Dy2InPd2,511.2451357
1623,H2SeO3,1561.435434
1624,Si2O5,1475.2854439999999
1625,Co2As,237.4425585
1626,HoP5,840.1692453
1627,Li3Cr(CoO3)2,228.4350992
1628,PuRu,377.7980035
1629,YbPt3,185.3143729
1630,Pm2CuOs,803.8708199
1631,Th(GeRh)2,74.50230778
1632,BaIrO3,153.7359803
1633,Rb2HgF4,956.2926925
1634,SmRh3C,246.62178250000002
1635,YbH2,2240.4671510000007
1636,NaSr2In,10.99161312
1637,CrP,552.4598694
1638,Li3VO3F2,1314.052875
1639,ZrCo2,1456.060104
1640,Cr2As,627.2804976
1641,YP,1.760070655
1642,BaHfMg2,336.4941685
1643,YbEr3,46.20654351
1644,Nd2Te3,461.79782570000003
1645,SeBr,881.3797681
1646,ZrRu,57.48647529
1647,KNaSmNbO5,806.3621107000001
1648,Na3SrPCO7,831.2641881
1649,BaAgP,2382.731398
