,pretty_comp,kpoints_array_average
897,ErRh2,16.0
898,HfScIr2,20.0
899,TmHfOs2,20.0
900,KSmTe2,9.0
901,ZnH4(CO3)2,3.333333333333333
902,TiBe2Pd,10.0
903,Tb2CoGe2,7.666666666666668
904,LiTiBe,18.666666666666668
905,Mn2BeCl,15.0
906,CoReGe2,13.0
907,TiP3,23.0
908,LiHoHg2,20.0
909,ErSi,18.666666666666668
910,Sm2Zr2O7,4.0
911,PbS,16.0
912,NaFeBP2H3,3.6666666666666665
913,SmSnPd,11.666666666666664
914,BaNa2Ga,11.0
915,Li2YbSn,9.0
916,TaZn2SbO6,9.0
917,Li4Ti5(FeO2)3,3.333333333333333
918,BeCuSn,28.66666666666667
919,BaCO3,4.666666666666667
920,MgSiIr2,20.0
921,Sr3Yb,12.0
922,AsS,7.333333333333332
923,Mn2BeOs,10.0
924,Y2Si2O7,4.0
925,Ca2CdIn,17.0
926,MgZrAu2,13.0
927,VCrO3,5.666666666666668
928,LiBiF5,10.0
929,LaMg3,10.0
930,Sm3CuSnS7,3.6666666666666665
931,CrSi2,7.0
932,K2TeO3,3.6666666666666665
933,BaLi4Bi,15.0
934,KMnRu,8.0
935,ZnSi3,24.0
936,HoB2,14.666666666666664
937,Ba4GeTe,12.0
938,AlSn,25.66666666666667
939,Zn(SnO2)2,13.0
940,TeMoWSeS2,8.333333333333334
941,Ce(AlGe)2,14.333333333333336
942,CaBe2Cr,10.333333333333334
943,HfBe2Os,17.333333333333332
944,Cr3HO8,4.666666666666667
945,TiMnCo2,12.0
946,Nb2Te3,12.333333333333336
947,ZrInNi4,9.0
948,BaBe2Si2O7,4.0
949,Pr3(Al2Si3)2,19.0
950,Zn(InSe2)2,6.666666666666668
951,Li5AlO4,4.333333333333333
952,MnBe2Re,12.666666666666664
953,Sm3Np,9.0
954,Tb2SO2,6.666666666666668
955,Nd3NbO7,4.333333333333333
956,Tm2NiOs,18.0
957,Mn3ZnN,9.0
958,SrCu2GeSe4,6.666666666666668
959,Li8BiS6,5.0
960,YbP3,22.0
961,YbAlAu,15.333333333333336
962,LiTbAu2,21.0
963,BaGaSb,9.0
964,Zr(MnGe)6,13.666666666666664
965,Rb2CuF4,9.666666666666666
966,NaYSi,8.0
967,CuSe2Cl,3.6666666666666665
968,K2CuCl3,3.6666666666666665
969,YbGa4,15.666666666666664
970,Li2MnCr3O8,5.0
971,Sm3BWO9,3.333333333333333
972,CeOF,6.0
973,UNi2,6.666666666666668
974,TlFeO2,7.0
975,KUO3,6.0
976,CaBeIn2,26.0
977,Na2Cl,12.333333333333336
978,NaAlH4,4.0
979,NaMnBe2,9.666666666666666
980,ZnSiAs2,7.666666666666668
981,Be2POs,18.0
982,Ti4Cu3O2,7.0
983,MgHg,21.0
984,PbBr2,5.0
985,Ba2NaMg,7.0
986,Y5Sn3,6.666666666666668
987,ErNiSb,10.0
988,LuRh2,12.0
989,Hf4BeTe,14.0
990,NaFe2O3,7.0
991,Th2Hg,9.666666666666666
992,Mg3Ni2O7,4.333333333333333
993,YbNi2B2C,13.333333333333336
994,LiTi3O6,8.666666666666666
995,BeInBr,12.333333333333336
996,Ca2PdRh,9.333333333333334
997,MgPSe3,6.0
998,YBe2Cd,19.666666666666668
999,FeS2,5.666666666666668
1000,GePbO3,13.0
1001,SrN6,3.333333333333333
1002,TaI4,3.6666666666666665
1003,Ba4LiP,10.0
1004,HoSb2,19.0
1005,Ho2Zr2O7,4.0
1006,TcN,20.0
1007,Ba4MnCu,9.0
1008,KBeHg2,15.666666666666664
1009,ScAsPt,11.0
1010,LiV(CO3)2,5.666666666666668
1011,Be2ZnFe,16.666666666666668
1012,BeCrRe2,15.333333333333336
1013,Be2TcSb,12.0
1014,Mn2Au5,7.666666666666668
1015,SeBr,9.0
1016,PBr,21.33333333333333
1017,K4HgP2,6.0
1018,Cu(IO3)2,7.666666666666668
1019,SmGeO3,14.0
1020,YNiC2,10.0
1021,KBe2BO3F2,4.0
1022,Be2NbBi,14.0
1023,CaHg2Pd,6.0
1024,CuCO3,6.666666666666668
1025,PmMg,19.0
1026,CaMg,16.333333333333332
1027,Li2PmGe,17.0
1028,ZnCu2SnSe4,5.0
1029,HfCdO3,13.0
1030,Si3Rh5,9.0
1031,Mg2ZnPt,17.0
1032,Ba2SrSi,15.0
1033,Sr4Li(BN2)3,4.0
1034,TlInAs2O7,2.6666666666666665
1035,ZrN,18.0
1036,CoN3,9.0
1037,YTl,18.0
1038,Th2Co7,7.0
1039,LiCuF3,3.6666666666666665
1040,MoCl4O,3.6666666666666665
1041,Tb(Fe2P)2,6.0
1042,Be2VPb,19.0
1043,Rb2P3,3.6666666666666665
1044,MgSc2Tl,15.0
1045,Sc2InAg,10.0
1046,HfZn3,12.666666666666664
1047,K2NaFeO3,8.333333333333334
1048,Ta2BeTl,13.333333333333336
1049,Li3VF8,3.6666666666666665
1050,KBe2Pd,17.0
1051,Rb3Tc,6.0
1052,Ba4TeW,8.0
1053,Ba3Bi2TeO9,4.666666666666667
1054,Si3Ir,16.0
1055,K4SnO4,3.6666666666666665
1056,RhPb,21.66666666666667
1057,CuAuF5,14.333333333333336
1058,K2NaCrF6,3.0
1059,TeWS,6.333333333333332
1060,Mn2CoAs,12.0
1061,LiCrO2,10.0
1062,YTcAs,16.0
1063,V2ZnO4,6.0
1064,Rb(MoS)3,16.666666666666668
1065,Ca2V3O8,6.0
1066,BaAgO2,17.0
1067,Li2PtAu,3.0
1068,W3(Se2S)2,7.666666666666668
1069,UCo2,10.0
1070,Ac3Sm,13.333333333333336
1071,Li5Si2BiO8,3.6666666666666665
1072,Li5CuF8,3.6666666666666665
1073,ZnGe2WO6,3.6666666666666665
1074,ZrSn,27.0
1075,YCuO2,7.0
1076,DyZnIn,17.0
1077,Li5FeOF5,4.0
1078,MgSeO4,4.0
1079,NaBeHg,19.33333333333333
1080,Ba4TcGe,15.0
1081,Na2TiGeO5,4.333333333333333
1082,BaYHg2,14.333333333333336
1083,GaCoRh2,7.333333333333332
1084,BeRhPb4,12.0
1085,Ba2TlCd,18.0
1086,LiHf2Ir,16.0
1087,ErPaRu2,19.0
1088,TaBe2Tl,13.333333333333336
1089,NbSnRh,11.0
1090,Mg5H8O9,5.0
1091,MoF4,6.333333333333332
1092,NbAl3,9.333333333333334
1093,NiP2,7.333333333333332
1094,HfSnPd,10.0
1095,LiPm2Ga,16.0
1096,Sm4Cl6O,5.0
1097,SrLiNiF6,8.0
1098,BeGa4Mo,16.0
1099,Ca(NiP)2,10.333333333333334
1100,VNCl4,3.333333333333333
1101,Ba4SiTc,10.0
1102,UP,8.0
1103,Li2Se,7.0
1104,CuBiPbS3,5.0
1105,Ga3NO3,4.333333333333333
1106,YbMgCu4,13.0
1107,BaBrF,4.333333333333333
1108,TmMgGa,14.666666666666664
1109,SiTe2Os,14.0
1110,U3MnSb5,10.666666666666666
1111,Cu(BO2)2,4.666666666666667
1112,Sc2NiRh,22.0
1113,Er(HO)3,4.666666666666667
1114,NdAl3,24.66666666666667
1115,NbPbS2,24.66666666666667
1116,Na4WO4,6.333333333333332
1117,KMgH3,5.0
1118,Li2YbGe,9.0
1119,BaZn(NiO2)4,6.0
1120,Li2NiO2,5.333333333333333
1121,LiGaGe,10.333333333333334
1122,SrLi2Tl,6.0
1123,HfBiRh,13.0
1124,Ag2SO4,3.333333333333333
1125,Ta3PbS6,6.333333333333332
1126,Ba4TaHg,9.0
1127,TaB2,19.33333333333333
1128,SmZnIn,13.666666666666664
1129,ThS2,4.666666666666667
1130,SnC2(SN)2,3.6666666666666665
1131,SnCl4O5,3.0
1132,ErCo5,17.333333333333332
1133,SmFe2,7.333333333333332
1134,U2PdS4,4.0
1135,AuC,22.66666666666667
1136,Sc2Ni2Sn,16.333333333333332
1137,Na2GeF6,2.6666666666666665
1138,BeCo4Cu,13.0
1139,Cr3Sb(P2O3)2,4.666666666666667
1140,LiCoOF2,7.0
1141,In2Pt2O7,5.0
1142,Na3AsO4,4.0
1143,BeVSe2,10.0
1144,NdBi,9.0
1145,TbNi4B,12.333333333333336
1146,HfRe2,11.0
1147,Ni5Sb2,8.333333333333334
1148,CaMn2(Si2O)2,4.333333333333333
1149,Er3Ni7B2,7.666666666666668
1150,LuAlGe,12.0
1151,AcOF,6.0
1152,YErHg2,20.0
1153,Nb4AlC3,15.333333333333336
1154,LiCrO2,7.666666666666668
1155,Ce4ThO9,3.333333333333333
1156,Mg3Fe2O7,5.0
1157,YCrO4,5.666666666666668
1158,Er2Pt2O7,4.333333333333333
1159,BiF3,6.0
1160,NaDyO2,5.333333333333333
1161,BeInFe2,8.0
1162,Nd5As2Cl,3.0
1163,Li5Fe5(CoO)2,5.666666666666668
1164,YScBe,9.0
1165,Lu2CdIn,16.0
1166,Al2RuPt,14.0
1167,CeHg,9.0
1168,RbAc3,12.0
1169,ErAg(PSe3)2,4.666666666666667
1170,Na3Co,12.0
1171,UGeO4,5.666666666666668
1172,Li8Cr3TeO2,5.0
1173,SmFeB4,10.0
1174,ScOF,5.333333333333333
1175,CoAgO2,8.0
1176,Ba2UFeO6,6.0
1177,Dy2OsPd,16.0
1178,MgSiRh2,13.0
1179,NdCl2,19.666666666666668
1180,Mg2Sb3O8,6.0
1181,BeNiRu2,12.0
1182,Ba4SbPt,12.0
1183,HgPd,20.0
1184,Li3SbS3,4.0
1185,KNaICl,6.0
1186,ThGe2,14.666666666666664
1187,Ba4TiOs,9.0
1188,Li2CdHg,16.0
1189,UTa2O8,7.0
1190,K2NaScF6,4.0
1191,K(Cu2As)2,17.0
1192,Tb2Cr2C3,9.0
1193,Tb4MgIr,7.0
1194,Ni3Au,15.0
1195,TbYHg2,20.0
1196,Rb2ZrCl6,4.0
1197,SmMg3,19.0
1198,Zr3As2,9.666666666666666
1199,Nd(CuO2)2,5.0
1200,TlCu3S2,7.333333333333332
1201,Li3In2,18.0
1202,LiSbRh2,21.0
1203,BaSn,9.666666666666666
1204,Ir2S3,6.0
1205,Li2NiSnO4,5.666666666666668
1206,Cr(CoO3)2,6.666666666666668
1207,HfBe2Ru,15.0
1208,K2PdF6,4.0
1209,ErGeRu,8.333333333333334
1210,P4Se5,6.0
1211,HgSeO4,5.333333333333333
1212,Li2ZnSn,23.0
1213,TmZnPd2,13.0
1214,DyCoSn2,15.333333333333336
1215,LaS,15.0
1216,Ba4TcCl,7.0
1217,Li4Fe3SbO8,5.0
1218,K3CrO8,4.0
1219,Ba4MoSe,8.0
1220,BaCrTe,15.0
1221,Ca(PrS2)2,5.0
1222,Li2CuPO4,7.666666666666668
1223,TmTe,21.0
1224,MgSiP2,5.0
1225,YMgTl,8.0
1226,Hf2ZnRe,17.0
1227,MnNi,22.0
1228,Al4Bi2O9,4.333333333333333
1229,LaBe2Pd,22.66666666666667
1230,Er2Mo2C3,14.666666666666664
1231,TbInPt4,12.0
1232,CoTeO3,21.0
1233,Mg(BC)2,5.666666666666668
1234,TmRh,21.0
1235,Hf2S,16.666666666666668
1236,Na3VSO3,3.0
1237,Be2CdNi,23.33333333333333
1238,Li2ScPCO7,4.0
1239,BeGa4Pd,21.0
1240,Sr3TbRhO6,4.0
1241,ErI3,5.666666666666668
1242,Nd3Si2ClO8,2.6666666666666665
1243,Er2Mn2O7,5.0
1244,CdAgSb,21.0
1245,WBr6,6.0
1246,GaB3N4,5.0
1247,BaZr4Pd,9.0
1248,CrB4,9.666666666666666
1249,CaTcN3,6.333333333333332
1250,NaMo2As,15.0
1251,K2NaInSb2,5.666666666666668
1252,LiCaF3,4.0
1253,Y2Co2O7,5.0
1254,NbSe3,10.666666666666666
1255,Be2ZnPb,30.0
1256,KInP2S7,5.0
1257,Mg(As2Rh3)2,12.666666666666664
1258,Be2CuBi,31.0
1259,Ho2CdS4,6.0
1260,Sb2O3,3.6666666666666665
1261,LiYS2,6.333333333333332
1262,TaAs2,9.333333333333334
1263,K2NaAlP2,5.666666666666668
1264,Na3Re,8.0
1265,FeAg3(CN)6,3.6666666666666665
1266,MnBe2Se,12.333333333333336
1267,LiMnAlO3,4.333333333333333
1268,SiC2,18.0
1269,Ba4CrPb,9.0
1270,TmTaO4,5.0
1271,Nb6Co6Ge7,6.0
1272,Na2DyMoPO8,2.6666666666666665
1273,Zr3N2O3,4.666666666666667
1274,TiInCo2,7.0
1275,BaCdSn,11.0
1276,NaYbSe2,18.0
1277,AlPPt5,15.333333333333336
1278,Sr3InP3,5.333333333333333
1279,CaTaTc,12.0
1280,Ce6B2(CBr)3,6.666666666666668
1281,BiTeIr,19.0
1282,ErPS4,4.0
1283,BeBiCl2,11.0
1284,NaCaBe2,18.0
1285,HfScBe2,11.0
1286,SmGa5Co,18.33333333333333
1287,GaNi2,10.0
1288,Ca(NiO2)4,6.0
1289,Np(SiPd)2,6.333333333333332
1290,Na2Sn2O3,6.0
1291,Nb(Te2I3)2,3.333333333333333
1292,Te2Mo3S4,4.666666666666667
1293,GaTe,8.0
1294,BeRePd,27.0
1295,ScC,21.0
1296,Ho2Mo2C3,14.666666666666664
1297,SrMnBi2,16.666666666666668
1298,Li3Cd,16.0
1299,CeGeAu,8.0
1300,H2OsN5Cl3O,3.333333333333333
1301,Ba2HfBi,7.0
1302,Cu3NiH6(ClO3)2,6.0
1303,Er3Mn3Ga2Si,9.666666666666666
1304,Ca3(PO4)2,6.0
1305,Ba4HfV,9.0
1306,Pm2GeAu,22.0
1307,PdPbO2,6.333333333333332
1308,K2BeSb,9.666666666666666
1309,Ba4ZnPb,10.0
1310,Ti2MnSn,10.0
1311,LiErO2,4.666666666666667
1312,Si3As4,7.0
1313,LiTm2Co,17.0
1314,VCo3,10.0
1315,Bi2Te2Se,17.0
1316,NdRh3,16.333333333333332
1317,KNa(BH4)2,4.333333333333333
1318,AgF2,9.666666666666666
1319,Ba4HgPt,11.0
1320,Lu6WO2,4.0
1321,In2Se3,17.0
1322,BeGaSi2,23.66666666666667
1323,HoErRh2,22.0
1324,Ba2LiReN4,4.666666666666667
1325,Ho2Ti2O7,5.0
1326,K2SiP2,9.0
1327,K2AlPCO7,3.0
1328,Pr2TlAg,15.0
1329,PmInPt2,15.0
1330,LiMo2AsO9,3.6666666666666665
1331,Rb5FeO4,4.333333333333333
1332,BeCdFe2,9.0
1333,K3IO,5.0
1334,ScBeV2,11.0
1335,CaTi2,4.666666666666667
1336,Na2V2ZnO7,2.6666666666666665
1337,RbPS3,5.0
1338,BaHo2PdO5,4.0
1339,TbCdRh2,13.0
1340,Ba4MoP,9.0
1341,K4Br2O,4.333333333333333
1342,UAl3Ni2,9.333333333333334
1343,AlSCl7,3.333333333333333
1344,BeIrBr,23.66666666666667
1345,Ba4BeRe,8.0
1346,Na6BeO4,5.0
1347,Nd3RuO7,6.666666666666668
1348,MoCl3O,3.333333333333333
1349,CaBe2Tc,11.666666666666664
1350,BaNbTl,9.0
1351,AcSnAu2,21.0
1352,MnPO4,5.333333333333333
1353,NaCa2Al,9.0
1354,Er(CuGe)2,18.0
1355,Li2BeCd,16.0
1356,Na2HgO2,6.0
1357,AcMgCd2,15.0
1358,Tm(CoSi)2,10.0
1359,Ba4GeOs,16.0
1360,PmMgCd2,17.0
1361,YbTh3,14.0
1362,Eu2PBr,16.0
1363,Na5GeP3,4.666666666666667
1364,KRb2CrF6,3.0
1365,FeNiGe,10.0
1366,Zn(GaTe2)2,6.0
1367,Ti2CdO5,5.333333333333333
1368,KBe2Rh,14.666666666666664
1369,MgBeCr,22.0
1370,Pr2Co2P7,6.0
1371,EuSnHg,17.0
1372,Be2CrTc,12.0
1373,Nb5Ge3,8.333333333333334
1374,Sc2NCl2,18.33333333333333
1375,YCd,19.0
1376,YbGa2Ir,22.0
1377,BeTc2Ni,21.0
1378,BaMg(AgO2)4,11.666666666666664
1379,HfNi,15.666666666666664
1380,DyYCu2,11.0
1381,Mn(NbS2)2,11.666666666666664
1382,BeGaSb,17.0
1383,SrBeTc,21.33333333333333
1384,Rb(CO)2,3.333333333333333
1385,CdAg2Au,17.0
1386,PrAl3(B2O)2,4.333333333333333
1387,Nd3Ag,10.333333333333334
1388,Li2Co4O3F8,5.333333333333333
1389,ThSb2,16.666666666666668
1390,Sc4TiBe,13.0
1391,KLaTe2,7.0
1392,TaMnRu2,11.0
1393,ScSnAu,8.666666666666666
1394,Cr3N2,15.666666666666664
1395,Ba4TaTc,14.0
1396,BePBr2,25.66666666666667
1397,BaTiPd2,17.0
1398,ScBeCl2,11.0
1399,Tb6FeBi2,10.0
1400,AlAgTe2,6.0
1401,Y2Mn2O7,10.0
1402,HoCl2,12.333333333333336
1403,In7GeIrO8,7.0
1404,Li(PrGe3)2,18.0
1405,HfBe2Zn,14.666666666666664
1406,SmSbTe,19.0
1407,LuB4,15.0
1408,HoGa5Co,18.33333333333333
1409,Ni3S,8.333333333333334
1410,Ba2TaBr,13.0
1411,Ba4BeTe,10.0
1412,AsCl3O,3.0
1413,MnNb(PO4)2,3.6666666666666665
1414,Ba4ScV,8.0
1415,LiScF4,4.0
1416,KBaV4,9.0
1417,SrTa4O,4.0
1418,Ce(SiIr)2,8.333333333333334
1419,RbPbF3,7.0
1420,BaTl2Br,18.666666666666668
1421,PrCrB4,7.666666666666668
1422,BaYCrCuO5,20.0
1423,KBaNb,7.0
1424,BaNa2P,10.333333333333334
1425,H4C,6.0
1426,Na2ZnGeO4,4.333333333333333
1427,ErSCl,6.0
1428,SrCuSF,7.333333333333332
1429,NdBiPd,10.0
1430,SnRh3,10.666666666666666
1431,SmCuSi,14.666666666666664
1432,Co3Se4,7.666666666666668
1433,Pa3Tl,9.0
1434,Y(Mg3Al)2,13.0
1435,KBeGe2,12.0
1436,NaAl3,19.666666666666668
1437,BaSr4U3O4,2.6666666666666665
1438,Nd2Te4O,3.6666666666666665
1439,BeFeBi2,16.0
1440,Ba4SrNi,7.0
1441,Pa3Si,15.0
1442,SrPuO4,7.0
1443,K2Sn2O3,6.0
1444,BeCo2P,19.666666666666668
1445,Ba4NbZn,9.0
1446,NaNi2O3,16.333333333333332
1447,Te4Rh3,13.333333333333336
1448,ZrBiRh,13.0
1449,Nd3Hg,7.666666666666668
1450,LiBIr,15.0
1451,AlCoO3,19.0
1452,TmMgPt2,18.0
1453,Be2ReBr,20.33333333333333
1454,CePt2,8.0
1455,PaSe3,15.0
1456,Lu2CCl2,11.0
1457,Al2CuO4,6.333333333333332
1458,Dy4(FeB2)3,11.0
1459,LiNdHg2,19.0
1460,Sr2Ti6N2O,4.333333333333333
1461,Co6OF,6.0
1462,Be2InBi,23.0
1463,ScBe2Zn,18.33333333333333
1464,SrLi(BS2)3,4.0
1465,Zr5Ge3,14.0
1466,LaMgBe,10.0
1467,Ba2Bi3,13.666666666666664
1468,ZnFeO2,5.0
1469,MgBe2Se,20.0
1470,K6Cu(SiO4)2,3.6666666666666665
1471,Na3GaS3,3.333333333333333
1472,Sr3CaIrO6,5.0
1473,KCl,5.0
1474,Ti3NbCu3O2,6.0
1475,Ho2CdSe4,6.0
1476,Ta2BeCu,21.33333333333333
1477,MgTaIr2,11.0
1478,Sr(SnAs)2,18.0
1479,Rb2UO4,5.333333333333333
1480,Ca(CdSb)2,9.333333333333334
1481,Be2CuRe,29.33333333333333
1482,LiDy2Ru,11.0
1483,CeCoGe,7.0
1484,HfScRh2,13.0
1485,Mg3B(HO2)3,4.0
1486,Ba4SnSb,11.0
1487,Na2VO3,4.333333333333333
1488,V5Te4,10.333333333333334
1489,CoSnRh2,14.0
1490,ZrBeSn,18.0
1491,FeH4Br3N,5.333333333333333
1492,MgBe2Ru,16.333333333333332
1493,Hf2CoP,14.333333333333336
1494,Ba2BiP,17.0
1495,Nb3CrSe6,5.666666666666668
1496,USb2,11.666666666666664
1497,LiMnPd2,11.0
1498,ReTeS,5.0
1499,BeTcSn,23.33333333333333
1500,Cr2HgSe4,7.0
1501,MgNiO2,6.333333333333332
1502,NdMg3,13.0
1503,Li2H2SeO5,3.0
1504,Ta2BAs,19.0
1505,AsIr2Pt,16.0
1506,Al5HO8,4.333333333333333
1507,HoHg,13.0
1508,LiBeIr4,19.0
1509,NbCr2,12.0
1510,LiBeGa,19.666666666666668
1511,Ni4N,9.0
1512,BaNa2Pb,6.0
1513,CaZn2,9.666666666666666
1514,Nd2HgO4,3.333333333333333
1515,Cr3SnN,10.0
1516,ZnB3Ir4,19.666666666666668
1517,TbInRh2,16.0
1518,Y2MgCu2,11.333333333333336
1519,Ta2Si,10.666666666666666
1520,HoCo3Cu2,13.333333333333336
1521,CdNiP,14.0
1522,Ba2YCu,9.0
1523,BaCaTi4,8.0
1524,VS2N3Cl2,4.333333333333333
1525,Co(C2N3)2,3.333333333333333
1526,PrLuMg2,14.0
1527,Ce3Tl,8.0
1528,LuUO3,6.0
1529,K2NaAg3(CN)6,4.333333333333333
1530,Mn6O5F7,5.333333333333333
1531,BeGaFe,20.666666666666668
1532,KNiAsO4,7.0
1533,Ta3Sn,12.0
1534,YScBe,10.666666666666666
1535,Ca3(InAs2)2,7.0
1536,RbGaO2,5.0
1537,LiV4CuO2,4.333333333333333
1538,NbTl3Se4,6.0
1539,NaTaO3,5.333333333333333
1540,MnAu4,14.333333333333336
1541,LaCo5,12.0
1542,GaNO5,4.666666666666667
1543,CaRh2,15.0
1544,Y3Si3Rh,10.333333333333334
1545,Sc2PdPt,13.0
1546,PdCl2,4.0
1547,Lu2SO2,6.666666666666668
1548,TiMn2V,15.0
1549,TiBePd4,15.0
1550,LiTaRu2,20.0
1551,Ni(BW)2,18.0
1552,TmSi2,13.666666666666664
1553,ErTlO2,6.666666666666668
1554,Sc4C3,7.0
1555,MnBeNi2,17.666666666666668
1556,Ga2Se3,4.0
1557,AsCl3,3.0
1558,LuBi2ClO4,6.333333333333332
1559,Mn2SiRh,12.0
1560,Zr(CoGe)6,13.666666666666664
1561,TiBeRe2,16.333333333333332
1562,NaBeMo4,14.0
1563,Nd3Ni3B2,9.0
1564,Y2IrPd,20.0
1565,LiYF4,4.0
1566,Te4Mo3WS4,9.666666666666666
1567,Sr(Li2P)2,8.0
1568,Te2Mo3Se4,13.333333333333336
1569,CoSn,20.33333333333333
1570,K2S2O7,3.0
1571,BaCrBr2,8.333333333333334
1572,SnP3,14.0
1573,Ti8C5,6.0
1574,KInBr3,3.6666666666666665
1575,Na6FeS4,7.333333333333332
1576,BaHBr,4.333333333333333
1577,InCl3,5.666666666666668
1578,ZnCo2Ge,20.0
1579,Nd(GeRh)2,13.666666666666664
1580,Al2PbO4,3.333333333333333
1581,Yb2MgSi2,15.666666666666664
1582,NdAl3,20.33333333333333
1583,CaNdRh2,10.0
1584,Pm2ZnPt,13.0
1585,Rb3GePSe7,3.333333333333333
1586,NaO3,4.333333333333333
1587,U3(SiNi)4,6.333333333333332
1588,CaMgNi4,12.0
1589,BaZnO2,4.666666666666667
1590,Ag2SnHgSe4,5.333333333333333
1591,Mn3Tl,10.0
1592,SeO2,4.0
1593,Ba2YbNbO6,6.0
1594,ThSe,19.0
1595,SrCaO3,11.0
1596,ScAlNi2,11.0
1597,Sr2Be2B2O7,3.6666666666666665
1598,MnF3,4.0
1599,Nd4MnSe6O,4.0
1600,BaZnP2,14.333333333333336
1601,MgIn,31.0
1602,YbSbPt,12.0
1603,P2PbAu2,21.33333333333333
1604,Hg3Se4O5,3.6666666666666665
1605,YbPrAg2,19.0
1606,CaMnBe2,19.666666666666668
1607,TiBO3,13.0
1608,ThSnI6,4.0
1609,BiTe,21.0
1610,FeSO4,5.333333333333333
1611,BeGaRe2,18.33333333333333
1612,Cr4OF,6.333333333333332
1613,CaBe2Tc,20.33333333333333
1614,LiBO2,5.0
1615,Ce(MnAl2)4,7.0
1616,TmI3,5.0
1617,Tb2B2C3,16.0
1618,PmH,12.666666666666664
1619,Th(GePd)2,16.666666666666668
1620,HfBeP,20.0
1621,Be2HgRu,10.0
1622,MnSbPd2,12.0
1623,KBe2Cr,9.666666666666666
1624,K3MnO4,4.0
1625,LiBe2Se,20.0
1626,Li4VFe3O8,6.0
1627,BaRuPt2,8.333333333333334
1628,LiNdTiO4,3.0
1629,CaMgSn,10.0
1630,InHg,25.0
1631,SiW3,28.0
1632,LiNi2Sn,22.0
1633,La2TlCd,20.0
1634,Ge3Te,15.666666666666664
1635,Re3Mo,19.33333333333333
1636,Dy2IrRh,21.0
1637,Pu2W2C3,6.0
1638,SrPt5,15.333333333333336
1639,TmGa5Co,18.33333333333333
1640,SiBr4,3.333333333333333
1641,P2WO8,4.666666666666667
1642,NpAs2,6.666666666666668
1643,Ba2AlCr3O7,10.0
1644,SrPd,16.0
1645,PuRu2,14.0
1646,LiCaAs,8.0
1647,Pu3Au,9.333333333333334
1648,AgB(CN)4,3.0
1649,Ba2TlCr,13.0
1650,Ca(MnAl2)4,6.666666666666668
1651,RbDyS2,7.0
1652,Li2MgPb,19.0
1653,Ba4NaBi3O2,5.0
1654,Dy2AgRu,15.0
1655,Sn2OF2,4.333333333333333
1656,KAlH6(OF3)2,5.0
1657,BeSb2Cl,28.66666666666667
1658,CuSn,22.66666666666667
1659,PrFe2,10.0
1660,MgBe2Sn,24.33333333333333
1661,HoNi,10.333333333333334
1662,BeVRh4,11.0
1663,RbPr3,8.666666666666666
1664,PdSe,6.0
1665,Ni3Sn,20.0
1666,CoSn2H2(OF)6,4.0
1667,ZnHg3,16.333333333333332
1668,YWF5,6.666666666666668
1669,Lu2Ti2O7,5.0
1670,NdSeF,6.0
1671,La2AgSn,18.0
1672,BeNbSi2,13.333333333333336
1673,KTbO3,19.0
1674,P2Pd2O7,3.0
1675,Rb2H4Pd,3.6666666666666665
1676,Zn3N2,6.0
1677,Ba4TlSb,11.0
1678,FeBiO3,5.0
1679,CaBe2Ga,14.666666666666664
1680,Dy2CuRh,21.0
1681,BeV2Hg,7.666666666666668
1682,Ba3(PO4)2,5.0
1683,YAlGe,10.666666666666666
1684,InNi2As,17.0
1685,Sr3PN,7.0
1686,Li3NbO4,4.0
1687,CeBrO,4.0
1688,Er2PdRh,14.0
1689,Yb4Sb6Rh7,9.0
1690,NaPrO2,5.333333333333333
1691,Be2CrCd,17.666666666666668
1692,Li2NiBiO4,14.333333333333336
1693,UP2,10.0
1694,Pb2SO5,4.333333333333333
1695,ZnIn2O4,6.0
1696,SNCl,3.333333333333333
1697,TiCoSi,13.666666666666664
1698,ZrCu2Hg,18.0
1699,BeIn2Cl,18.666666666666668
1700,SrS,8.0
1701,SmEr3,9.333333333333334
1702,Ba4CoMo,8.0
1703,CrGaTe,9.0
1704,Be2SnGe,23.33333333333333
1705,V2Zn3O8,3.0
1706,Ba4TlIn,9.0
1707,Yb3GaC,11.0
1708,Ba3Cr2O8,4.0
1709,MnGaPd2,5.333333333333333
1710,TiReTc2,13.0
1711,TmMg3,11.666666666666664
1712,TiBe2Tc,18.0
1713,As8S9,2.333333333333333
1714,Nd(NiBi)2,12.333333333333336
1715,BaCaCr,9.0
1716,Hf6CoBi2,11.666666666666664
1717,Na2Zr(CuS2)2,7.0
1718,ScH3,25.33333333333333
1719,BaZr2Co,13.0
1720,LiVCoO4,4.666666666666667
1721,BeOsPb,9.0
1722,TlPt2Se3,10.333333333333334
1723,Sb(IF3)2,3.333333333333333
1724,Co5B2P,6.666666666666668
1725,Hf5Sb3,7.0
1726,Zn(InS2)2,6.0
1727,Pb5(SI3)2,4.333333333333333
1728,LiTiTe2,15.666666666666664
1729,TiAsW2,16.0
1730,BaBePO4F,3.333333333333333
1731,NaCd2Au,20.0
1732,ZrNi,11.333333333333336
1733,Hf3Al3C5,23.0
1734,Dy3(AlNi3)2,9.0
1735,SmRh,29.0
1736,YBiPd,10.0
1737,Mn2OF2,4.0
1738,Tm2ZnHg,18.0
1739,MnSn,9.666666666666666
1740,Tl2GeSe3,4.666666666666667
