,pretty_comp,magmom_oszicar
955,H2CO3,-0.0
956,Ca(PtO2)2,0.0
957,DyHg2,-0.0
958,Na3C,0.9997
959,LaBeO3,0.8922
960,Ba2YSb3O8,-0.0
961,Zr3N2O3,-0.0
962,Rb2Hg2PdCl8,-0.0
963,BeReCl2,1.8307
964,Ba4SbCl,-0.0
965,LiBeW,0.0
966,Y2Ti2S2O5,0.0
967,Rb3Co,1.7069
968,BaMnPb,4.5305
969,Ba4TiOs,0.2312
970,Li2Co3NiO8,0.8654
971,Al3Ni5,-0.0
972,RuPbO3,1.4329
973,Li5V5Cr2O2,4.3433
974,Pr5CuSe8,-0.0
975,Ba(MnSb)2,7.4510000000000005
976,Li3V4O5F7,6.0
977,Li3Al2VO6,2.0
978,Te2Mo3(SeS)2,0.0
979,Sr2CaMoO6,0.0
980,NiAu3,-0.0
981,Al6Fe,0.0
982,Mg4BeRu,-0.0
983,Ca3SiBr2,0.9616
984,Li2EuGeS4,0.0
985,Nd3Ni3B2,-0.0
986,Hf6Al6Pd7,-0.0
987,Y2AlTl,-0.0
988,Li2GePd,-0.0
989,Li2CdCl4,0.0
990,Ga3Cu,-0.0
991,PrOF,0.0
992,TcMo2As,0.0
993,Sc2CuAu,-0.0
994,MgGaIr2,-0.0
995,Y2Sn2O7,0.0
996,BeFe2Re,0.1627
997,NpN,3.0627
998,BeCoMo,-0.0
999,PmInAu2,-0.0
1000,Ho2NiIr,-0.0
1001,SrCd,-0.0
1002,TlGaSe2,-0.0
1003,FeCl2,4.0
1004,BaLiCr,4.8493
1005,DyInPd2,-0.0
1006,LaNiO2,0.0
1007,LaBeRh2,0.0
1008,Lu(SiRu)2,-0.0
1009,Ba4CoMo,4.914
1010,Er(PRu)2,0.0
1011,Li2Co3SnO8,0.5036
1012,K4Ba(VS4)2,0.0
1013,Sm(GePd)2,0.0
1014,GaPd2,-0.0
1015,Li8BiO6,-0.0
1016,K3Cu3As2,0.0
1017,BiBAs,0.0
1018,BiSbO4,0.0
1019,ScNiBi,0.0
1020,Ca2Bi2O5,0.0
1021,Yb2MgIn,-0.0
1022,BeSb2Br,0.0
1023,LiBiF5,0.0
1024,Yb2Ge2Ir,0.0
1025,Ca3Zn,0.0
1026,SmSnAu,-0.0
1027,Nd2Co6Sn,0.0
1028,Mo3H,-0.0
1029,YbHfIr2,-0.0
1030,B2Os,0.0
1031,V5P3N,0.0
1032,UFe2,0.0001
1033,NaMgBe,0.0
1034,Li2Mn(BO3)2,6.0
1035,TiBeCl2,0.3679
1036,BaCaO2,0.0
1037,HfNiSn,0.0
1038,Li3CrCo3O8,2.2856
1039,TaPt2,0.0
1040,Er3Mn3Ga2Si,6.8284
1041,TbZnSn,0.0
1042,Zr3(Cu2Si)2,-0.0
1043,Y2Co2O7,1.9028
1044,In7GeIrO8,-0.0
1045,MgSiN2,-0.0
1046,Nd3SiAgSe7,0.0
1047,Li2CrCuO4,2.7791
1048,Ba2LiCr,4.3056
1049,BePdRh2,-0.0
1050,Ta4BeTe,0.0
1051,NbTlO3,-0.0
1052,Ba4ReGe,0.0
1053,CeAlCu,0.0001
1054,CePaO4,1.8926
1055,Ca3Co2O7,4.4413
1056,HfInNi2,-0.0
1057,Rb2NbCl6,0.9999
1058,Ba4CuRe,1.8729
1059,Ti2VS4,1.8288
1060,LiSmAlF6,1.1766
1061,Zr2Al3C5,0.0
1062,ZrBeTe4,1.3762
1063,HoScO3,0.0
1064,K2NaInSb2,0.0
1065,YMg3,0.0
1066,MnBeV,1.3259999999999998
1067,LiSb3O8,-0.0
1068,CoHO2,-0.0
1069,CdHg4C6S6(Br2N3)2,-0.0
1070,SrHfRe2,0.0
1071,BeCuBi4,0.0
1072,CrPO4,6.0
1073,Al2SiO5,-0.0
1074,Li2B2S5,0.0
1075,BeGaRe2,0.0
1076,RuO2,0.0
1077,BaSrTl2,0.0
1078,NaAg(CN)2,-0.0
1079,SmRh,0.0
1080,Rb3Ge,0.9655
1081,NaLaSe2,-0.0
1082,Ce3In,2.1823
1083,AcSbAu2,-0.0
1084,Li2MoO3,-0.0
1085,Li2CdSb,-0.0
1086,NaH2N,0.0
1087,TiMo2As,0.0
1088,AsPRh2,-0.0
1089,Ag3AuS2,0.0
1090,YZnHg2,0.0
1091,Y2ZnCu,3.3741
1092,NaLiY2F8,-0.0
1093,Lu3AlO6,0.0
1094,TaTiAl,1.5985
1095,Rb3FeO3,9.8956
1096,Sm(SiPt)2,-0.0
1097,Ba4HgIr,-0.0
1098,NbHg3F6,-0.0
1099,DyScO3,0.0
1100,Sr2ZrO4,0.0
1101,MgSO4,-0.0
1102,Ba4MgTa,3.7424
1103,Ni2SbTe2,0.0
1104,TlPd2Se3,0.0
1105,Na2Te2O7,0.0
1106,CrF5,3.2374
1107,Na2TiF6,0.0
1108,CaGaSiH,-0.0
1109,Ho(CuSi)2,-0.0
1110,RbGe,1.2239
1111,Na6Sn2S7,-0.0
1112,Be2NiRu,0.0
1113,NdZnAu2,0.0
1114,K2Cu(ClF)2,1.9901
1115,Sm(MnGe)2,3.9817
1116,Ba3SbAs,0.0
1117,BeCu2Re,0.0
1118,Eu(MnSb)2,6.4377
1119,TiBe2Br,-0.0
1120,TmB2Ru3,0.0
1121,BaTiBr,3.0084
1122,Mg2Ta2SnO8,0.0
1123,BaBeGa2,-0.0
1124,PmSnRh2,0.0
1125,BaNa2Hg,-0.0
1126,UTlO3,1.0
1127,NbO,-0.0
1128,CoPS3,-0.0
1129,UO,2.0392
1130,ZrV2,0.0
1131,TmHfRu2,0.0
1132,UPb,5.8066
1133,Na2FeO4,3.9869
1134,RbFe(SeO4)2,4.9998
1135,TePbO3,-0.0
1136,CrGaTe,4.5569999999999995
1137,MnNbAs,-0.0
1138,AsRuW2,0.0
1139,Sc2S3,0.0
1140,Ni2S,-0.0
1141,BeZnSn4,0.0
1142,In3Ge,-0.0
1143,SnHgO3,-0.0
1144,Er2Ti3Si4,-0.0
1145,Ni2Mo,-0.0
1146,Nb2CuRe,3.9998
1147,AlFeCo2,4.9132
1148,RbAlF4,-0.0
1149,TiIr3,0.0
1150,KZrSnF7,-0.0
1151,Ba2ScCd,-0.0
1152,CoSn2H2(OF)6,3.0
1153,PrRh2,0.0
1154,ZrCrFe,0.0
1155,Mg(SnO2)2,-0.0
1156,Na4Ti5O2,0.0
1157,Ca(AlZn)2,0.0
1158,V2OF4,8.0
1159,Co2MoS4,0.0
1160,AlRh,0.0
1161,Hf6Zn6N,0.0
1162,Rb2PrO3,1.9857
1163,KAlF4,0.0
1164,Be2VHg,0.0
1165,BeBiSe,-0.0
1166,LuTe,-0.0
1167,MgTiIr2,-0.0
1168,CoSiH2(OF)6,3.0
1169,LuScPd2,-0.0
1170,BeTlZn,-0.0
1171,NaTl2Hg,0.0
1172,SrLi2Tl,0.0
1173,Li2HIO,-0.0
1174,RbCrCl3,8.0
1175,TmMgAu2,-0.0
1176,CeFeSi,0.0011
1177,TaO2F,-0.0
1178,CaSi2WO6,0.0
1179,RhF3,0.0
1180,Ca3SnH2,0.0
1181,Sm3Ir,-0.0
1182,GaC3,0.0
1183,V2ReOs,0.0
1184,Ba2AlCu3O7,-0.0
1185,Li4HfO4,-0.0
1186,RbTmS2,0.0
1187,V2ZnS5,0.0
1188,Ba4As2O,0.0
1189,NdPt2,0.0
1190,Sr3(BO3)2,-0.0
1191,Li2MgHg,0.0
1192,Be2TlPd,-0.0
1193,BaSc4Mn,0.0
1194,IClOF,0.0
1195,ZrScBe2,-0.0
1196,ScTaO4,-0.0
1197,YLuZn2,0.0
1198,Tl3F,0.0
1199,Te3WO2,0.0
1200,K4Br2O,0.0
1201,LiTiCl3,2.0
1202,KFeTc2,0.0
1203,ScOs4,-0.0
1204,SrHIO,0.0
1205,NaScTl2,3.2089
1206,SrFeO3,3.3901
1207,MgGa,-0.0
1208,YMn2,0.7142
1209,CaPt2,0.0
1210,LiTl2InF6,-0.0
1211,ErBi2BrO4,0.0
1212,CeInAu2,0.6401
1213,Na2BeW,0.0
1214,Yb2AgPd,-0.0
1215,Dy5BiAu2,-0.0
1216,Hf5Sc,-0.0
1217,Sm2CuRu,0.0
1218,Ti5Si3C,0.0
1219,Be2NbV,-0.0
1220,BeFe4Pb,8.1871
1221,CaTiBe,0.0
1222,TiIr,0.0
1223,Sm2PbS4,0.0
1224,Li2CrAsCO7,6.0
1225,SrPuO4,2.0
1226,BeRu2Pb,0.0
1227,CoPSe,0.0
1228,Na2AgSb,0.0
1229,ScCuS2,0.0
1230,BePRh2,0.0
1231,AsPtRh2,-0.0
1232,Sc3AlC,0.0
1233,NdTe2,0.0
1234,TaTiBe2,-0.0
1235,LiTm2In,0.0
1236,YWN3,-0.0
1237,Sr3AsP,-0.0
1238,SmGeRu,0.0
1239,FeN3ClO3,0.0
1240,BeZn2In,0.0
1241,CuS,0.0
1242,Hf3(Cu2Si)2,0.0
1243,Hf2Fe,-0.0
1244,Sr(NiGe)2,0.0
1245,NiRuBr2,-0.0
1246,LuMg3,0.0
1247,ReNCl4,-0.0
1248,Ho2Ru2O7,1.3701
1249,TaBe2Hg,0.0
1250,Ba2YCr3O8,3.8754
1251,SnH8(NCl3)2,0.0
1252,CrGaCo2,3.0347
1253,IrN2,0.0
1254,VI3,4.0
1255,BeGeTe,-0.0
1256,Ba(MgGe)2,-0.0
1257,ThAu2,0.0
1258,KHoO2,-0.0
1259,Sc2CdIn,0.0
1260,AsCl5,0.0
1261,VPO4,8.0
1262,FeCuC5N6O,0.9999
1263,LuUO3,3.0
1264,NpAs,3.8244
1265,Na3AlF6,0.0
1266,Ba2Cu3P4,-0.0
1267,TbMnSi,9.1747
1268,USbTe,5.1739999999999995
1269,P3Ir,0.0
1270,Ba2HoRuO6,2.8745
1271,K2NaCrF6,3.0
1272,Sm2ZnHg,0.0
1273,LiZn2Rh,0.0
1274,Mg(HO)2,-0.0
1275,BeGeS2,0.0
1276,NaSbO3,-0.0
1277,Hf2Ga3,-0.0
1278,Tm(NiGe)2,-0.0
1279,BaAg5,0.0
1280,Ba4LiSi,0.0
1281,NaBeHg,-0.0
1282,Ti2InN,0.0
1283,LiMg2Pd,-0.0
1284,U2AuF,4.0428
1285,Sm2NiIr,0.0
1286,Hf(PS3)2,-0.0
1287,AsPtSe,-0.0
1288,KRb2NiF6,1.0
1289,YC2,0.0
1290,ZnAs,0.0
1291,ErAg(PSe3)2,0.0
1292,PmBiPd2,-0.0
1293,CaNi2As,-0.0
1294,ZnH2SeO5,-0.0
1295,FeBW,0.0005
1296,BeAlIr2,0.0
1297,KBeCd2,-0.0
1298,Ac2MgSn,0.0
1299,TbPd2,-0.0
1300,SrBiBrO2,-0.0
1301,LiLu2Tc,-0.0
1302,Lu2AgOs,-0.0
1303,YbCd3,0.0
1304,Ca(ZnAs)2,0.0
1305,ZnPdF6,-0.0
1306,Dy(SiIr)2,0.0
1307,AgSb2F2,0.9971
1308,VFeCoSb,2.9858
1309,V3Cu,0.0
1310,Sc2BeIn,0.0
1311,BeBiMo2,0.0
1312,La(FeP)2,0.0005
1313,ThO2,0.0
1314,Y4Cu2O7,-0.0
1315,LiPt2,0.0
1316,PmCdPd2,-0.0
1317,LiMg2Rh,0.0
1318,Be2ReP,0.0
1319,ScAg4,0.0
1320,BeGeMo2,-0.0
1321,Ba(NiP2)2,-0.0
1322,Zn(WN)2,-0.0
1323,BaAl2O4,-0.0
1324,Mg3Cu,-0.0
1325,Mg(MnN)2,4.4223
1326,Be2RuRh,0.0
1327,UNi2,7.018
1328,CrTe4Au,2.8717
1329,TmIn,0.0
1330,YMg2Sc,0.0
1331,Rb3Ag,-0.0
1332,NbC,-0.0
1333,Tb(NiB3)2,-0.0
1334,Ce2TeO2,1.9971
1335,Li8SnO6,0.0
1336,DySnAu,-0.0
1337,BeGa2Br,0.0
1338,Sr3Tm,0.0
1339,NdSnPt,0.0
1340,Li3HoSb2,0.0
1341,Ba4BiCl,0.0
1342,DyAlNi,0.0
1343,Li2V3FeO8,0.6793
1344,ZnSb,-0.0
1345,Sc2AlCd,-0.0
1346,NiAg3,0.0
1347,SrAl2B2O7,0.0
1348,CaB6,-0.0
1349,Li7CoOF7,2.9959
1350,Pa3P4,0.0
1351,YOs2,-0.0
1352,ZnCu2SnS4,0.0
1353,Hf6CoBi2,0.0
1354,Er(SiRh)2,0.0
1355,SbPO5,0.0
1356,Ba2ZnIn,0.0
1357,LiMn2Fe3O8,2.8257
1358,KAg3Se2,-0.0
1359,Hf2MnRh,-0.0
1360,LiAlGe,-0.0
1361,MgWO4,0.0
1362,Ga2FeS4,3.8313
1363,Th(CoGe)2,0.0001
1364,Sn2OF2,0.0
1365,BeTcGe2,-0.0
1366,SrBeCd2,0.0
1367,MgSbF5,-0.0
1368,Nb5N6,0.0
1369,TmH2,0.0
1370,K3Tm,0.0
1371,CdRuO3,1.5719
1372,Mg3ReH7,-0.0
1373,BeTl2In,-0.0
1374,Ca(BH4)2,-0.0
1375,LaSF,0.0
1376,UH3,5.5054
1377,DyS,-0.0
1378,Be2FeCl,-0.0
1379,LiHo2Ir,-0.0
1380,UGa3,2.2768
1381,VCu3Se4,0.0
1382,Ca4Bi2O,-0.0
1383,YbCu,-0.0
1384,Na2PtSe2,-0.0
1385,Sr2UZnO6,-0.0
1386,SrPdF4,-0.0
1387,FePbO3,3.4405
1388,TmBi,-0.0
1389,Eu(PRh)2,-0.0
1390,BaTlSb2,-0.0
1391,Na2Hf2O5,-0.0
1392,HfSnS3,-0.0
1393,Ba3(CrS3)2,-0.0
1394,BaCl2,0.0
1395,Li5Nb2Cu3,0.0
1396,TbInAu,-0.0
1397,KBH4,0.0
1398,PbSO3,0.0
1399,WN2,-0.0
1400,Li4VCr3O8,6.9639999999999995
1401,NaSmS2,-0.0
1402,Sc2O3,-0.0
1403,KGeNO,0.0
1404,CuAsS,0.0
1405,YZn5,0.0
1406,K2HgS2,-0.0
1407,AlInCl4,-0.0
1408,BeGa2Bi,-0.0
1409,V2ZnO5,3.9997
1410,Ho2In,0.0
1411,Ba(SiNi)2,-0.0
1412,Sc2BeBi,0.0
1413,RbTmO3,2.0
1414,LiInAg2,0.0
1415,KMgP,-0.0
1416,Tl(CuTe)2,0.0
1417,Fe3W3N,4.3801
1418,BaTlSb,0.0
1419,HfGeSe,0.0
1420,TaBeMo,0.0
1421,AuClO,-0.0
1422,SrMg5,0.0
1423,MgBeSn,-0.0
1424,Ba4HgSb,-0.0
1425,CaI2,0.0
1426,YbZnSn,-0.0
1427,HBr,-0.0
1428,CeCoC2,0.4414
1429,KN,2.0
1430,VAu4,2.0497
1431,InSe,0.0
1432,SrThBr6,0.0
1433,U2SeN2,3.9641
1434,MgMn2O3,9.9877
1435,Na2CaBe,-0.0
1436,CoMo,1.7278
1437,Ac2NiIr,-0.0
1438,Sm3Ge5,-0.0
1439,HRh,-0.0
1440,Ge2N2O,0.0
1441,Be2CrTc,-0.0
1442,KNaNdNbO5,0.0
1443,TbCoC,0.0223
1444,ZnSn2O5,0.0
1445,NaHg2Bi,0.0
1446,Li2CrO4,-0.0
1447,Na2ScPCO7,0.0
1448,SrB2,0.0
1449,SmTaO4,0.0
1450,YbCO3,-0.0
1451,Rb3Y,1.3479
1452,TmNbRu2,-0.0
1453,Y2C3,-0.0
1454,TmTe3,0.0
1455,UGa3Ni,2.3553
1456,Ba4TaPt,4.1483
1457,ZnCu(SiO3)2,1.9996
1458,NaBeCl2,0.0
1459,Y3GaC,-0.0
1460,PrSbPt,-0.0
1461,Ac2CuIr,-0.0
1462,CdP2(HO)4,-0.0
1463,PuIrO3,0.733
1464,BaMgSc,0.0
1465,InFeRh2,0.0
1466,Sm2Fe2Si2C,0.0
1467,SmNbO4,-0.0
1468,AsRu,-0.0
1469,TiGaPd,0.0
1470,MgZrBe,0.0
1471,K6MgO4,-0.0
1472,Na3Be,0.0
1473,TiFe2Sb,1.0202
1474,U(SiOs)2,1.6663
1475,BeGa2Ru,-0.0
1476,BeRePb,0.0
1477,SrBe2Cl,0.0
1478,Sc2BC2,0.0
1479,YbInRh2,0.0
1480,PrLuO3,0.0
1481,YAl2,0.0
1482,Ba4ZnFe,0.4946
1483,YbInAu,-0.0
1484,Y3AlC,-0.0
1485,Ba3Ti3(BO)2,0.0
1486,BaTiO3,0.0
1487,Hf2BeSi2,0.0
1488,TaBeGe2,0.0
1489,KZn4Sb3O2,-0.0
1490,Li3P,-0.0
1491,Th(SiRu)2,-0.0
1492,KZnP,0.0
1493,Li4Mn3Co2(NiO2)3,7.0406
1494,Na4SiO4,-0.0
1495,SmH2ClO2,-0.0
1496,BaSnPb2,-0.0
1497,SrHf2Mo,-0.0
1498,SmHgAu2,0.0
1499,FeSi,0.0
1500,Ta2BeCd,0.0
1501,TbO2,0.9961
1502,HoPO4,0.0
1503,Te2AuCl,0.0
1504,LiAl2FeO6,2.9936
1505,CrNi3,2.2294
1506,PrBO3,-0.0
1507,Y2BeGa,-0.0
1508,K2MnCl6,3.0
1509,NaV2O4,5.96
1510,RbSrCl3,-0.0
1511,SmYIr2,-0.0
1512,MnBeFe2,4.126
1513,LuCuS2,0.0
1514,W3O,0.0
1515,KLi2As,-0.0
1516,SrB6,0.0
1517,YbAg2,0.0
1518,CdAg2Au,0.0
1519,TiPbO3,0.0
1520,NaClO2,0.0
1521,Rb4SnO3,-0.0
1522,V3(As2O3)2,5.9988
1523,Tl2PdSe2,-0.0
1524,AgCO3,-0.0
1525,Ba(NiP2)2,0.0
1526,YbNdAg2,-0.0
1527,Tc3H,0.0
1528,Re2O7,-0.0
1529,YPd,0.0
1530,LiBeP,0.0
1531,TbAl7Au3,-0.0
1532,TaBe2P,0.0
1533,AsRh2W,-0.0
1534,Na6NiO4,4.0002
1535,Cu2SnTe3,-0.0
1536,Be2SnBr,0.0
1537,CoN,0.0
1538,ScVRu2,0.0
1539,BaMgO2,-0.0
1540,Al2Si2H4O9,-0.0
1541,Sr2H5Rh,-0.0
1542,Ba4HfPt,3.5325
1543,Li(CN)2,0.0
1544,La2Pt2O7,0.0
1545,Nd2CdNi2,0.0
1546,Mg2CoH5,-0.0
1547,BaLi2La,0.0013
1548,Mg3Ni,-0.0
1549,TlSbSe2,0.0
1550,ZnPd,-0.0
1551,BaCaYb2,-0.0
1552,BaSr3O4,0.0
1553,NbPd2,0.0
1554,Er(MnSi)2,3.4945
1555,BeTlP4,0.0
1556,V5Si3,-0.0
1557,Na6MnSe4,10.0
1558,Pr3(Al2Si3)2,0.0
1559,CeAgAu2,0.0
1560,InSiIr,0.0
1561,Ba2TaBr,4.707
1562,Sm2ZnAg,0.0
1563,V5Ge3B,0.0
1564,P4N6O,-0.0
1565,PaZnRu2,-0.0
1566,Yb2C3,-0.0
1567,PbICl,-0.0
1568,RuAu3,1.719
1569,TlSbF6,0.0
1570,ErCu,-0.0
1571,BeRuPb2,0.0
1572,BeInBi,0.0
1573,KErS2,0.0
1574,BaAlCrCuO5,2.7931
1575,PuAs,5.0641
1576,Ca(ZnGe)2,-0.0
1577,NdBi2ClO4,-0.0
1578,LiCoOF2,4.2579
1579,Be2CuCl,0.0
1580,NaBeV2,-0.0
1581,Sr2ZnCu2(SO)2,-0.0
1582,Y2In,0.0
1583,Rb2PdCl4,-0.0
1584,LiH2IO,0.0
1585,SbH3OF6,0.0
1586,Th2Cu,-0.0
1587,LuCd2,0.0
1588,Ho2MgIn,0.0
1589,CeIr2,-0.0
1590,DyYAg2,-0.0
1591,LiNdSn,0.0
1592,BaZrCu2,-0.0
1593,NaHoS2,0.0
1594,Sr4P2O,0.0
1595,ScRh2Pb,-0.0
1596,Nd2CuRu,0.0
1597,ErAgGe,-0.0
1598,BPO4,-0.0
1599,PrSb,-0.0
1600,CaCdGe,0.0
1601,MgFeF4,8.0
1602,Li2CuPd,0.8708
1603,Li3Cr(CoO3)2,-0.0
1604,Hf2BeTc,-0.0
1605,CaBi3,-0.0
1606,BaP2Ir,-0.0
1607,Li2CoCuO4,1.2936
1608,TbAu,-0.0
1609,TaBeTe,-0.0
1610,BeHg2Mo,-0.0
1611,TmLuTl2,0.0
1612,V3As,0.0
1613,YbInCu4,-0.0
1614,Ce2C(NO)2,0.0
1615,MnBe2Te,2.3363
1616,BeCrRu2,0.0
1617,Rb2S,0.0
1618,PrAl3Ni2,-0.0
1619,Ho6ReO2,0.9978
1620,Ti2AlV,1.56
1621,UZnNi4,0.0001
1622,ScAu4,0.0
1623,Pa3As4,-0.0
1624,BeV2Cr,0.0
1625,Ca3(FeN2)2,1.9936
1626,Tb2Mo2O7,7.9948
1627,TbAl2Ni,0.0
1628,Sr(ClO2)2,-0.0
1629,Li2MgAg,-0.0
1630,SmTe,0.0
1631,CaBePt,0.0
1632,MgGe2WO6,0.2791
1633,BiF3,-0.0
1634,CaNiN,-0.0
1635,VGaFeCo,0.9515
1636,YBeSb,0.0
1637,KCl,0.0
1638,Ba2SnCl,0.2463
1639,LiVF3,5.9981
1640,LiLaO2,0.0
1641,S5N6,0.0
1642,MgSc2Ru,0.0
1643,NdTlTe2,0.0
1644,Ba4ZrHg,3.9698
1645,CrB2,1.0861
1646,YB6,0.0
1647,TlFeO2,7.8044
1648,BeCdIn,0.0
1649,Na4WO4,0.0
1650,PrNiC2,-0.0
1651,OsC3I2O3,0.0
1652,NaInSe2,0.0
1653,BeGa2Mo,0.0
1654,Tb3AlC,-0.0
1655,BeVRh4,0.0
1656,SmTl3,-0.0
1657,Be2FeSi,-0.0
1658,Mg(InS2)2,-0.0
1659,NdPS4,0.0
1660,Be2TeIr,-0.0
1661,Be2NbCr,0.0
1662,Er3As,-0.0
1663,SrBeIn4,0.0
1664,Li2FeNiO4,3.2684
1665,Sm2TlHg,0.0
1666,SnAu3,-0.0
1667,Rb2MgH4,-0.0
1668,CuCl4,0.0
1669,Ba4TaIn,3.5625
1670,AsOs2Cl,-0.0
1671,Ta5Si3,-0.0
1672,Na8N3O,3.0
1673,BaZrTe,3.9783
1674,HfCo3B2,-0.0
1675,YPdPb,0.0
1676,Be2CuPt,0.0
1677,Sc7Cl2,5.0423
1678,Sm3Sb5O2,-0.0
1679,Eu2PBr,0.0
1680,SmCuO2,0.0
1681,Be2MoOs,-0.0
1682,HfBe2Hg,-0.0
1683,CaMnSn,7.5164
1684,CrGe,3.4295
1685,KV(SO4)2,2.0
1686,Tb3BWO9,0.0
1687,Ca2NF,0.0
1688,Be2IrW,-0.0
1689,NaRe2As,0.0
1690,HfBe2Ge,0.0
1691,BeCo2Si,0.9193
1692,TaN2,2.4726
1693,Ba4NiSe,0.0
1694,Tb3CuSnS7,0.0
1695,EuSb2,-0.0
1696,YSnO3,0.0
1697,Ti2GaCo,1.9972
1698,BeBi4Rh,0.0
1699,YbTlSe2,-0.0
1700,GaNiRh2,1.5593
1701,Ca2MgTl,-0.0
1702,NaLiTl2,0.0031
1703,Li3SmBi2,0.0
1704,KCSN,0.0
1705,Rb2Cu(BrCl)2,1.4962
1706,Ti2ReNi,0.0
1707,Li7Fe(O2F)2,9.9811
1708,Tm6ReO2,0.9976
1709,InTc3,-0.0
1710,SrCrO4,0.0
1711,Sr2TaGaO6,0.0
1712,HfVGe,0.0
1713,K2InP2S7,0.0
1714,K3Mo,5.0217
1715,ReAsIr2,0.0
1716,TiSnO3,-0.0
1717,Tm2SO2,0.0
1718,Mo(WSe3)2,0.0
1719,UP,8.6739
1720,Y2BeBr,-0.0
1721,HoInPd2,0.0
1722,NdP3,0.0
1723,TlIO4,-0.0
1724,Li7CuO4,0.0
1725,CaBeIn2,-0.0
1726,NaBe2Rh,0.0
1727,LaBe2Pd,0.0
1728,Li2UO4,-0.0
1729,CuNi2Sn,0.0
1730,LiNi2Sn,0.0
1731,Ba4BiPd,0.0
1732,Dy(BRh)4,-0.0
1733,SmCu5,0.0
1734,Ba4CoW,4.8611
1735,TlCuPO4,2.8972
1736,K2NaBP2,-0.0
1737,TmPPt,-0.0
1738,Sm3Hg,-0.0
1739,BaWBr,4.9999
1740,SF6,-0.0
1741,LiBeW2,0.0
1742,Li3MnF7,3.0
1743,LiCuCO3,-0.0
1744,CeB2Ir2C,0.0
1745,NbCl3O,0.0
1746,Rb2NpO4,1.0
1747,Y(HO)3,-0.0
1748,Tm2CoRu,-0.0
1749,Co(PtO2)3,2.9691
1750,BeP4Pt,-0.0
1751,SmTmRu2,0.0
1752,ErLu3,0.0
1753,Yb3DySb3,-0.0
1754,Ba4ZrPt,4.1894
1755,BaCoO2,8.9987
1756,Mn2BeGe,4.3212
1757,AgBi2S3Cl,-0.0
1758,YPO4,-0.0
1759,CaBe2Sn,-0.0
1760,Nb2P,-0.0
1761,SnPO4F,-0.0
1762,Y6UO2,0.0
1763,Tb(MnGe)2,3.9404
1764,CuH4(OF)2,0.9958
1765,YCoC,0.2528
1766,KYbS2,0.0
1767,EuHgPb,-0.0
1768,TiCo2Si,1.7656
1769,Na3Rh,0.0
1770,Ca5Si3,0.0
1771,BeSnCl2,-0.0
1772,LiTb(CuP)2,0.0
1773,MgInCu4,-0.0
1774,HoBiO3,-0.0
1775,CsBeF3,0.0
1776,BaV2Bi,-0.0
1777,Ba4MgIr,0.0
1778,TeMoS,-0.0
1779,Sr2B4Rh5,0.0
1780,DyNbRu2,-0.0
1781,Ag3Sn,-0.0
1782,Lu2GaTc,-0.0
1783,Li5BO4,-0.0
1784,CaCd2,-0.0
1785,MgBeGa4,0.0
1786,CaP,-0.0
1787,BaAuCl,0.0
1788,TlBSe3,0.0
1789,Be3Tc,0.0
1790,K3Mn2F7,10.0
1791,CaBeFe2,0.0
1792,DyCoSi2,0.0
1793,KBeTc2,-0.0
1794,HoSnRh2,-0.0
1795,Be2FeIr,2.6693
1796,Sc2ZnRu,-0.0
1797,NaLiTe,-0.0
1798,LiVP3H,2.0
1799,Li3MnO4,2.0
1800,BCl,-0.0
1801,Na2CoP2O7,6.0
1802,Er2CdS4,-0.0
1803,Mo6PbSe8,0.0
1804,Ca(AsO3)2,0.0
1805,ZrBeCd,0.0
1806,Sm3Ho,0.0
1807,SmTmRh2,-0.0
1808,Ho2InPd2,0.0
1809,Cr5Si3,-0.0
1810,Ba4YSb,2.1126
1811,ErMoClO4,0.0
1812,ErCoO3,-0.0
1813,Ca2Pb,0.0
1814,KHfPCO7,0.0
1815,Ba2Hg,0.0
1816,HfSb2,-0.0
1817,SrTaBe,-0.0
1818,NaLiO3,4.0
1819,MgSc2Tl,0.0
1820,Ca4Sb2O,0.0
1821,CoSbS,0.0
1822,Rb3Al,1.4942
1823,LuTc2W,-0.0
1824,TeMoSe,-0.0
1825,ScInPd2,0.0
1826,IrPb,0.0
1827,MgBe2Ge,-0.0
1828,S5N5Cl,-0.0
1829,Rb3CO3F,0.0
1830,InCu,0.0
1831,K2PtCl6,0.0
1832,Ti2Cd,0.0
1833,LiNd2Os,-0.0
1834,BaTlCl,0.0
1835,NaZr2Be,0.0
1836,MgBeGe,-0.0
1837,KNO3,0.0
1838,Ba4GaPt,-0.0
1839,TiS2,-0.0
1840,Y(VS2)2,10.0
1841,YbAu,0.0
1842,NiO,1.0221
1843,PuB2Rh3,0.2856
1844,YbTmHg2,0.0
1845,As3Rh,-0.0
1846,ThRu3C,0.0
1847,TaGeRh,-0.0
1848,BeNb2P,0.0
1849,KAgCl3,0.0
1850,Ca(CdAs)2,0.0
1851,TmHfCo2,0.6369
1852,Mg2BeNb,0.0
1853,BaYPt2,0.0
1854,Ba4TlZn,-0.0
1855,Dy2O3,0.0001
1856,HfBe2Pd,0.0
1857,TaTiRu2,-0.0
1858,NaMnF4,8.0
1859,BaMgTi4O8,3.6766
1860,YbSb2,0.0
1861,CuPt,-0.0
1862,Sr(PPd)2,-0.0
1863,TiZn2IrO6,1.1259
1864,Tb2MgGe2,-0.0
