,pretty_comp,optb88vdw_bandgap
982,K3MnH5,1.5149
983,Ni5Sb2,0.0
984,MgTe(PbO3)2,2.4069
985,Ba3Ta2CdO9,3.5846
986,Tl2Au4S3,1.1396
987,BeCrO4,1.9725
988,Mn3AgN,0.0
989,Ba2MgSb,0.0
990,USO,0.0
991,SmLuRu2,0.0
992,ErAu2,0.0
993,Be2CoPd,0.0
994,SrLuCuSe3,1.2408
995,Sc2TiTl,0.0
996,Be2VCd,0.0
997,Sn2Rh,0.0
998,Cr4Cu3O2,0.0
999,K3Ag3As2,1.186
1000,MgTi,0.0
1001,Nb4CoP,0.0
1002,Nd(GePt)2,0.0
1003,RbMoO3,0.0
1004,PrPd2,0.0
1005,Ba(AlGe)2,0.0
1006,Ba4VW,0.0
1007,YGa2Ni,0.0
1008,SmAs,0.0
1009,CdSnSb2,0.0
1010,CrTe,0.0
1011,Fe3OF5,0.0
1012,LiTl,0.0
1013,Ba3(AlGe)2,0.0
1014,TiFeO3,0.0
1015,NaPrSe2,1.7801
1016,TiBeP4,0.0
1017,Zn3Sn,0.0
1018,Al3Tl,0.0
1019,Li5BiS4,1.5766
1020,CdPd,0.0
1021,Ba2Fe2S2OF2,0.0
1022,RbPS3,1.7006
1023,LiFe(CO3)2,0.6895
1024,Pd3Au,0.0
1025,B2Mo,0.0
1026,Zr6Co23,0.0
1027,K2O,0.3513
1028,Be2InNi,0.0
1029,LiCrO2,0.992
1030,Sn(BiTe2)2,0.4646
1031,Li2Ti(CoO3)2,1.0752
1032,SbO2F,1.4580000000000002
1033,Li4Mn3Sb(P2O3)2,0.0
1034,Ho2Al3Co4,0.0
1035,BaSi2Br,0.0
1036,SmTlTe2,0.6486
1037,Li8IrO6,0.0
1038,Ba2SrWO6,0.593
1039,Ca5Ge3H,0.0
1040,GaP,1.2631
1041,HgPt,0.0
1042,Li4CuNi3(P2O3)2,0.0357
1043,Sr4P2O,1.2212
1044,LaFeAs,0.0
1045,MnAlAu2,0.0
1046,BeCoBr,0.0
1047,LiMnNbO4,0.0
1048,TlBTe2,0.0
1049,SnCl4,3.0066
1050,ZrBeCo4,0.0
1051,BeVCu4,0.0
1052,Li2HgPb,0.0
1053,Be2HgGe,0.0
1054,Zn3B,0.0
1055,SnBi3,0.0
1056,Ca4BeRh,0.0
1057,Ce2C(NO)2,0.1469
1058,Ba2Ru7O8,0.0
1059,Be2NbSe,0.0
1060,CaZn2(PO)2,0.0
1061,Co2MoS4,0.0
1062,Cd2GaAgS4,0.9947
1063,Zn2GeSe4,1.3261
1064,BaZrN2,1.0919
1065,LiNiO2,0.0
1066,Ba4MgSb,0.0
1067,KBaSiHO4,4.2254
1068,Ba2RuO4,0.0
1069,Ti2VS4,0.0
1070,BeMoCl,0.0
1071,CeP5,0.0
1072,BeCd4Se,0.0
1073,ZnCr(SiO3)2,0.0
1074,CaTcN3,0.5872
1075,BaErAgS3,0.9813
1076,Tl3Ge,0.0
1077,CaN,0.0
1078,Sr3InP3,0.8190000000000001
1079,Li2GaAu,0.0
1080,Rb8NO3,0.0
1081,TiZn,0.0
1082,Ba4OsCl,0.0
1083,ScAsRu2,0.0
1084,LiSc2Ir,0.0
1085,Ti2CoRe,0.0
1086,TiCu3,0.0
1087,MnBe2Ni,0.0
1088,YbBiAu,0.0
1089,K2P3,1.0535
1090,Ca2Mn3O8,0.8754
1091,PrPIr,0.0
1092,NdBiO4,0.5907
1093,Ni2AsCl,0.0
1094,GaCuI4,1.5166
1095,K2NiF4,0.4155
1096,VO2,0.0
1097,SnH4(NF)2,3.1384
1098,SrFe2(Se2O)2,0.0
1099,Na2GaPCO7,4.1007
1100,Ba2LiSn,0.0
1101,Pd4Se,0.0
1102,TiCl3,0.0
1103,Ba4RuPb,0.0
1104,K2Bi8Se3,0.9506
1105,ZrPt3,0.0
1106,Ba4NiPt,0.0
1107,Mn3Fe,0.0
1108,LiV2O2,0.0
1109,Ba2YSbO6,3.8636
1110,Li2NdGe,0.0
1111,SmHgAu2,0.0
1112,NClOF4,1.9217
1113,KMn2Be,0.0
1114,KAgO2,1.2329
1115,BeNbRu2,0.0
1116,TbZr,0.0
1117,MgGeN2,2.8538
1118,YMgTl,0.0
1119,BaCo2Cl,0.0
1120,KV(CuS2)2,1.0688
1121,BaYSb,0.0
1122,Ag3PSe4,0.3767
1123,CeGa2,0.0
1124,K2ReBr6,0.7128
1125,Sm2PdRh,0.0
1126,CoReB,0.0
1127,TaAsIr2,0.0
1128,Ca(CrS2)2,1.2131
1129,Ba4PBr,0.0
1130,RbNaSi2O5,4.7965
1131,Rb3NaBe2F8,7.1831
1132,YPt3C,0.0
1133,BeGaO3,0.0
1134,Dy3MnB7,0.0
1135,V3Au,0.0
1136,LiCuPO4,0.0
1137,ThGa3,0.0
1138,VF5,3.1062
1139,Al3Pt5,0.0
1140,TmMoClO4,2.4965
1141,BeGa2Se,0.0
1142,MgCdAg2,0.0
1143,ZrAs,0.0
1144,HoSi,0.0
1145,BC2N,2.458
1146,Nd3Te4,0.0
1147,Nd3Zr,0.0
1148,MoRh3,0.0
1149,PaPt3,0.0
1150,CaH2(BrO3)2,4.1851
1151,MgAg3,0.0
1152,Sc2TlOs,0.0
1153,Ta2BeRu,0.0
1154,Ca2SiO4,4.5154
1155,TlSb,0.0
1156,ErGe3,0.0
1157,TaCo2,0.0
1158,SrSm2O4,3.7646
1159,CaTiBe2,0.0
1160,Al2IrRu,0.0
1161,KBiO2,2.0022
1162,AuSe,0.0103
1163,LiMgPO4,5.8897
1164,VPt,0.0
1165,Lu2Mo2C3,0.0
1166,Ba2Ti3Tl2,0.8049
1167,MnBe2Co,0.0
1168,Na2SnO2,2.4653
1169,Yb3Ti,0.0
1170,Na3UO4,0.0775
1171,BaAlSiH,0.8065
1172,ZnWF6,0.0
1173,CdSnPd2,0.0
1174,MoAs,0.0
1175,Ca2MgAl,0.0
1176,InF3,4.1826
1177,Tc3P,0.0
1178,Ag2O,0.0
1179,TaTi2N3,0.0
1180,Ge4PbO9,3.5588
1181,BaRuO3,0.0
1182,Ba4TaBr,0.0
1183,HfGaAu,0.0
1184,PdCl2,0.6523
1185,Rb2Pt3S4,1.4204
1186,Cr2CuSe4,0.0
1187,Lu(FeO2)2,0.0
1188,LaCuSO,1.8888
1189,K3Zn2F7,4.4812
1190,K2Pt,1.3968
1191,Tm2Mg,0.0
1192,NbCu3Te4,1.1204
1193,BeAlRh2,0.0
1194,MnCrRe,0.0
1195,Li2ZnGeO4,3.2565
1196,TiBeSn4,0.0
1197,InBO3,3.0226
1198,HgF2,0.8617
1199,HfTe5,0.0
1200,BeBiMo2,0.0
1201,Be2TePt,0.0
1202,Na2CuO2,0.0
1203,InSiPt5,0.0
1204,BaScSb,0.0
1205,Ti(SiO3)2,3.3152
1206,Ca2CuIrO6,0.0
1207,Hf2FeOs,0.0
1208,Li2Cr3O6,0.0911
1209,BaCdPb,0.0
1210,BaLiCa,0.0
1211,Ag6Mo2ClO7F3,1.6554
1212,BaCa(BiO2)4,1.0401
1213,Ga2Se3,0.0
1214,HoO3,0.1419
1215,BaSrZn2,0.0
1216,Dy5Ni2Sb,0.0
1217,NaAlF4,6.0596
1218,In3As,0.0
1219,BP,1.3771
1220,HfBe,0.0
1221,Li(CoGe)6,0.0
1222,LiVO2,0.0
1223,CrBr3,1.2993
1224,Sr2MnZn2(AsO)2,0.0
1225,MnAlGe,0.0
1226,Ba2YNi3O8,0.0
1227,LiHO,4.3509
1228,CeZnSbO,0.0
1229,ErSF,1.421
1230,Li2HoIn,0.0
1231,Sr(PIr)2,0.3796
1232,NaBe2Ga,0.0
1233,YbFeB4,0.0
1234,MnSbSe2I,0.5178
1235,DyNi5,0.0
1236,LaH3(CO2)3,4.4084
1237,SnAs,0.0
1238,SrZrBe2,0.0
1239,Mg(AlC)2,2.0032
1240,Ag2SnHgSe4,0.0
1241,ZnH2SO5,4.7309
1242,YbBrO,0.0
1243,Ba4ZnCo,0.0
1244,Ba4ReRu,0.0
1245,Y2PtAu,0.0
1246,ZrO2,3.4519
1247,Sr4PtO6,2.2176
1248,Yb3InC,0.0
1249,PaBr4,0.0
1250,Li3Ni(OF)2,0.1872
1251,YbGePt,0.0
1252,SrTa2Mn,0.0
1253,MgBe2Co,0.0
1254,Ba4YSn,0.0
1255,SbF5,0.5681
1256,ThGeS,0.0
1257,Ca2MgPb,0.0
1258,AlCu3,0.0
1259,Ba4BeBi,0.0
1260,Li2FeCo3O8,0.0
1261,BaSn3Pt,0.0
1262,Sr3Ti2O7,1.8854
1263,HfNi3,0.0
1264,Dy2SeO2,2.2218
1265,ZrScOs2,0.0
1266,Ba4SrNi,0.0
1267,KYGeS4,2.3216
1268,Al2HgO4,1.5071
1269,Zr2ZnCd,0.0
1270,Ag2BBr,0.0
1271,Na2Ti3O7,3.0048
1272,Pr3AlN,0.0
1273,MgSiAs,0.0
1274,BaZrBr,0.0
1275,LiBeCu4,0.0
1276,BaSeO3,3.9801
1277,TiTe2,0.0
1278,ZnRh3,0.0
1279,UAlIr,0.0
1280,SrLi2Pb,0.0
1281,InCuSe2,0.0
1282,TaCr2,0.0
1283,BeV2Pt,0.0
1284,ThSiTe,0.0
1285,SiAs2,0.8716
1286,BaSbPt,0.0
1287,Ba4LiBe,0.0
1288,NaBe2Os,0.0
1289,TlAgCl3,0.0
1290,LiSb(PO4)2,1.8685
1291,BeZnRe,0.0
1292,Zr5Al3,0.0
1293,LuNbO4,3.2443
1294,AsIr2Pt,0.0
1295,Li4Cr3Co3(NiO3)2,0.0
1296,TbCoSi,0.0
1297,Ba3Fe3Se7,0.0
1298,Yb2SO2,0.0
1299,HfAl3,0.0
1300,Pm3Si,0.0
1301,Na5MoNO4,2.5607
1302,Mn3InC,0.0
1303,PrAl7Au3,0.0
1304,K2BaTi,0.0
1305,NdTl,0.0
1306,LiCrCoO4,0.0
1307,ErAgHg2,0.0
1308,Sc2In,0.0
1309,LiBeSn2,0.0
1310,BaTlPb,0.0
1311,PaAl3,0.0
1312,AlCrFe2,0.0
1313,BaYMnCuO5,0.0
1314,TePd,0.0
1315,Ho4Sb3,0.0
1316,Ba2DyBiO6,1.8214
1317,Y2C(NO)2,3.9504
1318,BeGaW2,0.0
1319,LaB2Ir2C,0.0
1320,BeIr2Se,0.0
1321,Hg2Sb2O7,0.0
1322,AgTe3I,0.8794
1323,ScTlCd,0.0
1324,Ga(HO)3,4.1302
1325,LiVIr2,0.0
1326,K2OsBr6,0.0
1327,CaAu,0.0
1328,BaNd2CoS5,0.0
1329,BeNi2W,0.0
1330,CaCd2,0.0
1331,Ga3PO7,3.426
1332,Nd(BC)2,0.0
1333,NdAlO3,2.9806
1334,NaMnP,0.0
1335,SnICl,2.4621
1336,Li4MnNi3(P2O3)2,0.2543
1337,TbCuSe2,0.9063
1338,BaCaY,0.0
1339,Mg2Nb2SnO8,2.2955
1340,LaCoSi,0.0
1341,BeTcGe,0.0
1342,Ho2Ga8Co,0.0
1343,Pr3I,0.0
1344,AgSbS2,1.2459
1345,ZrTlCuS3,0.7173
1346,NaNiF3,0.7714
1347,LiGa2Ir,0.0
1348,NdVO3,0.0
1349,Li2CuAu,2.1449
1350,TcPt3,0.0
1351,Rb3Ga,0.0
1352,TiBeOs,0.0
1353,MgMn2O5,0.0
1354,SmZnAu2,0.0
1355,MgZnNi2,0.0
1356,TlIn5S7,0.6275
1357,Ca(CoO2)4,0.1681
1358,HfBe2Ru,0.0
1359,Bi2Ir2O7,0.0
1360,Na5LiN2,0.0
1361,DyYRh2,0.0
1362,LuSi,0.0
1363,KAlF4,7.4812
1364,BiRh,0.0
1365,LiMnCuO4,0.0
1366,Lu2Fe7C3,0.0
1367,Nd(BIr)4,0.0
1368,Fe5Co,0.0
1369,Ba2TbReO6,0.0
1370,K3Na(FeO4)2,0.8053
1371,PaB3,0.0
1372,SnS2,1.5367
1373,BeFeOs2,0.0
1374,K2Ni3S4,0.7504
1375,AsRuW2,0.0
1376,Ba4SrIr,0.0
1377,Li2CrPO4F,1.0589
1378,ZrOs,0.0
1379,NiHgO2,0.0
1380,K2Rh2O5,0.0
1381,HoErAl2,0.0
1382,Nd2AgHg,0.0
1383,TaTe4Ir,0.0
1384,Li4Mn3Co3(SnO3)2,0.0
1385,Ba4CrTe,0.0
1386,B2W,0.0
1387,SF6,5.9466
1388,NaBe2Cr,0.0
1389,Te4O9,2.1793
1390,RbCaI3,3.6029
1391,Ba4GeOs,0.0
1392,KHoS2,2.3563
1393,Ba(CdP)2,0.5799
1394,YbSe,2.283
1395,CaMgBe2,0.0
1396,LuSnRu2,0.0
1397,TaCuN2,0.4176
1398,Ho3Zr,0.0
1399,NiAsO3,0.0
1400,Rb3SbO3,2.41
1401,LiCr2CoO6,0.0
1402,Ba2SrCo,0.0
1403,Ba2Ca(BO3)2,4.2697
1404,BePtSe,0.0
1405,Ba6Ru2Pt(ClO)2,0.6715
1406,FeCo3(P2O3)2,0.0
1407,LiTaBe2,0.0
1408,BaZnP2O7,4.6512
1409,TmMgIn,0.0
1410,NdZnIn,0.0
1411,CaTi2O4,0.0
1412,NaBe2Pt,0.0
1413,K2ReF6,1.4685
1414,NaCo3,0.0
1415,ZnSiAs2,0.8809
1416,Nd2Ru2O7,0.0
1417,Mo2WS6,0.8769
1418,NaZr2CoF,0.0
1419,CeC,0.0
1420,LuTe3,0.0
1421,SmAgPb,0.0
1422,LuMgZn2,0.0
1423,Ba4NbW,0.0
1424,SmBr,0.0
1425,Nd3CuSnS7,1.733
1426,UAl3,0.0
1427,SrZrS3,1.2427
1428,Y(SiOs)2,0.0
1429,Be2SnSb,0.0
1430,LiCuBO3,0.0
1431,LuInRh2,0.0
1432,LaGaO3,3.5852
1433,NaBe2Bi,0.0
1434,AcInHg2,0.0
1435,Li2VCoO5,0.0
1436,SiH3F,5.9104
1437,U(GePd)2,0.0
1438,BaZr4Nb,0.0
1439,Rb3SbSe4,1.2414
1440,Na6FeO4,0.0
1441,Y(MnGe)2,0.0
1442,BaMgTi4O8,0.0
1443,K3Ir(N3O)2,0.0
1444,Na(VS2)2,0.0
1445,FeCl,0.0
1446,Sr2TlCd,0.0
1447,KLiSi2O5,5.0282
1448,Bi3SbO7,2.255
1449,PrBi2IO4,1.3572
1450,VPCl9,0.0191
1451,As2Pb4S6ICl,1.801
1452,HfBe5,0.0
1453,TlNiF3,0.2848
1454,ZrAu4,0.0
1455,SrMn2Si,0.0
1456,SrS,2.5397
1457,Pb2SO5,3.2177
1458,PuMn2,0.0
1459,BeBi4Te,0.0
1460,BeNi2Pb,0.0
1461,LiVPHO5,0.1402
1462,NaVAs,0.0
1463,SrThBr6,2.7505
1464,TbBr,0.0
1465,NaZr2FeF,0.0
1466,NiBr2,0.4513
1467,Be2SbW,0.0
1468,Rb2S,1.9785
1469,CrSnRh2,0.0
1470,Th3O2,0.0
1471,TcS2,0.929
1472,Cd2Os2O7,0.0
1473,Pm2CuPt,0.0
1474,Ba2YCo3O8,0.0
1475,PuSi,0.0
1476,TaBe2V,0.0
1477,BeSi2Sb,0.0
1478,NdTlPd,0.0
1479,TbRh5,0.0
1480,CaCl2,5.2887
1481,ScBe2Sb,0.0
1482,SiTc3,0.0
1483,Tm2MgTc,0.0
1484,VZn2SbO6,0.0
1485,BeCuSb,0.0
1486,CaNd3,0.0
1487,DyVO4,2.7804
1488,MgBe2Tc,0.0
1489,SrSi2,0.0
1490,N2O,3.173
1491,Er2AgRu,0.0
1492,HoTlRh2,0.0
1493,NdBiAu2,0.0
1494,LiCaRh,0.3505
1495,AsPdSe,0.0
1496,Hf2Cu,0.0
1497,Pm2TlCd,0.0
1498,Sc5Ge3,0.0
1499,NaVF3,0.0
1500,ZnBi,0.0
1501,TiTeOs,0.416
1502,CuSbAs,0.0
1503,TbTaO4,3.7391
1504,VZnSiO5,0.0
1505,Ba4MgNi,0.0
1506,ZrSiSe,0.0
1507,PmGeAu2,0.0
1508,Ba4MnGe,0.0
1509,Ba4TlTc,0.0
1510,Li7Cr2O8,0.0
1511,LiTm2Ru,0.0
1512,ZnSnP2,0.5859
1513,BNF8,3.4176
1514,BaSr3O4,2.5091
1515,SiMo,0.0
1516,MnCoSe,0.0
1517,Ce2Al2Co5,0.0
1518,Li3SbO4,3.2134
1519,Rb2GeF6,6.0812
1520,Li6Br3N,2.5549
1521,Ba4CaRh,0.0
1522,BeWCl2,0.0
1523,YbH3Pd,0.0
1524,PmH,0.0
1525,BeReMo2,0.0
1526,ScGa,0.0
1527,SmInO3,2.8223
1528,Er3Mn3Ga2Si,0.0
1529,RbZnH2Se2ClO6,4.3674
1530,MgTaZn,0.0
1531,BeTe2Rh,0.0
1532,K2SiP2,1.261
1533,LiLu2Tc,0.0
1534,AsOsPt2,0.0
1535,NaSrHg2,0.0
1536,NbGaFe2,0.0
1537,Mn2CoGe,0.0
1538,Be2GaSi,0.0
1539,Y2Be2SiO7,5.4188
1540,BaTiZn,0.0
1541,EuS,0.0
1542,Ba4LiW,0.0
1543,TiOF2,3.2522
1544,Sr2BePd,0.0
1545,Rb3ErO3,2.1902
1546,TmBi,0.0
1547,PrMnGe,0.0
1548,Ce2CoSi3,0.0
1549,Er(CoSi)2,0.0
1550,MgSiAs2,1.3662
1551,SrLu2O4,3.7791
1552,HfBeTl,0.0
1553,Be2PbBr,0.0
1554,BeIn4Ir,0.0
1555,GePb3O5,2.0235
1556,SmDy3,0.0
1557,VS2N3Cl2,0.6488
1558,Ta2CrFe,0.0
1559,BaSO4,4.562
1560,NdMgHg2,0.0
1561,Ti2Zn,0.0
1562,FeS2,0.0
1563,Ba2AlAg3O8,0.0
1564,BeCoP2,0.0
1565,LiBe2Sb,0.0
1566,Mn3(SiTe3)2,0.0
1567,BeCo4Te,0.0
1568,ScNbRu2,0.0
1569,Ba2HfO4,3.4762
1570,TeMoWSeS2,0.2524
1571,Hf2BeBr,0.0
1572,NdTi3FeCu3O2,0.0
1573,LiCrIr2,0.0
1574,BaYF5,6.5831
1575,BeCu2Tc,0.0
1576,Ba4ZnOs,0.0
1577,YScAu2,0.0
1578,BaCaTi4O8,0.0
1579,ZrBe2Pd,0.0
1580,Tl2TeBr6,2.0908
1581,Cr23C6,0.0
1582,Ba(AlGe)2,0.0
1583,NdRhO3,0.6061
1584,VAsPt2,0.0
1585,BaAgBi,0.0
1586,Ac3Sn,0.0
1587,KBeO3,0.0
1588,LiScHg2,0.0
1589,ScCo3C,0.0
1590,CaBeNi2,0.0
1591,Li4BeW,0.0
1592,KYTe2,1.3247
1593,Li5V(SiO4)2,0.8549
1594,MgBeBr2,0.0
1595,PuS2,0.0
1596,Li2UI6,0.0
1597,Li2Cr(PO4)2,0.0
1598,CeHg2,0.0
1599,TiCo3,0.0
1600,BeRuRh2,0.0
1601,RhN2,0.0
1602,ReAsPd2,0.0
1603,FeCo5O2,0.0
1604,Na9ZrP4ClO6,4.2844
1605,HfCu2Te3,0.1704
1606,Ca2Zn2CuP3,0.3524
1607,Rb3(FeSe2)2,0.0
1608,RbLuS2,2.3869
1609,Sr5Bi3,0.0
1610,BeInPt2,0.0
1611,Zn(SnO2)4,1.5132
1612,Ba4CoGe,0.0
1613,CeNiC2,0.0
1614,CaIrO3,0.0
1615,Rb8PO3,0.0
1616,TbTiSi,0.0
1617,BaBi4(ClO3)2,0.0
1618,LiHoO3,0.0
1619,Sc2GaC,0.0
1620,Y3Pt,0.0
1621,Ti2MnOs,0.0
1622,YH3(CO2)3,4.2277
1623,Ca3AsBr3,1.5645
1624,Ni2O3,0.0
1625,RbVP2S7,0.0
1626,Li2Co3SnO8,0.0
1627,ScBeRu4,0.0
1628,Nd2Mg,0.0
1629,Be2GaIr,0.0
1630,Re2AuSe,0.0
1631,LiDyIn2,0.0
1632,LuNiSn,0.0
1633,Ca2SnN2,0.8344
1634,Te3SeO8,2.7929
1635,HfMgO3,1.1177
1636,Yb2BiAu,0.0
1637,K5Dy3I2,0.0
1638,Rb2CrF6,1.7868
1639,MgCu4Sn,0.0
1640,Ca2CoSi2O7,0.94
1641,ScBePb2,0.0
1642,BiSbO5,0.0
1643,BeCuOs,0.0
1644,BiClF8,1.9609
1645,TiBeIr2,0.0
1646,UAl4Co,0.0
1647,HoInNi,0.0
1648,Al2PdRu,0.0
1649,Tl3Fe,0.0
1650,PrAl2,0.0
1651,InB2As,0.0
1652,RbLiBr2,4.5272
1653,InC3,0.0
1654,Mn2CrO6,0.0
1655,FeCu2SnSe4,0.0
1656,AlSCl3O2,3.816
1657,Tb2Pt,0.0
1658,NaTaBe2,0.0
1659,CrSi2As,0.0
1660,CoSO4,0.45399999999999996
1661,HoScO3,4.4805
1662,NdSnAu,0.0
1663,K2SbF5,4.9609
1664,Na3MnSiBO7,1.5239
1665,Sr(CuGe)2,0.0
1666,MgBiF6,0.0
1667,Sc2SO2,2.0849
1668,Th2Pd,0.0
1669,Li2AcPb,0.0
1670,Zr2CoIr,0.0
1671,HfGeTe,0.0
1672,In5AgSe8,0.0
1673,BeAsBr,0.0
1674,LuHfRu2,0.0
1675,Ba6(NiO)5,0.2303
1676,Mn3Cr2(SbO2)3,0.0
1677,Ta2Sn2O7,1.5528
1678,K2La2Ti3,2.0353
1679,Ga7Ni3,0.0
1680,NaCNO,4.5749
1681,Co5SbO2,0.0
1682,SrNi5As3,0.0
1683,SmMg2Ag,0.0
1684,TmTaRu2,0.0
1685,Er(SiAu)2,0.0
1686,Sc2AlRu,0.0
1687,Mn2Nb,0.0
1688,Nb2SiTe4,0.0
1689,ZrBe2Se,0.0
1690,Be2GaTc,0.0
1691,CoSiH2(OF)6,1.7549
1692,InPH2O5,3.6668
1693,CeCo2B2C,0.0
1694,Be2PCl,0.0
1695,RbTe6,0.0
1696,Zr6CoAs2,0.0
1697,BaCaCr4,0.0
1698,BeSb2Pb,0.0
1699,Dy(CuSi)2,0.0
1700,Al4B6O5,5.9881
1701,BaYCuSnO5,0.0
1702,MnSiIr,0.0
1703,Ba4SiMo,0.0
1704,KHCO3,5.394
1705,VGaNi2,0.0
1706,VNCl4,1.1532
1707,Ba4MgOs,0.0
1708,KBaFe,0.0
1709,Ti2CoSe4,0.0
1710,LaZnGa,0.0
1711,Nb2CuRe,0.0
1712,MgNiH3,0.0
1713,Fe3(O2F)2,0.0
1714,Nd(Al2Cu)4,0.0
1715,Ho3Co,0.0
1716,HgCN2,1.9942
1717,LuTaOs2,0.0
1718,YbNdRh2,0.0
1719,LiMg,0.0
1720,ThRu3C,0.0
1721,La(BC)2,0.0
1722,SrLiP,0.8989
1723,Ba2LiHg,0.0
1724,Sc3(NiGe)4,0.0
1725,GaSi(MoS2)4,0.0
1726,Be2SiPt,0.0
1727,BeSiRh,0.0
1728,NaSc2Be,0.0
1729,LuPS4,2.0429
1730,CoAsSe,0.3549
1731,PmNi2Sn,0.0
1732,LiEu2Si3,0.0
1733,Be2TlCd,0.0
1734,Tl(TeMo)3,0.0879
1735,TaAsW,0.0
1736,Zr3PO2,0.0
1737,BaCl2,5.5938
1738,Li5CuSO2,2.4891
1739,K2RbSb,1.0325
1740,Ho2CuO4,0.0
1741,BeMo2Br,0.0
1742,CaV4O8,0.0
1743,Li5TiV3O8,0.0
1744,Ba2Ti2TlO7,0.0
1745,MgTlF3,4.8018
1746,InCuO2,0.4637
1747,Zr3Hg,0.0
1748,NpAsS,0.0
1749,NaYSi,0.2116
1750,BaMg(FeO2)4,0.0
1751,HfMo2,0.0
1752,YCl3,4.5649
1753,MnTlCl3,0.9852
1754,HfPRu,0.0
1755,TbAgSn,0.0
1756,Na3Ca3AlAs4,0.9555
1757,NdMgCd2,0.0
1758,Ho(NiP)2,0.0
1759,BeNbTl2,0.0
1760,Be2NiBr,0.0
1761,U3C,0.0
1762,TiNbRu2,0.0
1763,Li3Cu,0.0
1764,Ce2SbO2,0.0
1765,Be2VZn,0.0
1766,GaS,1.4998
1767,Tl2Pt2O7,0.7467
1768,Ba4FeSb,0.0
1769,YMn2,0.0
1770,Li2Ti3O7,2.496
1771,SrCeI4,0.0
1772,CeTh3O8,2.0563
1773,LiYb2Tl,0.0
1774,ZrCl4,3.495
1775,YNiO3,0.0
1776,Sm2CdIr,0.0
1777,K2BaP,0.0
1778,CdNiP,0.0
1779,Ti2AlN,0.0
1780,ScCuS2,0.9259
1781,LaAgO2,3.114
1782,HfAs,0.0
1783,LuMg,0.0
1784,ZrBeMo,0.0
1785,TlCdBr3,2.6614
1786,ZrTiSe4,0.0
1787,Ba4TaTi,0.0
1788,PrAlSi2,0.0
1789,Be2GeOs,0.0
1790,GaAuO2,0.0
1791,ZrSiTe,0.0
1792,Ba2YNbO6,2.9201
1793,Li2Fe3TeO8,0.0
1794,Na3AlH6,3.0875
1795,Pu3Al,0.0
1796,Tb2Mg,0.0
1797,BeTcBi4,0.0
1798,Li2NiOF2,0.0
1799,Pm2IrPt,0.0
1800,Pr(CoGe)2,0.0
1801,YbIn3,0.0
1802,NaBeMo,0.0
1803,Ho6GaCo2,0.0
1804,CaCrO2,0.0
1805,Tl4O3,1.0904
1806,MnAsRh,0.0
1807,Na2CrF4,1.212
1808,BaPrO3,0.0
1809,Nb2NiO6,0.4969
1810,AlPd5I2,0.0
1811,Tm(SiOs)2,0.0
1812,Ba2GeP,0.0
1813,Ca4BeTe,0.0
1814,NdZn,0.0
1815,TbPPt,0.0
1816,ZrBeCd,0.0
1817,Ba4MgW,0.0
1818,Ce3AlC,0.0
1819,Li2CdHg,0.0
1820,Be2NiHg,0.0
1821,K3As,0.0
1822,PtO3,0.0
1823,Ba(CoO2)4,0.0
1824,NaSbSe2,0.4762
1825,Ba4FeSi,0.0
1826,Be2ZnSi,0.0
1827,Be2TlIr,0.0
1828,Ba2TmNbO6,2.9135
1829,TmGa2Pd,0.0
1830,Sr2CoO3,0.0
1831,CoAs,0.0
1832,AsOs2Pd,0.0
1833,Ti2H4Pd,0.0
1834,Cs2TeI6,1.224
1835,Na5Zr2F3,6.2745
1836,TlIO4,1.68
1837,Zn3Ni7,0.0652
1838,In2Si(AgSe3)2,0.3646
1839,Ba4PdSe,0.0
1840,BeSiCl,0.0
1841,BeTePd,0.0
1842,Ba4SbCl,0.0
1843,AsPdAu,0.0
1844,ThNi5,0.0
1845,Sb2Rh,0.0
1846,V2FeTe4,0.0
1847,Cd3AsI3,0.8536
1848,Ag2H3IO6,0.7089
1849,Nd2Re2Si2C,0.0
1850,Be(FeSi)2,0.0
1851,BeGaOs2,0.0
1852,TaBe2V,0.0
1853,Ce2SO2,0.0
1854,Si3Pt,0.0
1855,TlAsPd5,0.0
1856,CeSbPd,0.0
1857,Li5MnNi4,0.0
1858,ScBe2In,0.0
1859,Ho2In,0.0
1860,FeBiSbS4,0.14800000000000002
1861,AgH,0.7953
1862,Fe2O3,0.0
1863,MgBe2Sb,0.0
1864,Ba4HfPt,0.0
1865,Ti(MnP)2,0.0
1866,Ba2SrP,0.0
1867,RbCr3S5,0.4159
1868,Bi2OsAu,0.0
1869,K3BiTe3,1.432
1870,Ca4MgB4H6(CO4)2,4.6843
1871,Ba4VPd,0.0
1872,USeO5,2.0192
1873,Ba4Ru3,0.0
1874,YbTaO4,0.0
1875,SrInPt,0.0
1876,BeVP,0.0
1877,CaLaBe2,0.0
1878,Li2V2SiGe,1.548
1879,Ce(SnIr)2,0.0
1880,As(S8I)3,1.9135
1881,Yb2CdHg,0.0
1882,FeF3,0.0
1883,YSnPt,0.0
1884,RbSbO3,0.0
1885,P3Se4I,1.2191
1886,Na3VS3O,1.8736
1887,ZnPd,0.0
1888,Ca(HoSe2)2,1.1421
1889,YbCu2,0.0
1890,CaSm2O4,3.917
1891,HfScAu2,0.0
1892,BeVOs2,0.0
1893,NaCaTl2,0.0
1894,RbF,6.7214
1895,Ba2AlFe3O8,0.0
