,pretty_comp,magmom_outcar
926,AlPt3C,-0.0
927,Ce(CuSi)2,0.4297924
928,PmRuO3,3.5000000000000016e-06
929,ZnFeF4,8.0000029
930,ThScTc2,0.0
931,Pb3O4,-0.0
932,PdO,-0.0
933,S8O,0.0
934,Dy2InHg,-0.0
935,K3AuO,0.0
936,YTi,1.3908722
937,GaRu,0.0
938,AgBrO2,1.9884124
939,UF5,1.0
940,GeAsP,0.0
941,LiAsO3,0.0
942,YInRh2,-0.0
943,CaAgP,-0.0
944,LuB2Os3,-0.0
945,Li4MnCo3O8,2.0184764
946,VAu4,2.0497
947,V3As2,3.2451675
948,RbB,1.9008711
949,Sr2YReO6,1.6515328999999999
950,TaInS2,-0.0
951,CdO,0.0
952,Tl(IO3)3,-0.0
953,HoCoSi2,-0.0
954,BaTcBi,4.017955799999998
955,DyHoIn2,0.0
956,Rh2S3,0.0
957,Sc6Te2Os,0.0
958,BeTcBi4,3.5312529
959,KBeO3,3.0000001
960,Lu2Pt2O7,0.0
961,CoTe,0.0
962,Tb(SiPt)2,-0.0
963,In3NO3,-0.0
964,Li(TiS2)2,0.0
965,TiGePt,-0.0
966,Yb3SnO,-0.0
967,Bi4O7,-0.0
968,TlCrSe2,0.3556291
969,ZrOs,-0.0
970,NaLi2As,-0.0
971,K2PdCl6,0.0
972,SrTcN3,0.0
973,RbNa2Sb,-0.0
974,K2S2O7,-0.0
975,Zr2BePb,-0.0
976,TmMgAg2,-0.0
977,MnSnIr,3.446649
978,Lu4B6O5,0.0
979,PrPPd,0.0
980,CePt2,1.4350159
981,ErTlPd,-0.0
982,Mn2SiNi,3.5423824999999995
983,Tl2CuAsO4,0.0
984,Er(SiRu)2,-0.0
985,Pd(SeCl3)2,-0.0
986,VAg(PSe3)2,2.0005585
987,Sr2BeCo2,1.51e-05
988,CrGaP2,2.9604657000000003
989,Ca2CdAg,-0.0
990,MnSiNi,4.0667052
991,HfAu4,0.0
992,ErAlNi,0.0
993,YZr5O,0.9982358
994,HgN3,-0.0
995,SrCN2,0.0
996,Nb4CrS8,4.9312807
997,ZrSiO,0.0
998,ZnBSe2,0.0
999,MnInNi2,4.178075
1000,FeCN2,7.7364477
1001,GaF3,0.0
1002,Sc5Si3,0.0
1003,CaFe(SiO3)2,8.0000001
1004,EuMoClO4,-0.0
1005,PaO2,5e-07
1006,Tm2Sn2O7,-0.0
1007,K2CoPb(N3O)2,0.8586403
1008,Rb2TaAgS4,0.0
1009,Ca(MnGe)2,4.2390782
1010,LiCaCoF6,0.0
1011,EuZnGe,-0.0
1012,FeCo2Si,5.1064361
1013,TaBeIn,0.0
1014,BeCd2Pt,3e-07
1015,LiErO2,-0.0
1016,Be2GePt,0.0
1017,MnGaPt2,4.1160472000000015
1018,Be2PbCl,0.0
1019,YN,0.0
1020,BaZnTe,0.0
1021,AgP2,0.0
1022,SrS2,0.0
1023,Sr3YRhO6,-0.0
1024,Ba4TlHg,0.0
1025,SrBeMo2,0.0
1026,Na2CaP2O7,0.0
1027,Pb7(ClF)2,0.0
1028,Ba4NaGe,0.0
1029,Er3GaS6,-0.0
1030,ZrVAs,3.885346
1031,TaTe4,0.0
1032,Na4FeO3,8.000175500000001
1033,Li2Mn3NbO8,6.099889599999999
1034,CaSn(GeO3)2,0.0
1035,AgNO3,0.0
1036,SmYIr2,-0.0
1037,BeTl2Ge,-0.0
1038,Ba4LiSi,0.0
1039,H4BrN,-0.0
1040,Li2BeFe,1.9245977
1041,Mn2Ga5,8.5955554
1042,Tb(SiAg)2,0.0
1043,UO3,0.0
1044,PrSbPt,0.0
1045,DyMn2,2.1889827
1046,CaB2,0.0
1047,BeCdSi2,0.0
1048,Si3P,-0.0
1049,SrTa4O,-0.0
1050,BeNbCr2,0.0
1051,V2OF4,8.0000001
1052,Nb6Co6Ge7,0.0
1053,Hg3Bi,0.0
1054,Re3Tc,-0.0
1055,Zr(VGa2)2,0.0
1056,Re2MoAs,-0.0
1057,SrMn2Si,7.8805769
1058,ZrInAu,-0.0
1059,NpGe3,3.3189953
1060,LiCeSn,6e-07
1061,NaSi2BH2O7,0.0
1062,SrPd3O4,0.0
1063,TePd3,-0.0
1064,B6As,0.0
1065,RbAgO,0.0
1066,Y2PtAu,0.0
1067,Li2CuSb(PO4)2,0.0
1068,Li2P2WO8,3.9999998
1069,Tm3Si,-0.0
1070,MgBeSe2,0.0
1071,SmTlS2,-0.0
1072,Ti2AlCr,4.5e-06
1073,MnCdO2,4.977027
1074,Ba4TcRh,2.6174647
1075,BeVIr,-0.0
1076,Yb(Ni2As)2,-0.0
1077,NaTiS2,0.2671456
1078,BeGaO3,1e-07
1079,HoIn5Co,-0.0
1080,VSb2,3e-07
1081,YSi,0.0
1082,Pm2SiAg,-0.0
1083,Na3BeAl(SiO4)2,0.0
1084,BeSiHg,0.0
1085,AsRu2Au,-0.0
1086,BaSnPb2,0.0
1087,AsPdRh2,-0.0
1088,NpN,3.0627127
1089,Na2FeO2,4.0001923999999995
1090,YCd3,0.0
1091,Ni3SnN,0.0
1092,Rb2Sn2O3,0.0
1093,Rb3(Cu4Se3)2,-0.0
1094,GaCuPt2,-0.0
1095,Pb4SeBr6,0.0
1096,U2IrC2,2.1534994999999997
1097,Be2CuP,0.0
1098,Cr3O,-0.0
1099,NdNiSb,-0.0
1100,Sr5Bi3O2,0.0
1101,Al2Si2O7,0.0
1102,SrBr3,0.0
1103,TiVRe2,0.0
1104,KYbSe2,0.0
1105,La4BeTc,0.00023680000000000004
1106,Na2SeO4,-0.0
1107,Th3Mg,0.0
1108,MnBeCl,3.3280748
1109,MgSiN2,-0.0
1110,Ti2CrTe4,2.8020663
1111,BeReBi4,3.8158629
1112,RbAuI3,0.0
1113,AlTc2Pb,-0.0
1114,Li4Ca3(SiN3)2,-0.0
1115,LiTaBe2,-0.0
1116,Ba4LiRh,0.0
1117,Tm(CuS)2,-0.0
1118,GaPPt5,-0.0
1119,CuClO2,-0.0
1120,Be2AsCl,-0.0
1121,Ca2HgPb,-0.0
1122,Be2TlCl,-0.0
1123,TaAsIr2,0.0
1124,Mo8P5,-0.0
1125,RbBiO2,0.0
1126,NaSrP,0.0
1127,Ti2SbP,-0.0
1128,Nb3Tl,0.0
1129,Be2CrOs,0.0
1130,Ba4TeIr,-0.0
1131,TaBePt2,-0.0
1132,K2NaTiOF5,-0.0
1133,Tm2HgOs,-0.0
1134,NaInO2,0.0
1135,YBe2Ga,0.0
1136,Sc2BeRh,0.0
1137,BeIn4Pb,0.0
1138,TaBe2Pd,0.0
1139,CaAu2,-0.0
1140,K2LiAlH6,0.0
1141,Ba4TeRh,0.0
1142,ZrCdO3,-0.0
1143,Ag2BiO3,-0.0
1144,Zn3TeAs2Pb3O4,0.0
1145,Mg(MoO2)4,-0.0
1146,Ti2ReNi,0.0
1147,InGaO3,0.0
1148,Rb2Sb4O,0.0
1149,CaMgNi4,0.0
1150,Ga2NiS4,1.5637135
1151,Tb(AlSi)2,-0.0
1152,Er2Sn2O7,-0.0
1153,Sm2PbSe4,-0.0
1154,SbPd,0.0
1155,Li2VP2HO8,4.0
1156,Y(AgCl2)3,0.0
1157,MgSiN2,0.0
1158,Ba2AgAu,0.0
1159,U(NiGe)2,9.000000000000002e-07
1160,LiDyIn2,0.0
1161,V2H,-0.0
1162,Ba4CdRh,0.0
1163,Ba4HfTc,2e-05
1164,LiTiVO4,3.0791237999999996
1165,K2VAgS4,0.0
1166,Ca(AlZn)2,0.0
1167,SrN,0.9996083
1168,CdAs,0.0
1169,NdSbPd,-0.0
1170,Ce3Pb,2.1861591000000002
1171,Zr(SiNi)2,-0.0
1172,Ba4ZrTi,2.4996922
1173,SmGePt,0.0
1174,Pr2S3,-0.0
1175,CuCl,0.0
1176,Ca(NiAs)2,-0.0
1177,Ba4MnTe,0.8678273000000001
1178,DyTiGe,2e-06
1179,Ba2Si,-0.0
1180,BeIrW,0.0
1181,Cu2WSe4,-0.0
1182,Sc2HgOs,0.0
1183,MgSbF5,-0.0
1184,BeTcGe2,-0.0
1185,Zr2CuSb3,-0.0
1186,Si2HN8,0.9960546
1187,BaZnSO,-0.0
1188,AlFe3C,2.6586362
1189,Pm5Mg,-0.0
1190,Y2AgHg,0.0
1191,MgBe2Mo,-0.0
1192,Li2AgBi,-0.0
1193,ZrFeSb,0.9791785
1194,BeTc2Hg,-0.0
1195,Nb3Os,0.0
1196,YTlCd,0.0
1197,Cu3N,-0.0
1198,NaFe(SeO4)2,4.986821400000001
1199,GaAuO2,-0.0
1200,Sr2YTlCr2O7,6.044086599999999
1201,Y2CdPd,0.0
1202,GeSb,-0.0
1203,AsPdS,0.0
1204,Y2Fe2Si2C,-0.0
1205,SrCuBi,0.0
1206,MgRh3,-0.0
1207,Cd(AsO3)2,-0.0
1208,Li3Mn2(PO)4,4.9158493
1209,KBa2Ni,-0.0
1210,Ca(ZnSb)2,0.0
1211,Sm4U2O,2.0
1212,Tl2SnF6,0.0
1213,NaB(CN)4,0.0
1214,Tb2Be2O5,0.0
1215,Tl3VS4,0.0
1216,Nb2P,0.0
1217,TiBe2,-0.0
1218,LiHo2Tc,1e-07
1219,Be2NbBr,-0.0
1220,FeSe,4.5091767
1221,K2CuBr3,0.0
1222,Ho2ZnIr,-0.0
1223,CoTeMoO6,6.0
1224,Pm2CuPt,-0.0
1225,H2SeO3,0.0
1226,NdSmZn2,0.0
1227,ThO2,0.0
1228,Dy3Mn3Ga2Si,7.0149485
1229,YAs3,0.0
1230,TmCdPd2,0.0
1231,Ce(PRu)2,0.26443779999999995
1232,Li2MnSn(PO4)2,10.0
1233,Mg3Cd,-0.0
1234,Lu2BeOs,-0.0
1235,Nb3GeTe6,0.0
1236,Ba4SeCl,0.0
1237,HfRh3,-0.0
1238,Li8FeO5F,4.9934264000000015
1239,Br2O,0.0
1240,K2Be2PbF8,0.0
1241,LiCuPd2,-0.0
1242,VTc2Ge,-0.0
1243,CuO,0.0
1244,CaN6,0.0
1245,Dy4Sb3,-0.0
1246,RbH,0.0
1247,USnPd,5.7826736
1248,BaPaO3,0.9461584999999999
1249,Nd3Si2ClO8,0.0
1250,RbNdTe4,-0.0
1251,Zr6CCl4,-0.0
1252,VGaNi2,-0.0
1253,Be2NbIr,0.0
1254,Sc2Co,2e-07
1255,YbAgPd2,0.0
1256,SmInRh2,-0.0
1257,ScRh3,-0.0
1258,NbTe2,0.0
1259,BaBiClO2,-0.0
1260,Fe2O3F,5.583825
1261,YbNiO3,0.0
1262,Li3UO4,1.0
1263,PdSCl,0.0
1264,Li4Cr5,8.0011391
1265,Li2LaSn,-0.0
1266,U2F9,6.000000099999999
1267,DyNi,-0.0
1268,Er2CuPt,-0.0
1269,Ca2MgGa,-0.0
1270,Li4Be3As3ClO2,0.0
1271,Sm2PbS4,-0.0
1272,Ba2TmNbO6,-0.0
1273,InBrO,0.0
1274,Ac2CuIr,0.0
1275,BeNb2Pt,-0.0
1276,CoH2(BrO3)2,2.9999998
1277,CaSiPt,0.0
1278,CaBeTl2,-0.0
1279,YAsRu,-0.0
1280,TiZnNi2,-0.0
1281,Zn2Ni3O8,-0.0
1282,LiAl2Pt,0.0
1283,Ba3Al5,-0.0
1284,Si3MoPt2,0.0
1285,Ba2UCo,3.3954186
1286,CuAgS,0.0
1287,Ag2H3IO6,0.0
1288,Ba4ScTa,2.2908714
1289,BaSi2Ir,0.0
1290,Rb3Mn2Cl7,9.9990147
1291,TaTcPb2,0.0
1292,Mg2In,-0.0
1293,BaSiNi2,-0.0
1294,MnFe2Si,3.0084081
1295,Li(B3O)2,-0.0
1296,Mg4H2O5,0.0
1297,Cr3GaN,-0.0
1298,TaCo,0.007210800000000002
1299,YSi3Ni,-0.0
1300,Ba2SbMo,4.6989018
1301,TlBr,-0.0
1302,Ti3Au,-0.0
1303,YZr4O9,-0.0
1304,Sr2TiBe,0.0
1305,BeCrCo,-0.0
1306,TiMo3,0.0
1307,Ta3SnS6,-0.0
1308,Be2FePb,1.4245738
1309,BaHIO,0.0
1310,LiScRh2,0.0
1311,Tb2IrRh,-0.0
1312,Sr5As3H,0.0
1313,SrBe2In,0.0
1314,SrBeNi,-0.0
1315,GaGeTe,0.0
1316,Be2GaOs,0.0
1317,Mg2Ge,0.0
1318,NaPt2,-0.0
1319,Ba4SrRu,0.5301962
1320,RbNa2AuO2,0.0
1321,CaSmCd2,-0.0
1322,TiCoSb,0.0
1323,PdSO4,-0.0
1324,Ba4HoRu3O2,2.6214087999999998
1325,Pd4Se,0.0
1326,Lu2CuIr,-0.0
1327,Y3AlO6,-0.0
1328,PrAu2,-0.0
1329,YbPmPd2,0.0
1330,MgZn3,0.0
1331,YbDyHg2,0.0
1332,YbMgCd2,-0.0
1333,SrLiP,0.0
1334,Na2Be2Sn,-0.0
1335,Zr2Ga,0.0
1336,Er2NiRu,0.0
1337,CaY2O4,-0.0
1338,SnO2,0.0
1339,MgBeIr,-0.0
1340,CeSi2Ir3,0.509908
1341,Lu(AlC)3,-0.0
1342,NdInRh,-0.0
1343,Li2VCrO4,4.9974457999999995
1344,SiC,0.0
1345,ZrBeNb,-0.0
1346,FeCuRh2,3.201479
1347,YRh3C,-0.0
1348,BaYFe2O5,7.2101642
1349,Ba2SrCo,0.1723158
1350,VAgHgO4,0.0
1351,V6Ga5,-0.0
1352,BeGaFe,1.9566804
1353,KBeSe2,-0.0
1354,Li2TiTeO6,0.0
1355,NiAs,0.0
1356,Cu2S,0.0
1357,OsAu3,-0.0
1358,GePt2,-0.0
1359,NaAlO7,-0.0
1360,ThAsSe,-0.0
1361,SrBeSe2,-0.0
1362,VRh,0.0
1363,SiC3,-0.0
1364,Ba2ErRuO6,2.8704617999999997
1365,TaCo3,-0.0
1366,CrCl3,6.0000002
1367,RbBr,0.0
1368,NaAg(CO2)2,0.0
1369,OsO2,-0.0
1370,Eu(HO)3,-0.0
1371,Bi2B2O7,-0.0
1372,RbHF2,-0.0
1373,BeCoTe2,-0.0
1374,Be2ZnBr,-0.0
1375,ErNi5,0.5422273
1376,BaSc2Ni,0.0
1377,SmTh,0.0
1378,Na3TlO2,0.0
1379,K2PaF7,-0.0
1380,Rb2BrCl6F,-0.0
1381,YbGaAu2,-0.0
1382,LaPt3,0.0
1383,V3Ge,0.0
1384,LiZrIr2,-0.0
1385,LiFe3(OF3)2,3.0006497000000003
1386,BaZrN2,0.0
1387,Tb2MgGe2,0.0
1388,Te2Mo(WS2)3,0.008531
1389,KBeIr,0.0
1390,NaAu2,-0.0
1391,Be2NiBr,-0.0
1392,Cu3(PO4)2,0.9845408999999999
1393,HoLuZn2,0.0
1394,Lu2V2O7,3.6007225
1395,Ba4PBr,-0.0
1396,MnSn2,4.5517484
1397,LuCuPb,0.0
1398,SiSn3,-0.0
1399,ScHgW2,2e-07
1400,Zn3BPO7,-0.0
1401,Ti2ZnO4,-0.0
1402,CaMnF6,3.0
1403,YZnRh2,0.0
1404,BeVP,0.0
1405,TcAsPd2,0.0
1406,U3Si2C3,1.3699999999999998e-05
1407,Dy3AlNiS7,3.7816326
1408,Sc2RuAu,-0.0
1409,Sm2Se3,-0.0
1410,BeRh2Cl,-0.0
1411,K5Dy3I2,-0.0
1412,NaSO4,0.0
1413,NpP,3.6930475
1414,BaSrCd2,0.0
1415,NaSe,0.9147868
1416,BeHgBr,0.0
1417,Nb4CoSi,-0.0
1418,BaLiCa2,-0.0
1419,Cr(PO3)2,8.0000001
1420,SrCuAs,-0.0
1421,LiMn3Al2(H3O)2,8.000011099999998
1422,Al(FeB)2,2.3414707000000003
1423,SmOF,0.0
1424,TaHO3,-0.0
1425,InCu(PSe3)2,-0.0
1426,Ba4MnPd,0.0006933
1427,SrH2O3,-0.0
1428,Sr3AlO4F,0.0
1429,TmPt2,0.0
1430,Li3(FeO3)2,5.3985378
1431,K3BiO3,0.0
1432,Y3Th,0.0
1433,Rb2SiAs2,0.0
1434,BaMg3,0.0
1435,DyMgHg2,0.0
1436,ThCl4,0.0
1437,Li5FeF8,1.0
1438,BeSi2Ru,-0.0
1439,W3O7F,1.1305732
1440,TaInO4,-0.0
1441,Y2BeOs,-0.0
1442,CaPtF6,-0.0
1443,MgInIr2,-0.0
1444,TmAg(PSe3)2,0.0
1445,TaSnO3,0.0
1446,Pr3CuGeSe7,-0.0
1447,Ag3AsSe3,0.0
1448,KNa2Cd,-0.0
1449,Ba2Zn,0.0
1450,K2CuP,0.0
1451,DyCu,0.0
1452,SmAl,-0.0
1453,CaO,-0.0
1454,TmSi2Ni,0.0
1455,Co3W,0.8329380999999999
1456,TiBr4,0.0
1457,NiH2SO9,1.9999999
1458,SiWCl2,0.0
1459,Li2AlPt,-0.0
1460,BeBi4Pd,0.0
1461,VFeCoSb,2.9858304
1462,CaIn2,-0.0
1463,LiBe2Pb,0.0
1464,Be2SnPb,-0.0
1465,Sm(CoGe)2,0.0
1466,LaAgO2,-0.0
1467,K3Zr,3.969235700000002
1468,Re3P4,0.0
1469,KMgAs,0.0
1470,KSmTe2,0.0
1471,CeBiAu2,0.7007601999999999
1472,CaZnGe,-0.0
1473,Ba4GeTe,-0.0
1474,LuInRh2,0.0
1475,Na3AlH6,0.0
1476,BePd2W,0.0
1477,BaVBi,3.9954662000000014
1478,Na6SbO5,0.0
1479,LuNbRu2,0.0
1480,MnGaPd2,3.815088
1481,Cr5B3,0.0
1482,Al3Cu,-0.0
1483,HoCuO2,0.0
1484,CaBeCd2,0.0
1485,ErLu3,1e-07
1486,Zn3Ir,0.0
1487,Zn2PdAu,-0.0
1488,DyGeAu,-0.0
1489,AcSe3,-0.0
1490,TiGePd,-0.0
1491,LiI,-0.0
1492,Dy(SiIr)2,0.0
1493,SrAgSb,0.0
1494,BaCd2Te,0.0
1495,TbSmIr2,0.0
1496,NbB2,0.0
1497,H5NO,0.0
1498,Pr2SeO2,0.0
1499,Be2TlIr,-0.0
1500,LiCo3(OF3)2,9.4097758
1501,Li4Mn5NbO2,2.8097197
1502,Ho2IrRh,-0.0
1503,Yb4Cl6O,-0.0
1504,Ba4CoTc,2.2519129
1505,RuAu3,1.7190465
1506,Mg2Mo3O8,0.7893669
1507,Rb2SnAs2,-0.0
1508,BeNbZn2,-0.0
1509,EuHgPb,0.0
1510,Li3CrSiBO7,4.0
1511,V2Si2O7,7.9999999000000015
1512,Sr2BeZn,0.0
1513,Ba4TlCu,0.017460200000000002
1514,BeCrSn2,2.7751543
1515,PdPtF6,1.9990710999999999
1516,LiSnS2,-0.0
1517,BiSBr,0.0
1518,Li2Fe3SnO8,4.1555596
1519,SiP2,0.0
1520,VBrO,4.0000002
1521,Ba4HfIr,2.8408161
1522,B2AsBr,-0.0
1523,Zn2AsOs,0.0
1524,V4CoNiO2,4.999996599999999
1525,InAu3,0.0
1526,Rb3Lu,-0.0
1527,BeGe2P,-0.0
1528,Ba4PRu,0.8722205
1529,Al3Ni5,-0.0
1530,Ca2AgPb,-0.0
1531,NaTi5Se8,6.159999999999999e-05
1532,Na4SnO4,0.0
1533,Ba3MgTa2O9,0.0
1534,Ag3Sn,0.0
1535,PrPd2,-0.0
1536,PmMgZn2,0.0
1537,SmLu3,2e-07
1538,K4Br2O,0.0
1539,LiHf,-0.0
1540,SrBeCl,-0.0
1541,ZnGeP2,0.0
1542,LiSmGe,-0.0
1543,Ca(FeO2)4,5.9999998
1544,Be2ZnGa,-0.0
1545,K2SbF5,0.0
1546,K2NaInF6,0.0
1547,Ba2Pd2O5,-0.0
1548,TbMgHg2,0.0
1549,NaAsO2,0.0
1550,MnB2,1.8225217
1551,SmB2,0.0
1552,K2CoS2,5.992548
1553,Ba4SnSe,0.0
1554,Sr2Er2Al3Si5NO3,0.0
1555,LiTi2Ir,0.0
1556,Mg3Sb2,0.0
1557,Rb2MnBr4,4.9999349
1558,TlSb,0.0
1559,TbBr,1.3753030000000002
1560,TmTe,0.0133415
1561,RbCdF3,0.0
1562,SiOs,0.0
1563,Tm2IrPd,0.0
1564,FeP2O7,3.9925106
1565,Ho2SeO2,0.0
1566,YMgNi4,0.0
1567,LiAlGeO4,-0.0
1568,U2AlCo3,0.0018067999999999997
1569,PrPb3,-0.0
1570,Y(MnBe)2,0.0
1571,TiBeTc2,-0.0
1572,ErI3,0.0
1573,Ti4P3,-0.0
1574,TmCu5,-0.0
1575,Er2In,1e-07
1576,LiBePd2,0.0
1577,Na2MnBe,3.0648812000000003
1578,Ba2MnMoO6,4.3637852
1579,Ba4OsPb,1.0902266
1580,ZnGaIr2,-0.0
1581,AgC,-0.0
1582,MnBeRu2,-0.0
1583,LiCaPrTeO6,0.0
1584,CuS2,0.0
1585,Y2CuO4,-0.0
1586,BeVPt2,0.3518716
1587,Fe2NiO4,2.9875822999999997
1588,CaCr(GeO3)2,7.435019099999999
1589,PuAl3,5.391585
1590,BaS,0.0
1591,Ba2HgPb,0.0
1592,AlSCl3O2,0.0
1593,K2NaGaP2,0.0
1594,Li2MnFe3O8,6.9999921
1595,PmY,-0.0
1596,Th2Fe2Si2C,0.0
1597,BeFe2Co,5.7161527
1598,SnI3,0.0
1599,Rb2In4O7,-0.0
1600,LaPbAu,0.0
1601,BeHgRh2,-0.0
1602,CaMg(CO3)2,0.0
1603,Na3Tl,0.0
1604,NiCO3,3.9997566
1605,TbInPt,-0.0
1606,Al2NiRu,-0.0
1607,HoTmTl2,-0.0
1608,YInNi,0.0
1609,Tl2CdSnTe4,0.0
1610,U(B2H3)2,4.0
1611,ThGa2,-0.0
1612,Sr2SO,-0.0
1613,Nd(CoGe)2,0.0
1614,SrSO4,0.0
1615,Sc2CoSi2,0.0
1616,TbReB4,-0.0
1617,BaZnF4,0.0
1618,Ba2MgGa,0.0
1619,Mn4N,7.790052
1620,Nd2Si3Rh,-0.0
1621,Li(CoO2)4,2.9529142000000004
1622,PrBiAu2,-0.0
1623,SrBe2Cl,-0.0
1624,Li3SbS4,0.0
1625,NaFeS2,3.047634
1626,NaLiFe2(Si2O)2,1.1078483000000001
1627,ZnSiO3,-0.0
1628,TaTiBe,-0.0
1629,K2O2,-0.0
1630,NbCrGe,-0.0
1631,NbWSe4,-0.0
1632,LiLuAu2,-0.0
1633,NbNi3,-0.0
1634,ZrRh,0.0
1635,K2NaGaAs2,0.0
1636,Ga3Ge,-0.0
1637,Na2MgCl4,-0.0
1638,CaZrGeO5,0.0
1639,KLi2(HO)3,-0.0
1640,HfSi2Br,0.0
1641,ZnB4O7,0.0
1642,Dy3SnC,0.0
1643,LiAuC2,0.0
1644,ScBeRu2,0.0
1645,KV(CuS2)2,0.0
1646,Mn4BeTe,5.309746
1647,P2Pt,-0.0
1648,HoSbPd,-0.0
1649,PAuClF3,0.0
1650,Ac2NiGe,-0.0
1651,K2NaFeF6,1.0000002000000001
1652,ZnBiAsO5,0.0
1653,SmTmMg2,-0.0
1654,HfInCu2,0.0
1655,Na3In,-0.0
1656,AsRuBr,1.4109653999999998
1657,Th(SiAu)2,-0.0
1658,Sm(BC)2,0.0
1659,Li5V2Fe3,3.0000063999999997
1660,NiHO2,0.9984143
1661,LiMnP2HO7,10.0
1662,ZnCoPO5,2.0017284
1663,Dy2TlAg,-0.0
1664,K2Cd(CN)4,0.0
1665,Lu2MgOs,0.0
1666,CaBe2Tc,-0.0
1667,HoTlO2,0.0
1668,Sc3As2,-0.0
1669,Cr3Cu,0.0
1670,LiGaAg2,0.0
1671,Ti2Al2O7,-0.0
1672,BeV2Si,-0.0
1673,BaSr2Ca,-0.0
1674,Bi2TeI,0.0
1675,Ga2HgS4,0.0
1676,SrBe2Pb,0.0
1677,ZrCoSn,0.0
1678,KAs,0.0
1679,Li2SbPd,0.0
1680,MnH4(OF2)2,6.0
1681,SmFe5,9.5694816
1682,TiGa5Ni,0.0
1683,LiCo(CO)4,0.0
1684,SiAsRh2,0.0
1685,BeGaCu2,-0.0
1686,TiCrP,0.0
1687,TmCdPt2,0.0
1688,SmErO3,-0.0
1689,Sc2V2O7,1.9999988999999998
1690,Sr2CaI6,0.0
1691,Zn4(B2O)3,-0.0
1692,Tb(CoB3)2,6.3553917
1693,NaClO3,-0.0
1694,TmNi2Sn,0.0
1695,ErTl3,-0.0
1696,TaAsBr,0.0
1697,AcSnAu2,-0.0
1698,ScCo2,1.5932164
1699,Sm(AlCl4)2,1.9097156000000002
1700,Ho2Ge2O5,0.0
1701,ZrSnIr,-0.0
1702,Al2S3,-0.0
1703,LiFeRh2,3.5705232000000002
1704,UAs2,3.21367
1705,Mg2CoIrO6,2.1535111000000002
1706,BeSiP,-0.0
1707,Be2TlW,0.0
1708,Ti2BeSb,-0.0
1709,Sc2Cu2O5,7.8278412
1710,Li2VSiO4,6.0
1711,LuBiO3,0.0
1712,BeBi4Ru,2.1649642000000004
1713,RbHfAgTe3,0.0
1714,NaB,0.0
1715,ThGa3,-0.0
1716,RbErO2,0.0
1717,Ni3Sn(P2O3)2,4.1456693
1718,Be2TlHg,0.0
1719,GeS,0.0
1720,CaF2,-0.0
1721,Ta4BeV,1.8e-06
1722,Ge3As4,0.0
1723,Na3MnF6,8.0
1724,NiBi,-0.0
1725,MgIrO3,6.23e-05
1726,HfRu3,0.0
1727,BaCaZn,1e-07
1728,XeF3,0.0
1729,Pr3Si2ClO8,-0.0
1730,KBaO3,2.9999871
1731,Sr3MgFe2S2O5,7.461574900000001
1732,Nd(SbOs2)2,-0.0
1733,MgPa3,-0.0
1734,Ba4TeMo,2.8815609
1735,LiCd2In,0.0
1736,BeGeAs2,-0.0
1737,CuH4(ClO)2,1.990978
1738,AsIrOs2,1.1896966
1739,In2CoS4,5.991183
1740,Li4TiV3,2.9962209
1741,Ba4InSe,0.0
1742,MnPS3,9.887076400000002
1743,Mg2TlPb,-0.0
1744,ErSnPt2,-0.0
1745,MgNi3B2,0.0
1746,H2C,-0.0
1747,Na2LiAlH6,0.0
1748,BeCdIr2,-0.0
1749,Sr(GeIr)2,0.0
1750,BaInBr,1.3684337
1751,MgBeNi,-0.0
1752,KSbF4,-0.0
1753,Sm2Mo2O7,7.9958773
1754,BeCu,-0.0
1755,KBIr2,0.0
1756,Sr2HgGe,0.0
1757,AgHg3SbO6,-0.0
1758,SrAl2O4,0.0
1759,Ga2CoS4,2.9994142000000004
1760,YbN,0.9798413
1761,Ba2YSbO6,-0.0
1762,ErTlZn,0.0
1763,ThGeO4,-0.0
1764,Rb4SnO3,-0.0
1765,AsHPbO4,0.0
1766,AsRu2Se,-0.0
1767,BeTl2Se,0.0
1768,Ba4GaFe,0.2735792
1769,MgBeCr,0.0
1770,Be2GaPd,-0.0
1771,Y3Al,-0.0
1772,Sr3Ga3N5,0.0
1773,InBi2S4Cl,0.0
1774,DyAu,-0.0
1775,Rb2Au3,-0.0
1776,YSF,0.0
1777,Mg(BH4)2,0.0
1778,K2NaVOF5,1.0
1779,Ho4InIr,0.0
1780,Na2ZnSiO4,-0.0
1781,Li3TiV2O6,4.202449
1782,BaZrF6,-0.0
1783,Ba2Lu(CuO2)3,-0.0
1784,Ti2FeIr,0.8081589
1785,Be2NiPd,-0.0
1786,BaTi2As2O,0.0
1787,KBaTa,5.117163
1788,Be2WBr,0.0
1789,SbAsPd5,0.0
1790,TmTaOs2,0.0
1791,Ba4RuPt,0.4109472
1792,U(SiNi)2,1.8462221
1793,SrBPO5,0.0
1794,TiCl4,0.0
1795,MnNiGe,3.0464732999999997
1796,CdGeO3,-0.0
1797,NdTlSe2,-0.0
1798,AlAuO2,-0.0
1799,YbZnSn,-0.0
1800,Nb4C3,-0.0
1801,NaMn(SiO3)2,8.0000001
1802,CdBiSe2I,-0.0
1803,Lu2MnS4,9.9999974
1804,Na2Zr(CuS2)2,-0.0
1805,Li2Ni3SnO8,1.9368171000000003
1806,CaCu2O3,-0.0
1807,NaTc2As,0.0
1808,SrCaSi,-0.0
