,pretty_comp,ehull
880,Be2NiIr,0.2991204999999999
881,YHoZn2,0.0
882,BiMoRh,0.5535290666666666
883,LiV2O3F,0.03212946428572039
884,MnBe2Se,0.2855060676724141
885,Tc3H,0.7084080999999998
886,CaSiSnO5,0.0004859374999997002
887,SrAu5,0.0
888,BaTa2Tl,0.8599062424999993
889,MnCuAs,0.07087481379310345
890,Ca2SiO4,0.11624271428572007
891,Be2PPd,0.09907125000000017
892,TiCr2,0.017423250000000223
893,LiDy2Br5,0.0
894,V3Se4,0.0
895,YbErRh2,0.0
896,Rb2Cr(BrCl)2,0.0
897,BN,0.803959166666667
898,SrN2,0.0
899,Li5Nb2V5O2,0.0
900,USi3,0.0
901,Ga2PbO4,0.0
902,NdNi4B,0.0
903,SmMg3,0.014610005000000037
904,YRe(WO4)2,0.0
905,HfSb2,0.06827925000000068
906,BeNb2Sb,0.17101724999999934
907,Yb2CdSe4,0.0
908,MnAlRu2,0.0
909,YCu3(Sn2O)2,0.0
910,PrRh2,0.0
911,Ta2Si,0.0021057444444441127
912,Ca2AgSn,0.0
913,Li4MnV3O8,0.0
914,SrO,0.0
915,UTeP,0.0
916,Hg(CO2)2,0.0
917,ZrNiBi,0.0
918,CaGeN2,0.0
919,SrMgIn3,0.0
920,Ca4Al6SO2,0.0
921,CuSbAs,0.17515539999999974
922,SrAl4O7,0.12768874999999902
923,Li2UO4,0.0
924,CdBiS2Cl,0.0
925,LuNiGe,0.0
926,YSnRu2,0.04736388541666692
927,KTlO2,0.0
928,SbAsO5,0.0
929,HfIr3,0.0
930,Y3CuSnS7,0.0
931,Hf2Ni2Sn,0.0
932,Hg3(TeBr)2,0.0
933,Y(SiIr)2,0.010393399999999886
934,W3(SeS2)2,0.014060888888888456
935,LiErSe2,0.01847912499999982
936,Ba4Na(BN2)3,0.0
937,Li4CO4,0.0003496111111109812
938,InSe,0.0
939,LiHo2Rh,0.0
940,HfSnPd,0.0
941,MnFe2Ge,0.0
942,Hf3Al3C5,0.0
943,SmCoP,0.0
944,MnPt3,0.0
945,CuH4(OF)2,0.0
946,Lu2Mo2C3,0.0
947,NpSi3,0.0
948,Ba5Sb4,0.0
949,LiOs2W,0.06558888750000058
950,LiMnBe2,0.10319134784482742
951,K2HfF6,0.07005122222222226
952,BaTa2P,0.9093474674999992
953,Ca2BiSbO6,0.0
954,BaZr4Pd,0.4625392783333333
955,Li2TiF6,0.0
956,Ba2DyBiO6,0.0
957,NdPbAu,0.0
958,TmSbPt,0.0
959,Rb2Mn3Se4,0.067015026819925
960,Sr2Ge,0.0
961,NaPr2IrO6,0.0
962,PrCuSi,0.0
963,Al2CrS4,0.0
964,CaCu(SiO3)2,0.0
965,ZnSbF6,0.0
966,BaNaLa,0.7429404099999999
967,Te(HO)6,0.1664337692307689
968,Mo2WSe6,0.01081357777777736
969,SmCuSeO,0.0
970,Cr3Fe,0.10634592500000027
971,BeCdIr2,0.0
972,Ba4SiTe,0.4223033283333333
973,Ba2SmNbO6,0.0
974,PrNiSb,0.0
975,In3AsSe3,0.0
976,MoN,0.3917698750000005
977,BaLiTe,0.14443512777777734
978,Ba2Pb,0.0
979,Si2Mo,0.027670555555555858
980,Zr6CCl4,0.0
981,CeSiO4,0.0
982,Sc2V2O7,0.0
983,ErTlO2,0.0
984,Be2PdRu,0.0
985,LaUO4,0.0
986,Li2ZrTeO6,0.0
987,V2Bi4O,0.0
988,HfAlNi2,0.0
989,BaTaCl,0.9505835124999992
990,ScSbRu2,0.0
991,Te2W2SeS,0.09271670925925957
992,BeZnSb4,0.7523395500000002
993,KInO3,0.37959809999999816
994,CeB2Ru3,0.0
995,Pr4S3NCl3,0.0
996,ZrGa2,0.0
997,SNF,0.012831347222222345
998,SmAsO4,0.031588583333333815
999,Pr2CrS4,0.0
1000,AlFeCo2,0.0
1001,BaCd2Bi,0.04886504375
1002,NaH2N,3.581249999973224e-05
1003,Be2CrSb,0.343501925
1004,LiScS2,0.0
1005,Ba2PbSe,0.0
1006,K6Na3AlSb4,0.0
1007,TbU3,0.5022095999999996
1008,RbLiCrO4,0.0
1009,TmPO4,0.0
1010,SrCuSeF,0.0
1011,MnCuP,0.0
1012,HfW2,0.0
1013,KAsSe2,0.0
1014,Ca(AsPd)2,0.0
1015,MgRh5,0.05273083333333338
1016,LiErTl2,0.0
1017,TiCdHg2,0.1759581958333334
1018,Ag3Rh,0.21406154500000008
1019,Pr2IrAu,0.0
1020,LiMnCuO4,0.0
1021,LaNi2Rh3,0.0
1022,CrBiO4,0.0
1023,Tb2ZnNi2,0.0
1024,KCuF3,0.21389890000000025
1025,KAg3Se2,0.0
1026,HoIn5Co,0.0
1027,Mg3W,0.2892121875
1028,LiVOF4,0.0
1029,RbCa2Nb3,0.0
1030,NaMo3,0.8706636750000003
1031,Y2SO2,0.0
1032,V2Zn3O8,0.0
1033,Li2UMo2,0.0
1034,Y7FeI2,0.0
1035,BeCr4In,0.4944657783333328
1036,CoHg3,0.6808024500000001
1037,KV(CuSe2)2,0.0
1038,USeS,0.0
1039,TmLuZn2,0.0
1040,Ti3NbCu3O2,0.0
1041,BaGaPt2,0.0
1042,TlBiSe2,0.0
1043,Be3Ir,0.0
1044,Na2UO4,0.0
1045,SiGe,0.045328274999999696
1046,Pr(BO2)3,0.0
1047,Nb2ReO8,0.0
1048,Ba4ZrSi,0.8339488633333332
1049,LuCdHg2,0.0
1050,Mn2ZnO5,0.19867902500000054
1051,Ba2NbCl,0.07411667687499968
1052,Li2FeCu(PO4)2,0.0
1053,MnVNi,0.529840613793104
1054,Na2VBPO7,0.0
1055,NaPaO3,0.0
1056,LuS,0.0
1057,Zr2Ni,0.0
1058,U(FeGe)2,0.0
1059,SrTa2O6,0.0
1060,TbSmHg2,0.0
1061,LiAl2Ir,0.0
1062,Rb(BH)6,0.0
1063,NaZr2AgF,0.0
1064,Cr23C6,0.0
1065,FeNiGe,0.0
1066,AsOs2Pd,0.5953643624999998
1067,K5V3F4,0.0
1068,Sc2AlHg,0.3719536000000003
1069,SmRu2,0.0
1070,Be2VCr,0.052356450000000436
1071,Ba4HgP,0.33519953
1072,Sr(PrSe2)2,0.0
1073,Yb3(SF2)2,0.0
1074,TaBeFe,0.27999515833333355
1075,TmMg5,0.04186756833333338
1076,AsPPd2,0.1675839125000005
1077,NdCdPd2,0.0
1078,KCoO2,0.0008797499999997349
1079,TbFe2,0.0
1080,Sc2TcHg,0.0
1081,Li2Mn3OF6,0.053973044540232
1082,Tb4Se3N2,0.0
1083,NdCoSi,0.0
1084,SmBi3,0.08699317500000013
1085,SrLiGe2,0.0
1086,Zr2Co4P3,0.0
1087,Sm2InAg,0.0
1088,BaHfN2,0.0
1089,BaPrO3,0.08809559999999816
1090,Ce2Al2Co5,0.0
1091,Re3Sb,0.6931897749999987
1092,ThAl3Ni2,0.0
1093,RbHoO3,0.2670230999999985
1094,Ge2O3,0.3506229449999996
1095,LiCoPO4,0.09696059523809544
1096,CaHBr,0.0
1097,Cr2B,0.003988377777778496
1098,BeZnPt,0.03398008333333346
1099,Tm5(ReO)2,0.0
1100,LuTlTe2,0.0
1101,KPPdS4,0.0
1102,RhN2,0.22350674999999853
1103,Ti3AlC2,0.0
1104,Ag3SeNO3,0.0
1105,Sr2Co(SeO3)3,0.0
1106,Ho2In,0.0
1107,Lu2TeO6,0.0
1108,Sm2IrRh,0.0
1109,HfInRh2,0.0
1110,Li5TaO5,0.0
1111,Ba4ZrHg,0.71836133
1112,Tm2Ni2P7,0.0
1113,YScBe2,0.0010822249999997704
1114,MgFe(P2O)2,0.0
1115,NaFe(SiO3)2,0.0
1116,Yb2S3,0.17764060222222167
1117,CrFe3,0.01261122499999967
1118,Pr2O3,0.004433333333333953
1119,In2NiS4,0.0
1120,BeSi2Pd,0.23398889999999994
1121,Tm(NiGe)2,0.0
1122,NaN3,0.0029639999999995226
1123,Hg3(SCl)2,0.0
1124,MnTc2Mo,0.5191507853448272
1125,TmRh2Pb,0.0
1126,Ce2Cu(NO)2,0.0
1127,GaAsRh2,0.007061518750000052
1128,Tc3Os,0.0
1129,BeGaCu4,0.2030380541666668
1130,Li2Si,0.0
1131,Mg2CoH5,0.0
1132,NbCrSe5,0.0
1133,AsH5COF6,0.0
1134,BeSnBi,0.28653206666666664
1135,CdOsO3,0.32358055
1136,Mn3As,0.12206455818965445
1137,LiBe2Sb,0.5286027499999997
1138,AlVCo2,6.749999999833277e-06
1139,TbTl,0.0
1140,Be(CoO2)2,0.06380600000000047
1141,Ho2AlSi2,0.0
1142,TiAl2,0.0
1143,Na3SbS4,0.0
1144,BeIrSe2,0.08720648333333303
1145,Zr6Co23,0.0
1146,NaLiFe2(Si2O)2,0.0
1147,Er2Hf2O7,0.0
1148,TbGaPt,0.0
1149,SrMnSn,0.0
1150,MgV2O4,0.138755999999999
1151,BeInSe,0.0
1152,HfBeCl,0.0
1153,Y2CuIr,0.0
1154,K2SnSe3,0.0
1155,Sr4Al6TeO2,0.0
1156,CrF5,0.38628675
1157,UFe3B2,0.0
1158,Lu(CoGe)2,0.0
1159,LiV2O2F3,0.034677515624999884
1160,Li2NbFe3O8,0.0
1161,ZrCu,0.016709000000000085
1162,BaGeBi,0.4287143916666666
1163,BaZnSb,0.2789557766666666
1164,Y(AlSi)2,0.0
1165,Tm2CuIr,0.0
1166,Mg2PbW,0.6284830300000002
1167,Ga2BiSe4,0.0
1168,Lu2AlRu,0.0
1169,Tm2AgHg,0.0
1170,Si3NiP4,0.0
1171,K2PtCl6,0.0
1172,Ba4PdBr,0.8520290904999999
1173,PbAu2,0.0
1174,Be2CoNi,0.2270577500000001
1175,HoP,0.5686680500000003
1176,ErAgTe2,0.0
1177,KFeS2,0.0
1178,BeGe2Pd,0.33442041874999995
1179,Be2NbGe,0.0
1180,Ca2SnAu,0.0
1181,YBeCd2,0.05180243750000002
1182,LaH2,0.0
1183,Ce(PRu2)2,0.0
1184,NdPd,0.0
1185,TbIr2,0.0
1186,HoMgIn,0.0
1187,Sr2SiO4,0.0
1188,YbGaAu2,0.0
1189,Mg7Al2,0.0
1190,Ac3Tl,0.0
1191,TiGa2,0.0
1192,BaCaPb2,0.0
1193,SrBe2Cu,0.3458354399999999
1194,NaSO2,0.1233625763888888
1195,Li3(FeO2)4,0.11714576666666955
1196,Sc2NiRu,0.0
1197,BaCuBi,0.0
1198,Ga2FeS4,0.0
1199,SmP3,0.4772833624999997
1200,Ta3Ga2,0.0
1201,Ba3BiSb,0.17737893400000027
1202,YbGeIr,0.0
1203,AlFe2Mo,0.0
1204,Na2MnBe,0.7502155103448276
1205,CdSbAu,0.0
1206,K2Li3GaO4,0.0
1207,HoThTc2,0.0
1208,CoAs,0.019289624999999862
1209,Be2TlMo,0.500541675
1210,MgSiAs2,0.0
1211,CaCdPd2,0.0
1212,PrW3,0.33914166250000033
1213,ScBeNi2,0.049348675000000064
1214,YbPmZn2,0.0
1215,AgPF6,0.0
1216,Li2RhO3,0.0
1217,LiRh3,0.0
1218,NiI2,0.0
1219,CaNi2As,0.3295725775
1220,Ba3NaIr2O9,0.0
1221,VFeCoAs,0.0
1222,ZrAsRh,0.0
1223,ScH3,0.08217522499999985
1224,Be2ZnPt,0.4300143125
1225,SrSn2,0.0
1226,Be2NbSe,0.024628241666667005
1227,HfVAu2,0.0
1228,BeTl2V,0.7328019750000001
1229,MnAlPt,0.0
1230,ErCdCu4,0.0
1231,Mn3GaC,0.0
1232,BaAlCuBiO5,0.0
1233,Li3Mn5(CuO)2,0.07303344753135033
1234,NaLaO2,0.0
1235,BaInCl,0.0
1236,Zn(InTe2)2,0.0
1237,Ba2TlFe2O7,0.0
1238,Th2Fe2Si2C,0.0
1239,Na3AsO4,0.0
1240,RbBiF4,0.0
1241,BeNb2Mo,0.2068949499999997
1242,SrMg3,0.0987230333333332
1243,Ba2ErRuO6,0.0
1244,AgCO2,0.0
1245,YScAu2,0.002487750000000233
1246,UVC2,0.0
1247,AcCdHg2,0.0
1248,DyNbO4,0.002126499999994813
1249,ErMn2,0.0
1250,Tl3BiCl6,0.0
1251,BeGaRh2,0.0
1252,K2CN2,0.0
1253,KAl(SO4)2,0.0
1254,Ta(TeBr3)2,0.0
1255,Mg3Co2O7,0.0
1256,Be2TlFe,0.523681125
1257,SeS,0.2898429888888887
1258,CaCr2O5,0.0593494583333225
1259,Al8Mo3,0.0
1260,TbOF,0.0
1261,VNiSb,0.0
1262,Zr3Cu,0.13257462500000014
1263,CrB,0.0
1264,LiSbTe2WO2,0.0
1265,ZrBePd,0.0
1266,YbPrMg2,0.0
1267,Er4Sb3,0.031479800000000065
1268,NaPrHg2,0.0
1269,Li8NbS6,0.0
1270,DyS,0.0
1271,Ho2Si3Rh,0.0
1272,Li2CdPb,0.03718399
1273,KSb,0.0
1274,Be2TcRu,0.0
1275,BeHgBr,0.021537402000000105
1276,Mn3IrN,0.0
1277,BeMo3,0.12121215625000124
1278,PmNi3,0.0
1279,BeIn4Ir,0.9656201541666668
1280,SmDyTl2,0.0
1281,Ba2ErNbO6,0.0
1282,NiBi,0.0
1283,CaBeIn,0.1390231566666666
1284,BaSr2Bi,0.0
1285,Ta2BeGe,0.1496483624999998
1286,Ba4GaSi,0.6981504649999999
1287,TbBi5O9,0.0
1288,Ba2VBr,0.25229938875
1289,MnPSe3,0.0
1290,VRu3,0.0
1291,Mg(ScS2)2,0.0
1292,B2Os,0.0
1293,LuAlO3,0.06296699999999689
1294,MoI3,0.09241355625000014
1295,HoAlNi,0.0
1296,Yb3Si5,0.008353543750000192
1297,BeCuSb,0.4534187166666669
1298,LiTi2Be,0.1384859291666669
1299,PrRh3C,0.0
1300,Li2CuSb(PO4)2,0.0
1301,Ca2BeCr,0.61420016
1302,TbMn2BiO6,0.0
1303,Na5Zr2F3,0.14174985000000007
1304,Be2TlCu,0.4338208625000001
1305,HRh,0.12626079999999984
1306,Li2BeCl,0.12880217500000013
1307,CaClF,0.0
1308,MgVRu2,0.4974125625000001
1309,LiCoPO4,0.0018654285714294614
1310,DyAgPb,0.0
1311,Ba2CdTe,0.0
1312,NaBeAs,0.0
1313,PmI3,0.0
1314,HfSiMo,0.0
1315,TiAsSe,0.10184325000000036
1316,BaSrTe,0.10648985611111113
1317,ZnGeO3,0.5644643999999981
1318,CrH2,0.079368399999999
1319,TiBe2Cl,4.425000000018997e-05
1320,Rb2CuCl3,0.0
1321,Na6MnO4,0.03057904545454626
1322,Be2VGa,0.1912128312500001
1323,YbIn5Ir,0.0
1324,BC2N,0.08358778125000033
1325,HfMnBe2,0.21109627500000008
1326,Li2MnCSO7,1.0833333335291684e-05
1327,NdFeSi2,0.0
1328,NdPd2,0.27327788333333336
1329,TiBeRe2,0.1446497916666658
1330,Yb2CdSn,0.0
1331,MnPS3,0.0
1332,Sr(AgSn)2,0.0
1333,YPb3,0.007683430000000158
1334,V3Co,0.0
1335,Th3Si2,0.9286017200000004
1336,Li6VCoP2(CO2)2,0.0
1337,LiAuO2,0.05175612499999982
1338,TbCl3,0.0
1339,GaFeNi2,0.004254199999999875
1340,Ba2Cd,0.0
1341,Mg3Al4,0.07812777843137242
1342,ScBeRh,0.0
1343,Hg2W2O7,0.0
1344,LiNd2Ru,0.0
1345,NdSe2,0.013222333333333223
1346,LiH2IO,0.0
1347,Li3Ni(OF)2,0.04621283630952622
1348,BeVCo,0.27034679999999955
1349,Zn2Sb2O5,0.0
1350,H2CSO4,0.0
1351,BaIn2Pt,0.0
1352,Hf2FeTc,0.0
1353,MnBeSb2,0.2492321353448279
1354,BeCo2P,0.0
1355,KTl,0.0
1356,Ba2P7Cl,0.0
1357,MoH2Cl2O3,0.0
1358,MnClO3,0.0
1359,ErMoClO4,0.0
1360,Sm2Se2O,0.006908499999999762
1361,ZrSi2,0.0
1362,Cu3Pd,0.0
1363,Ba4CdHg,0.3502738516666667
1364,Zn2CoSbO6,0.0
1365,Na2H6PtO6,0.0
1366,Sc6Al6Ru7,0.0
1367,BaNdMn2O5,0.0
1368,Er(FeSi)2,0.0
1369,LiYO2,0.0
1370,DyThTc2,0.0
1371,Au(OF3)2,0.0008361111111112598
1372,Ba4SbW,0.8788507633333335
1373,Sc2PdPt,0.0
1374,Tl2SiF6,0.0
1375,RbHgF3,0.0
1376,Tm(SiNi)2,0.0
1377,YCdAg2,0.0
1378,Rb2NbAgS4,0.0
1379,Ge(PbS2)2,0.0
1380,PrCdAu2,0.0
1381,BeCd2Fe,0.4849574394999999
1382,Mn2P2O7,0.0
1383,Yb(PRu)2,0.0
1384,Cd2SiO4,0.11624764285714573
1385,HoH3,0.0
1386,CaIn4Pd,0.0
1387,Li(NiS)2,0.0
1388,MnGaNi2,0.008479725000000382
1389,KH4F5,0.0
1390,ThSnI6,0.0
1391,BeCoNi,0.16723204999999994
1392,ZnSi2NiO6,0.0
1393,FeCo2Ge,0.0
1394,Ba3Bi(ClO)3,0.0
1395,HW,0.0
1396,BeNiBr,0.35485140166666673
1397,Ca3Zn,0.1274974150000001
1398,Ba4SiCl,0.4518995408333333
1399,LiGePd2,0.0
1400,Sr2LuBiO6,0.0
1401,CrPO5,0.030057357142857725
1402,V3Zn2O8,0.01779424038461297
1403,V2Pb3O8,0.014454153846157782
1404,HfSiPt,0.4710427499999996
1405,Al3Fe,0.09013221499999967
1406,Na2TaBe,0.91499615
1407,NaHo2F7,0.0
1408,Yb2AgGe,0.0
1409,Ba4ZrGa,0.7324189475
1410,Pm3Zn,0.047314062500000136
1411,LiVF6,0.01890225000000001
1412,ErPd2,0.2799664499999999
1413,LiBe2Sb,0.5137906499999996
1414,Ga2Ge4Pb3O4,0.0
1415,Fe3(SiO4)2,0.0
1416,Ba3ErRu2O9,0.0
1417,MgBe3,0.0
1418,Mg3NF3,0.0
1419,Be2GaPb,0.58170121125
1420,CuAgO2,0.004129150000000026
1421,RbCaBr3,0.04370370000000024
1422,Ca2Si3Ag,0.0
1423,MgH4(ClO)2,0.0
1424,Rb2Bi2O5,0.006652944444450082
1425,BaPb2C2(O3F)2,0.0
1426,ZrBeMo,0.4132878333333334
1427,YbMg,0.00242891249999988
1428,Ca4Al6SO6,0.0
1429,Li2CoOF3,0.0
1430,MgCrO3,0.0
1431,VZn2P2O9,0.0
1432,Yb(FeGe)2,0.0
1433,ScNiB4,0.0
1434,InAs,0.15797550000000005
1435,PrNiO3,0.0
1436,Yb4Mg3H4,0.0
1437,K2Sn(AsS3)2,0.0
1438,BaZrCl,0.5286528612499999
1439,HoNiC2,0.0
1440,Cr2CoS4,0.0
1441,Li2Cr3O6,0.13632318181817205
1442,ZrBe2Cu,0.1738932499999999
1443,DyPO4,0.0
1444,TiRh3,0.0
1445,Zn(CuO2)2,0.09088192857142864
1446,RbBe2F5,0.0
1447,LiMn2(PO4)2,0.08262269230769004
1448,YB2C,0.0
1449,K2S3,0.0
1450,InHO2,0.0
1451,TeW2Se2S,0.18779599999999694
1452,SmErHg2,0.0
1453,ZrBr,0.0696485
1454,SbPO5,0.04022707142856774
1455,Er2FeC4,0.0
1456,TiZn(BiO3)2,0.02149260000000464
1457,ZnTcMo,0.6799105999999999
1458,ZrSc2Tl,0.2943501500000001
1459,Ba4TeIr,0.3565506577777776
1460,Li4CoO3F,0.10018227777777966
1461,BeBrCl2,0.0
1462,AcI3,0.0
1463,YCo,0.0
1464,Cu2GeSe3,0.0
1465,ErSbPd,0.0
1466,MgZnNi2,0.27711011249999995
1467,ZrPb3,0.0
1468,TmP,0.0
1469,Be2CoP,0.003945600000000216
1470,InPd,0.0
1471,NdRh2,0.0
1472,Na3VSO3,0.0
1473,NbNO,0.1083722499999995
1474,Ba4GaPd,0.4883922508333333
1475,Yb2CuRh,0.0
1476,BaSi2Mo,0.9467535174999996
1477,SF6,0.0007655714285714763
1478,Rb2SBrCl6,0.0
1479,Rb2LiAsO4,0.0
1480,DySbPt,0.0
1481,SrCaBe,0.3997707633333332
1482,BaCuReO5,0.0
1483,Tl3VO4,0.0
1484,Pd(SCl3)2,0.0
1485,BaNaHg2,0.06465345
1486,SrCaHg2,0.0
1487,Rb2GeS3,0.0
1488,UGa3,0.0
1489,NaBe2Pt,0.01579839999999999
1490,CrSnRu2,0.5472460250000006
1491,RbBr3,0.2053365275
1492,ZnFeO2,0.1080804249999998
1493,RbAuC2,0.12846835187500005
1494,TbNbO4,0.0
1495,Nd(CoGe)2,0.0
1496,NdAl4Co,0.0
1497,Zr6Al2Co,0.0
1498,Yb4As2O,0.0
1499,CeSmO2,0.0038073750000000572
1500,Bi2PdO4,0.0
1501,BiO,0.5092095333333333
1502,ZrCo2Sn,0.0
1503,TiCo2Sn,0.0
1504,Na5Li3Ti5O4,0.0
1505,CaTi2O4,0.1861602857142869
1506,Ba4IrPb,0.6129099666666664
1507,Te2Mo(WS2)3,0.04280550000000005
1508,YbSnRh2,0.0
1509,LiInTe2,0.0
1510,Pr(NiSn)2,0.0
1511,NpB6,0.0
1512,Tb2CoGe2,0.026280039999999616
1513,Ga3Fe,0.0
1514,Pu2W2C3,0.0
1515,KSr3,0.0925025075
1516,Ho2InPd2,0.0
1517,Ca(SnO2)2,0.2955118357142874
1518,Ba2CrSb,0.0
1519,Fe(NiO2)2,0.0
1520,CaBeBi2,0.0392592249999999
1521,FeTeAs,0.0
1522,ZrCl,0.056061999999999834
1523,UAlNi4,0.0
1524,BaCa(AgO2)4,0.0
1525,K5ThF9,0.0
1526,VOF2,0.15931215624998266
1527,BeZnCr,0.27832823333333345
1528,ScTlO3,0.0
1529,LiSmHg2,0.0
1530,MgNi3B2,0.0
1531,BeCo4Se,0.4431363444444445
1532,TiGeAs,0.26028311111111124
1533,Be2OsBr,0.32528007624999944
1534,Mg3Cd,0.044842575000000114
1535,NbAsRu2,0.1399755374999998
1536,ZnCl2,0.006100425000000076
1537,NaCdPb2,0.026131688749999937
1538,CaLa2SnO6,0.0
1539,TbTaO4,0.014549749999994257
1540,Ba4CoPt,0.9525089283333332
1541,LiCuSbO4,0.0
1542,CdSe2O5,0.0
1543,SbF5,0.07061283333333312
1544,Rb7NbAs4,0.0
1545,Cu3Ge,0.028776949999999968
1546,MgCrO4,0.0
1547,Dy2CdIn,0.0
1548,CaTlCl3,0.044639600000000224
1549,SnP,0.029477922222222563
1550,AlCuO2,0.00023775000000014762
1551,Y3GaO6,0.0
1552,AsIrOs2,0.7687392125000008
1553,KPtO3,0.0
1554,K3Nd(AsS4)2,0.0
1555,DyInCo4,0.0
1556,Cu2SO4,0.0
1557,LiCuTeO4,0.0
1558,BaCdSe4,0.0630485666666667
1559,LiBePt,0.0
1560,Er2Si3Rh,0.0
1561,Tm2Ru2O7,0.0
1562,NdO2,0.2379816666666672
1563,Li5CoO4,0.0
1564,Li4Co2OF7,0.0
1565,Li2V2F7,0.10480153181818076
1566,BaZr2Te,0.5036166837500002
1567,U(BO3)2,0.0
1568,CoTc3,0.0
1569,CrSb,0.1533249999999997
1570,HfInAu2,0.0
1571,Zr2BeSn,0.06520770000000065
1572,Li2Fe3CoO8,0.1155125714285692
1573,BaReN3,0.0
1574,CeCdAu2,0.0
1575,LiCoAs,0.0
1576,Mg2TiO4,0.0
1577,KBa2Si,0.0
1578,CaGeO3,0.11408553333333238
1579,Sr2MgCd,0.011400829999999916
1580,Be2SiRu,0.03337900000000005
1581,CdAs,0.0
1582,Nb2WO8,0.0
1583,ScPRu,0.0
1584,La(BC)2,0.1315217999999998
1585,LaBe2Co,0.07999252499999976
1586,Li2CuSiO4,0.030410437499999613
1587,Th2Cu,0.6288820666666668
1588,Nd4Mg3Co2,0.0
1589,B2Br5,0.0
1590,PrTe,0.08866299999999994
1591,Li5CuF8,0.01959092857142864
1592,YPt3,0.0
1593,Ta2OsW,0.0
1594,Al3Cr3(SbO3)2,0.0
1595,DyInAu,0.0
1596,BeTcGe2,0.3849254000000002
1597,BeF2,0.4796564444444447
1598,BeZnP,0.0
1599,V2N,0.0
1600,KTa(GeO3)3,0.0
1601,CaHoMn2O6,0.0
1602,PaGaFe2,0.0
1603,Lu2Sn2O7,0.0
1604,Li2GePbS4,0.0
1605,Pr2B3Cl,0.0
1606,Y2MgCu2,0.0
1607,Rb2Au3,0.0
1608,VGaFe2,0.0
1609,Sm(AlAu)2,0.0
1610,Na3Cl,0.1355929825
1611,K2BaV,0.6513938425000001
1612,ZrC,0.6174875000000002
1613,BaAgTeF,0.0
1614,Zn3N,0.6867274624999998
1615,NaTiS2,0.0
1616,Cd2Re2O7,0.0
1617,Rb2TeBr6,0.001910055555555568
1618,OsCl2O,0.0
1619,MnBe2Te,0.4813279770114942
1620,BaTlTe,0.0
1621,FeO,0.13050708333333372
1622,BeNiGe2,0.28948186875000004
1623,Ca(CuP)2,0.008092020000000533
1624,Ba2LiSb,0.0
1625,Ba2As,0.059107496666666474
1626,Li2Fe2OF4,0.04438008518518498
1627,CrCuO2,0.18390937499999985
1628,Co(AsO3)2,0.0
1629,Sc2BeTc,0.0
1630,Na2AgSb,0.0
1631,ErP,0.0
1632,Rb3Mn2Cl7,0.13092199999999998
1633,BaSc2Ni,0.0
1634,BeCuCl,0.0
1635,Ti2MnPt,0.12838507701149382
1636,NiBiAsO5,0.0
1637,CrFeTe,0.2045658583333343
1638,BaB2F8,0.0
1639,YMgTl,0.0
1640,MnNi2Sn,8.125000000003268e-05
1641,LiH2BrO,0.0
1642,BC,0.4790798076923073
1643,Sr(NdS2)2,0.0
1644,Li2V3F8,0.16777636923077033
1645,NaSm3SiS7,0.0
1646,Sr(SbPd)2,0.028054899999999883
1647,Hf2ZnOs,0.31834784999999943
1648,ErCoC,0.0
1649,Li5Cr2Co3,0.0036670999999985905
1650,DyPS4,0.0
1651,CrO3,0.8015154999999998
1652,YTiF5,0.0
1653,Pm2O3,0.0
1654,BCl(OF2)2,0.002709437499999634
1655,Zr3Al,0.0
1656,TmNi2Sn,0.0
1657,MgCu2,0.0
1658,BaZnO2,0.0
1659,NdSi2Ni,0.0
1660,Hg3Ir,0.6575715499999998
1661,CoAs4F8,0.0
1662,Zr(MoO4)2,0.00024100000001237013
1663,MnBeCd,0.2753615304597701
1664,Ti(MnP)2,0.0
1665,USnRu,0.015701200000000526
1666,Ta2Co,0.0
1667,NbRh3,0.0
1668,YAgHg2,0.0
1669,Ba4OsCl,0.7795848241666665
1670,Sr2Mn2O5,0.0
1671,Mg3P2,0.18827202500000007
1672,Ti2Bi,0.0
1673,Li4VGa3O8,0.0
1674,TiFeCoGe,0.0
1675,Be2InMo,0.3101495175000002
1676,DyBiPd,0.0
1677,Sn2Pt,0.0
1678,SrBr3,0.2564051762500001
1679,Na2PtC2,0.0
1680,MgCl2,0.21733070000000002
1681,HoPd3,0.0
1682,Mn3Zn2O8,0.0030312307692312856
1683,Ba4ZnCo,0.9578812133333332
1684,NiN,0.3383381333333326
1685,HoInPd,0.0
1686,Ag2H3IO6,0.0
1687,Y2C(NO)2,0.001203142857142403
1688,NaB(CO2)4,0.0
1689,LiErO2,0.005795687500000035
1690,SrLi2Ta2O7,0.0
1691,Sm2ZnGa,0.0
1692,ErFeC2,0.0
1693,BaTl2Cl,0.0
1694,Be2Sb2Rh,0.8072849399999995
1695,Ba4ZnPd,0.5410909133333333
1696,CrAgO2,0.0
1697,NbCoTe2,0.0
1698,Sc(BC)2,0.0
1699,YBeIn4,0.4328441016666669
1700,ErRu3,0.3875863124999999
1701,MgCoO3,0.08355440000000057
1702,Mo3Pt,0.06102457500000025
1703,KBeNi2,0.31819449999999994
1704,CaCuS2,0.0
1705,PrBPt3,0.0
1706,Li2Mg3Si4,0.0
1707,SrPS3,0.0
1708,LiEr2Ru,0.0
1709,VPt2,0.0
1710,Li2CuAs,0.0
1711,NaBeV2,0.897605575
1712,Yb2InSn,0.0
1713,K2Al2B2O7,0.0
1714,Tl3BSe3,0.0
