,pretty_comp,p_powerfact
842,Mn2GaCo,83.69931294
843,MgTi2O5,1554.397791
844,MgFeO3,81.6025187
845,PrMgNi4,580.9249326
846,ErB4Rh,435.9741444
847,FeAuO2,0.24141921100000002
848,CaP3,1620.448418
849,LiMnBO4,411.5389227
850,MgTa,751.7356818
851,KNaZnO2,905.8445104
852,Ho3GaC,144.1582664
853,ScGaRu2,577.6388969999998
854,Tb2InPd2,932.4482615000001
855,Li(TiSe2)3,820.9860377
856,Rb2LiGaF6,353.74561989999995
857,CrSi,337.6627893000001
858,Li2MnCoO4,52.56067884
859,YGaAu2,1.6745896619999998
860,Ba2Cd,432.3086909
861,Zn(CoN)2,6.697549085
862,K2O2,194.5090389
863,RbAuBr3,2561.545816
864,LuIr2,65.23478633
865,ErAgSe2,2151.5567309999997
866,NpCo2,731.2758058999997
867,LiSc2Ru,899.3731913999999
868,H5NO,321.8292600000001
869,VSiPt,201.19682930000002
870,LiS,1864.346679
871,Ba2Hf7O6,566.5528601
872,Al9Co2,274.28673050000003
873,PrBiO3,6.26895626
874,Er2ZnOs,130.109389
875,Ba2MgUO6,835.8583639999997
876,Na5CrO4,321.3176066000001
877,YLuO3,2070.520782
878,Tl2CdTe4,690.7174386
879,TlInS2,1763.322098
880,CdI2,845.7824316
881,Li2PmSi,666.9781174
882,KV5Se8,40.69753503
883,CaTmPt2,1237.815349
884,ZrCuSiP,261.09520519999995
885,Ba4PtO6,800.1504259999997
886,Li2Fe(BO3)2,253.19127340000003
887,Ti2AlV,8.043836642999999
888,HfBe5,1030.7388019999999
889,NaDyTl2,330.8648331
890,Li8SnO6,739.7093858
891,Sr(CuAs)2,961.4480348999999
892,SmZnPO,2060.7384920000004
893,PPdS,1183.6992109999999
894,NbTl3Se4,3349.650723
895,ScU3Sb5,754.3905278
896,Ba(BIr)2,1924.416439
897,AlSCl7,351.636825
898,CuBrO2,1020.6307029999999
899,Zn2Hg2OF6,1114.934663
900,HfB,30.83938486
901,InFeO3,333.0515691
902,SmC2,567.00944
903,YbP,1441.4447109999999
904,ZrPbS3,1321.1089029999996
905,Y2Re2Si2C,297.4947897
906,DyPd,5.902229427000001
907,K2MgF4,320.6025698
908,Tm3InC,149.7968421
909,NiSe,746.2598026000003
910,Sm3Co,19.08010257
911,MoAs2O7,735.5356444
912,Er2Be2GeO7,480.41080700000003
913,CoH6(SeO4)2,115.70242859999999
914,VCo2Sn,192.3517371
915,CoH2SeO5,103.04334300000001
916,CsK2Sb,3246.010464
917,Ba3PrRu2O9,44.71998108
918,RhPb,680.7862278
919,Er(PRu)2,182.59562759999997
920,LiAg2Pb,334.20725519999996
921,Hf2Al,142.8426123
922,Na3Cr,322.9119652
923,KFe(MoO4)2,86.68664914
924,ZnSnF4,1289.22891
925,SmMgF4,7.48686127
926,UNiSn,360.9635552
927,BaP2(HO)4,885.8236903
928,Mn4FeO8,116.27564199999999
929,Ca3TlN,10.96841431
930,TbGaO3,437.23251500000003
931,ZrBiRh,1268.4916269999999
932,HfGa4Co,373.6539557
933,CeNi2,3264.975891
934,InPH2O5,410.3903691
935,KAgO2,1190.355257
936,HfAlNi2,3.6740875369999997
937,LiZrSe2,147.48509740000003
938,RbSmO3,3090.9549859999997
939,YbGa7Au3,484.4686843
940,InAgSe2,2308.057185
941,RbNO3,218.82787799999997
942,NdTe,903.2569957999999
943,NdBeO3,1192.425679
944,SrNi2Ge,1881.2243899999999
945,Al3Cu,160.1544544
946,Pu2InRh2,1105.2727519999999
947,Sc2NiPt,272.749989
948,Y(CrSi)2,996.0544597999999
949,Li2BeSiO4,777.2471061000001
950,HfAu2,686.1747817
951,RbCa3,163.92406369999995
952,Mn3ZnC,284.1047581
953,Li2ZrTeO6,1069.417095
954,Sr5Bi3,91.03971616
955,NiAgO2,99.33084644
956,K7Ta(SO4)6,18.09960539
957,HF,1651.9823119999999
958,Mn5O9F,114.5284119
959,RbNaSi2O5,261.7453753
960,Rb3ZnBr5,158.3892967
961,HoS2,4.151711915
962,As2PdO6,1129.720662
963,Re3Tc,191.7796395
964,NdSi2Ru,66.01560789
965,Na6CuO4,270.28284260000004
966,MgMoN2,718.1405602000003
967,ZrGeTe,287.8539894
968,In2Si(AgSe3)2,1036.654691
969,Si2NiP3,1361.873125
970,SnP7Au3,1648.822103
971,K2AlPCO7,161.4963531
972,Nb3Sb,193.4543165
973,WC,880.1850277000003
974,LiYMo3O8,681.5198277000002
975,BH3NF4,216.9141538
976,BaCuTe2O7,1033.684581
977,NiGePt2,417.7220923
978,As2Se3,1714.971116
979,LiMn3CrO8,569.7871341
980,Na5CuSO2,427.6183821
981,Ga2NiS4,803.3328952
982,ScZn,2185.176437
983,AsCl3O,195.82153459999998
984,Li2V3SbO8,24.60256884
985,SrPd2,1763.4856320000001
986,Ta2CS2,1313.338417
987,Na3MnBSO7,113.45394180000001
988,Ge2S3I2,201.29641919999997
989,BiBrO,2280.7140600000002
990,Mn2VO4,126.4682408
991,CdIBr,1571.006177
992,Nd2CdHg,88.37104818
993,DyAgSn,526.0816815000002
994,In2AgSe4,1539.074798
995,Ce(SnIr)2,1276.734409
996,K2Sn(HO)6,531.8628263
997,MnSbPd2,70.50818952
998,Lu(Mg3Al)2,312.9340798
999,Sr2CoO4,177.1820069
1000,Sr2CuTeO6,876.8391152999999
1001,TiAlF5,151.9399294
1002,AgSbTe2,82.46856611
1003,KNaPrTaO5,933.7898092
1004,S(IN)2,774.4316384
1005,Li2AlPt,254.0398069
1006,Pa3As4,112.95959669999999
1007,SrBeF4,272.5081049
1008,PuFe2,178.4915705
1009,ErMg,266.3706901
1010,LuCoC2,2731.354134
1011,PrLuSe3,1095.451115
1012,MgV2O5,433.7751898
1013,AlH3,3263.407062
1014,Mg2CrSbO6,621.8157382
1015,Tl3SbS3,1976.193725
1016,ZrSiRu,17.21527787
1017,CsNiF3,28.20564474
1018,Li5VCr3O8,932.1723613
1019,Ac2CdSn,1485.71915
1020,Li2MnO2,1083.1710380000004
1021,TaAl3,351.2297185
1022,V3(As2O3)2,11.61799581
1023,CrCo3,17.59550559
1024,UBr3,99.91556322
1025,Mn3AlC,38.58274901
1026,In2CuO4,148.1629148
1027,Tl2WCl6,327.3233127
1028,KPrTe4,1045.6386380000001
1029,Ba2NdBiO6,560.7124575
1030,NaCdHg2,106.671282
1031,ZrAlRh2,287.7161911
1032,CdGeO3,1150.914417
1033,AsCl3,947.7303186
1034,CeIr5,448.34044339999997
1035,TbHg3,653.6449715
1036,PtCl2,129.7949855
1037,Sm5Co2,83.84209511
1038,YbTmPt2,752.4493227
1039,SmDy3,372.7639065
1040,CeB6,1024.219381
1041,DyInAu2,454.503022
1042,Cd2AgAu,2.759572562
1043,Na2LiAlH6,3774.523723
1044,Mg3Si2H4O9,1139.0859189999999
1045,Zn2CuAu,4.536344748
1046,NpIn3,117.2087554
1047,NaMnBi,33.08730038
1048,Ba2Ti3O8,1303.555082
1049,NaZr2NiF,60.62051905
1050,Bi4Te3S8,1096.354879
1051,Sc2TlCd,2002.291448
1052,Sr3ErRhO6,597.3465428
1053,Er2Ti3Si4,179.848067
1054,Sm(CoB)2,392.18590530000006
1055,FeCu2SnSe4,583.6206693
1056,PaBO3,241.4058659
1057,TmSnRu2,689.9565748
1058,Na6ZnS4,845.1305071
1059,NpAs2,438.6096648
1060,HoMnB4,144.3895439
1061,Li3YbPCO7,356.7502349
1062,Zn(CuO2)2,188.64890219999998
1063,Y2FeB,1002.1763369999999
1064,Li2CrP2O7,63.57681322
1065,Lu2RuAu,175.99170130000005
1066,AlPd2,403.16071989999995
1067,Dy(FeSi)2,875.2930469
1068,Sr2MgUO6,279.99106539999997
1069,PrYZn2,167.9900888
1070,BaPAu,203.45589119999997
1071,SbTePd,124.41897240000002
1072,UNi2Sn,461.71384950000004
1073,LiMn7(OF3)3,97.67547347
1074,P2Ru,3964.443972
1075,BN,633.1673807
1076,ThPd,492.8262568
1077,Lu2MgS4,2010.8200940000002
1078,V3Cu,830.2361866
1079,K2Se3,1202.318674
1080,YbPmZn2,261.2813619
1081,NdBiO4,881.6588802000001
1082,Pm2HgGe,174.8654441
1083,Zr5SiSb3,1346.723682
1084,ScNi,1.00335888
1085,CoCO3,13.29541974
1086,MgSn(GeO3)2,741.1664979
1087,TmGaRh2,2108.107564
1088,TmNi4B,42.8287622
1089,KSn2Br5,1455.2260609999994
1090,CaCr(SiO3)2,293.2081762
1091,YErO3,802.3494551
1092,Li3Fe(Sb2O)2,61.45550813
1093,TlPbI3,1453.836231
1094,ErMgCd2,59.44322654
1095,ThGeO4,2737.799766
1096,Fe(CO3)2,170.3140113
1097,Li2FeBPO7,198.0524682
1098,BaSO3,1065.411979
1099,KSbF6,209.4396041
1100,CoAgO2,537.3439392999999
1101,ErGaRh2,2058.238697
1102,TaTl3Se4,3194.989024
1103,Dy2CuOs,194.4186989
1104,PaTe3,4520.536665
1105,SmTmO3,602.6351068
1106,VAs,696.9863948
1107,K2NaTlF6,409.8626307
1108,Ba3BPO3,3265.150096000001
1109,BaMnCO3F2,155.6347802
1110,BiClO,2344.0538309999997
1111,Rb2TaCuSe4,1293.651951
1112,NaTa3O8,1476.768476
1113,TbSn3,196.1174573
1114,ZnH8(N2Cl)2,805.0090177
1115,ZrGeS,3474.546231000001
1116,Mn3O2F5,220.35002880000002
1117,SrPSe3,654.2592506
1118,Ca3Ge3(MoO)2,344.63779489999996
1119,MoI3,914.1671718
1120,CrNiO4,102.66540090000001
1121,LiPt7,82.9695235
1122,Ho6FeSb2,275.1510262
1123,Sr(NiAs)2,357.2553119
1124,ScGaPt2,25.81797339
1125,LuInCu2,31.79451468
1126,LiMgTl2,244.63216150000002
1127,B2W,205.4331892
1128,Ca(ZnGe)2,1630.3099960000006
1129,Li2CuPO4,362.7712383
1130,ErTaRu2,36.70209139
1131,ScNiB4,79.4826407
1132,CuHgSeCl,1767.5400359999999
1133,AcTlTe2,3868.461621
1134,Sr2FeSO3,104.5200253
1135,Y6CoBi2,369.3767876
1136,PrBiAu2,742.5317805999997
1137,LiAlSe2,1010.806856
1138,GePbO3,731.0451008
1139,SbRu,362.1229479
1140,PmSmHg2,910.8218883
1141,BeAu2,279.791519
1142,HoNiGe2,440.4574081
1143,CrCo5O2,658.8598962
1144,Mg(AgO2)2,376.07763450000004
1145,CaCdHg2,380.4602655
1146,Hg3(TeBr)2,1606.5387130000001
1147,CdSb,665.15901
1148,MoP2,229.8647182
1149,LiTaRh2,1783.771622
1150,Mn2AlRe,187.8365072
1151,ScHg,2835.515983
1152,ScCuO2,2005.222459
1153,Ho2ZnOs,151.5076611
1154,TbCdPd2,89.09809242
1155,Li2Mn3NbO8,45.09729779
1156,VCdO3,1085.3812380000004
1157,SmAg3,465.97722810000016
1158,Nd2MgAl,54.29921639
1159,NdAl2,1165.197195
1160,Li2MgPb,85.95012442
1161,Mn3GeC,103.6975603
1162,ErCoSn,401.8373987
1163,Ba2HoTaO6,2184.22799
1164,Mg(BiO2)2,1256.647958
1165,Sc2ZnIr,379.6429332
1166,Sr2CaMoO6,2109.5179829999997
1167,Sc5Pb3,905.0149642000001
1168,Cu(RhS2)2,2181.4063
1169,RbI3,743.5920239
1170,ZnMo2O5,492.7071786
1171,Rb2PdCl6,1784.735709
1172,Lu2V2O7,620.0164129
1173,LiMn3(FeO4)2,97.89595732
1174,Rh2S3,1392.274162
1175,RbWO3,325.6974828000001
1176,LiCN,340.85741349999995
1177,TbCuAs2,3336.741721
1178,Cu2PbO2,1254.388645
1179,Ca2SiO4,1857.4975670000001
1180,Li7SbO6,446.1286664
1181,InCuO2,2167.229806
1182,CuAuF5,88.20269199
1183,LuH2,15.56682446
1184,NdZnIn,3950.046099
1185,LaReB,260.3149723
1186,InGaO3,1760.222182
1187,Sm2CuIr,0.308902451
1188,Rb3BS3,279.1879935
1189,Ba2Y(CuO2)3,86.01372461
1190,UCuP2,12.63972569
1191,Li2UO4,690.6345296000003
1192,Zn(InS2)2,370.1391851
1193,TmThRu2,580.2451168
1194,K7LiSi8,183.8199524
1195,Ca2AlSbO5,490.03647259999997
1196,MgZrPd2,588.0892082
1197,HfOs3,1.3540908180000002
1198,K2OsBr6,22.26673313
1199,Co(GeO3)2,204.47394269999998
1200,NaBO2,1210.461655
1201,TlCuSe2,79.76496692
1202,NdAl3(PbO4)2,816.2529437000003
1203,Cr2S3,155.47702230000004
1204,NdCoP,630.9683302999998
1205,Tb5Br8,389.9694185
1206,VTc2Ge,402.80481180000004
1207,ErInNi,1383.07575
1208,BaSrO2,1839.7056530000002
1209,Lu3TlC,33.31105146
1210,LiYbPb,535.4572469
1211,NaIO4,564.2593594
1212,BiSCl,1317.104513
1213,HoTlTe2,463.7523433999999
1214,AlCo3,548.9069415
1215,YIr,58.42462132
1216,Th(AlC)4,835.7827967000003
1217,Pr3TaO7,886.8708284
1218,CrIrRu,2036.308491
1219,K4Re2O,1014.713015
1220,HfFeCl6,26.133176300000002
1221,ErCuSe2,2007.2094140000002
1222,DyBi2IO4,3528.174054
1223,SmHoRh2,647.1028781
1224,Ba3NaBiO6,588.3191519
1225,Sm3TlC,28.08533533
1226,XeF3,324.1635855
1227,HfGeSe,3256.387673
1228,MgSiN2,1257.1122710000002
1229,Al2W,501.61119560000003
1230,Ba2Cd(B3O)2,921.4678512
1231,Bi(BO2)3,890.2591928999999
1232,Lu2CdAg,499.3122289
1233,CaCoO2,149.8461171
1234,NdMgNi4,540.1628999
1235,PdSCl,466.37219580000004
1236,SnHgO3,5.381514745
1237,HoO3,135.0457535
1238,Dy2Nb2O7,146.40961130000005
1239,Mg(VS2)2,51.13377487
1240,Er2TlCd,2.9584517860000004
1241,Li2FeP2HO8,21.90354432
1242,NaSi2BH2O7,102.68609599999999
1243,Mg3P2(HO)6,255.195036
1244,Li5Fe5(CoO)2,99.32226829
1245,LuInRh,293.1489227
1246,LaScSi,183.581812
1247,HoErAl2,90.86637693
1248,ReO3,187.78348480000002
1249,Li3Cd,155.6209127
1250,Rh(OF3)2,283.06456789999993
1251,PmMgAg2,197.962718
1252,TlCrS2,148.0921386
1253,Er3InC,53.51357575
1254,PuB6,847.7264775
1255,LiC,2119.374292
1256,Fe3(O2F)2,50.925447999999996
1257,Ni4N,472.62927019999995
1258,AcPbAu2,186.72642439999998
1259,C3NClO4,43.78976377
1260,Dy2ZnIn,87.44966244
1261,VO2F,1640.172341
1262,AlCr(WO4)2,343.628336
1263,DyCuS2,1328.132151
1264,TlInSe2,961.1183248
1265,DyMn2,272.1524432
1266,Li5WNO4,948.0114733999999
1267,LaN,47.63646902
1268,Hf3C,47.66356123
1269,LiMn2NiO6,314.3259616
1270,Mg2In,184.95851580000001
1271,N2O5,809.9135627
1272,Sr(MnSb)2,242.0363826
1273,AgAsO2,1282.741128
1274,GaCl3,467.87231849999995
1275,DyAl,264.19614440000004
1276,SmGa,1293.5141130000004
1277,Na3BS3,1547.022847
1278,AlMo3F5,18.67855458
1279,Sr(DyS2)2,956.0380674
1280,KPrGeSe4,1453.6775949999999
1281,ErCoC,0.9402342379999999
1282,Nd(BC)2,455.3339567
1283,Pr(AlZn)2,1605.7426269999999
1284,HfSi2,3336.999103
1285,MgZrAu2,1219.1394480000001
1286,UTa2O8,2172.4795329999997
1287,LiPrGe,207.9594581
1288,DyYRh2,104.0043439
1289,BaMgOs2,101.52065909999999
1290,P2Pd2O7,200.52790159999998
1291,TlNO2,2292.677553
1292,Ni5(P2O3)2,69.46512221
1293,ScAsO3,679.6866992
1294,SiRu,1301.554394
1295,Ca4Cl6O,256.42033230000004
1296,Cr2HgO4,6.778315696
1297,Ho2OsAu,7.253472867
1298,Ho2C,76.07032407
1299,ErTaO4,923.8734239
1300,BH5CN2,333.1066148999999
1301,NbB,2543.479991
1302,LiYSe2,1411.10555
1303,Li2CaSiO4,1172.342702
1304,LiBeBO3,726.6288248
1305,ZnNi2Ge,139.24863249999999
1306,Nd2Te4O,433.02089529999995
1307,U2W2C3,124.43926259999999
1308,Sn2PClO4,1680.873554
1309,NaHgPO4,946.8451818
1310,K2TaCl6,155.2378957
1311,Ca5Sc2(CoO)2,53.72009401
1312,NdHoIn2,37.55790672
1313,YbScRh2,334.5590563
1314,Li3Mn2Cr2O8,174.88886589999996
1315,Mn5SnO2,607.7768267999999
1316,Nd2PbSe4,1474.708378
1317,K2MnCl6,2199.154565
1318,Y2TiO5,961.7281119999999
1319,CoB3W,289.3780406
1320,PRh2,742.7875482999997
1321,MgPt3,438.6129963
1322,NaCd2Au,3.1928537789999996
1323,Ca4MgB4H6(CO4)2,338.9345756
1324,MnPS3,769.0128867000003
1325,IO2F,1006.5699490000001
1326,SrCa3O4,2903.281243
1327,YZnAsO,4731.005549
1328,K2Li4Pb3O4,354.3724454
1329,Er3PbC,2436.958479
1330,SrLiNb2O6F,1483.202463
1331,UFeS3,89.8949975
1332,VHO2,423.4625197
1333,BaHgS2,877.6231911
1334,Li4Cr5SbO2,498.8703703
1335,LuSb,138.2676884
1336,Sc2Ti2O7,849.3679992000001
1337,Li2Mn2O3,1425.435097
1338,CdP2(HO)4,563.4997427000002
1339,HfZn2,103.3631608
1340,Li2Mn(BO3)2,305.0501158
1341,NaH2N,1243.545732
1342,Na3CoO3,65.91992049999999
1343,Pr3Si2S8I,618.7067124
1344,Ho3Pd2,248.47883059999998
1345,HfBe2,41.77046411
1346,Li3CrSiO5,229.2450478
1347,Re3Ir,177.7247021
1348,TaRh3,271.57948849999997
1349,TaTe5Pt,227.1043499
1350,Ta5As4,366.1534707
1351,ScGa,1216.9294619999996
1352,BaHg2Pb,61.93336021
1353,Sm2Ti2O7,1963.664473
1354,Li2AgPb,98.39372494
1355,MnFe(PO4)2,180.12633269999995
1356,CrB,179.7493408
1357,Li2Fe3TeO8,76.66500802
1358,AlVPt,1306.6237640000004
1359,DyS2,3.629206763
1360,Tl3Zn,1.9800096219999999
1361,TbSF,2183.588489
1362,CeCo5,256.203012
1363,LiMgPd2,3.1781194010000005
1364,Fe3PdN,988.6941864
1365,CaMoF6,123.418521
1366,Tm2S3,927.0570987
1367,Er6MnBi2,110.7493517
1368,SiHg3,186.8710594
1369,Nb3GeTe6,134.4382042
1370,Tb(Fe2P)2,19.95004131
1371,DyTaO4,881.0597124
1372,SrAl4,178.2455216
1373,HfSnS3,1038.218553
1374,SrSi2,1.9029352519999998
1375,TiVO4,146.65299299999995
1376,CoPH6NO5,66.80150309
1377,MnFe2Ge,1.6702358019999999
1378,Tm2ZnTc,880.4901877
1379,Cr2AgTe4,93.31392481
1380,Cu2O,1927.5682010000005
1381,Li3Mn3O5F3,366.2558707
1382,LiYTl2,17.74271657
1383,Li4MgCo3O8,579.9188213
1384,V2PbO6,951.2064902999999
1385,MgCr2F2,534.0290152
1386,LaGaAu2,121.655813
1387,LiNi(CO3)2,229.8493011
1388,LuH2ClO2,1292.8483720000004
1389,ZrPt3,394.8361079
1390,KRb2VF6,18.72127718
1391,Li4Mn2Nb3Cr3O6,405.92385160000003
1392,Nd5Sn3,397.3368589
1393,Fe2SiO4,101.0733249
1394,PmCd3,169.7655904
1395,Sc2GaOs,390.8002095
1396,H2Se,69.80582499
1397,NpAs,1702.128297
1398,Ho(AlC)3,887.0480485999999
1399,Tm(SiPt)2,461.47522239999995
1400,MgAl2Cu,662.7656477999999
1401,CoPt3,2.534906656
1402,Li3V4O7F5,32.02271907
1403,CuAs2Pb6Cl7O6,242.1837543
1404,Dy2Bi2O7,22.16222948
1405,NaErTl2,801.56471
1406,K2Al2B2O7,86.84397959
1407,Li2NiO2F,211.0406254
1408,Te2MoW2(SeS)2,485.9290415
1409,Cr2NiS4,466.8615602
1410,PrCdAu2,119.236424
1411,CaTiS2,470.1945459
1412,NpNi2,2087.598739
1413,ZrBr2,19.71205412
1414,MgCoO3,72.65651161
1415,Mn3(SiTe3)2,563.1925578
1416,CaCl2,1034.133471
1417,NaBi2AuO5,863.656217
1418,KTbS2,1650.112119
1419,Li2Fe3CuO8,365.8354011
1420,Ho6FeBi2,136.0914041
1421,Ce3Sn,118.7543003
1422,AcMg3,370.8713999
1423,Yb(GeRu)2,1767.353566
1424,Pr3SiAgSe7,943.0108091
1425,SrOsO3,3268.125693
1426,Ti3Pb,783.9190002
1427,K2O,1069.02334
1428,ZrZn2,29.609564199999998
1429,K3Sb2Au3,3827.2577850000002
1430,Mg(AlSi)2,1625.177607
1431,BiTeIO3,652.0305302999999
1432,LiTiCl3,898.522567
1433,ErBi2ClO4,2324.075231
1434,CuAs4S3Cl,440.43728880000003
1435,Li2CuBiO4,115.52920690000002
1436,Ca(GePd)2,288.5697277
1437,Sr(BS2)2,1212.748378
1438,Pm2AgRu,1064.533339
1439,KHg,336.9302465
1440,PmY,632.8465999
1441,Sr2MgReO6,13.25101087
1442,H2AuC4N,1058.314404
1443,HoErTl2,25.7880301
1444,NdCoGe3,319.0617167
1445,YGa,2148.715825
1446,SO2,1134.617565
1447,Na2MoO4,759.3322364
1448,Li2Cu3F8,21.61740333
1449,Zr2CoTc,32.4880523
1450,K4Sn3Se8,991.8533172
1451,Yb(SiAg)2,32.86288215
1452,LiNbS2,738.3502812
1453,Ba(MgAs)2,2499.453695
1454,ZnCr(SiO3)2,68.40388351
1455,TiZnN2,1456.405785
1456,In5AgSe8,1647.769084
1457,TiCoO3,166.5684082
1458,KSn2Cl5,1178.876667
1459,MgH6(CO3)2,521.2086401
1460,AcGaTe2,3469.1496950000005
1461,Ho2MgGe2,291.9563857
1462,Na4Ti3O8,530.7002611
1463,Ce4ThO9,10.50093975
1464,AuSe,45.52361483
1465,LiTi2O4,1206.502326
1466,BaO,1903.207086
1467,LiCaO3,81.44508336
1468,KYGeS4,1200.0644220000001
1469,ZnSnF6,693.4218976
1470,Ba3BiSb,1000.988615
1471,Ba3CrO5,222.6553989
1472,YbIn3,502.53379989999996
1473,CuI4,1460.212131
1474,LiGaRh2,5.225938257
1475,YSiRu,929.4011027
1476,Li5Nb2V3,471.85557810000006
1477,TiO,10.74503696
1478,Na6MnS4,353.7406482
1479,DyInPt4,2.779324408
1480,SrRh2,3353.241545
1481,Sm2AgRh,0.341225474
1482,Ba2TbReO6,608.3935732000001
1483,HfZnCu2,287.8815943
1484,NaAg3O2,1627.809533
1485,ZrGa3,257.3910429
1486,Nd(SiRh)2,586.6975804
1487,YP5,1078.307852
1488,LiP(HO)2,608.4463314
1489,LuAg2,51.07463904
1490,Li4H3BrO3,283.1982389
1491,Ba3Bi2,759.6361795
1492,Cr(SiO3)2,121.7421999
1493,Sr(MnGe)2,42.15936604
1494,KUO3,0.068093605
1495,BiCl3,790.8503787999997
1496,YPb3,832.7493284
1497,ClO3,199.87814699999998
1498,Ca(MgAs)2,1451.341748
1499,LiSn4Rh,677.4151604
1500,LiPr2Os,4931.137095
1501,ScGaO3,1035.266942
1502,BaGaSnH,1355.531834
1503,Er2Mo2C3,641.0506276000001
1504,Li2VCrO4,23.56761718
1505,Ho2SO2,2063.0847289999997
1506,Y2GeI2,845.915668
1507,Sc2GaRu,357.7960918
1508,FeNi,12.57289815
1509,V4GeSe8,733.3532504
1510,VPO4,149.6387507
1511,TiFeO4,276.68485669999995
1512,PrB2Rh3,1028.079159
1513,Na3VO4,382.110733
1514,NpInRh2,5.389936331
1515,Pr2CuO4,173.6987826
1516,HoGeO3,423.13740779999995
1517,HoFe2,465.21483
1518,Sr(CdAs)2,2344.236329
1519,TmLuMg2,141.12028469999996
1520,HfW2,156.804815
1521,DyNi,155.6858806
1522,Li3Mn4NiO8,308.6193115000001
1523,BaNiS2,43.58645131
1524,Na2MnCSO7,23.66542807
1525,HfCo,1728.5673359999994
1526,Ho2TlAg,820.6329902000001
1527,K2SbAu,1572.500332
1528,ErIn3,2729.963705
1529,AgPtO2,1105.6275150000001
1530,TaPbBr,137.2946003
1531,SiCN,558.6113393999998
1532,TiGa,463.48555539999995
1533,SrCrO3,1856.5796420000001
1534,BaAgO2,88.25037564
1535,FeTeBr7,274.461629
1536,BaMg2,268.7109026
1537,NdAgHg2,40.22922143
1538,Nd2Re2Si2C,240.6215821
1539,VP2(HO)6,30.96458793
1540,Na3SiSnBO7,72.18070577
1541,Cd2B2O5,461.366296
1542,RbIn4,498.4532114
1543,CoCuO2,1132.538088
1544,RbScO2,1335.7515640000001
1545,Ca(VS2)4,173.3847835
1546,Ti(CrSe2)2,274.5189745
1547,CaMnSn,52.35830379
1548,NbGaNi2,119.6651854
1549,PuNiC2,359.8983807
1550,Ti(SiO3)2,824.8150156
1551,NdVO3,1.7350242630000001
1552,Mg2H4Ru,1094.293127
1553,ThSi2Ru3,1444.5410160000001
1554,HoTlPd,748.5496672999999
1555,Rb(BH)6,191.96655800000002
1556,LiGa3,2.273583842
1557,VZnF4,607.8052066
1558,NiS,2460.191334
1559,PrIn,239.44361580000003
1560,Y2HfO5,802.7837406
1561,KLi3PbO4,566.1889614
1562,CN2,2454.674972
1563,Zr(Ni2P)2,1153.4801300000001
1564,AgWS4N,84.57729737
1565,AcAg,177.5456927
1566,NiH2(ClO3)2,57.75825712
1567,Er(VGa2)2,1646.6833060000001
1568,Tb2S3,917.4625856
1569,CrSbSe3,949.8324948999999
1570,Sr3Mn4O2,166.3585351
1571,SrLiNiF6,11.28582366
1572,Pu3Sc,260.89975319999996
1573,Ba2NaReO6,1610.871659
1574,ZrCoSb,647.3672836000002
1575,Rb2SBrCl6,864.8540021
1576,TmC2,690.1867605
1577,MgCuP,1853.7986809999998
1578,YH3(CO2)3,2468.2181969999997
1579,SrCuAs,1307.822596
1580,MoCl3O,203.6534985
1581,LuGaO3,729.0651241
1582,RbDyO2,1743.0753339999999
1583,ErF3,368.9117974
1584,Pr(Fe2P)2,26.0502589
1585,KNaO,696.5916996000003
1586,HfI3,1712.357927
1587,Lu2MnS4,1559.484761
1588,Y(SiIr)2,389.4717284
1589,Be3Al2(Si3O4)2,1022.378375
1590,Li3VBPO7,124.8273655
1591,LiNd2IrO6,148.4575245
1592,ZrPtPb,1432.41974
1593,ZrAs,252.75861919999997
1594,MnAu4,50.94852014
1595,Sr(CoP)2,1425.783739
1596,Ba3Ge2(BO)6,226.0842596
1597,Nd5AgS8,1515.2113630000001
1598,LiMnSe2,296.1075913
1599,Sc2AgOs,25.66705158
1600,RbBa3,996.1913401
1601,FeSeBr7,408.1288947
1602,TiCo2Sn,161.4403281
1603,YbCd,22.94999009
1604,U2Mo2C3,330.8772725
1605,YbBr3,1979.616249
1606,CdAgO2,217.8446044
1607,NaGa4,253.36955849999998
1608,Sr(CoGe)2,333.3094086000001
1609,YbCdHg2,158.82260290000005
1610,ZrMo3,22.96820829
1611,NpTe,1181.7832119999996
1612,Lu2CdS4,2348.222958
1613,NaLi2Bi,3796.230689
1614,GaCuO2,2913.239935
1615,YbHO2,500.3434356000001
1616,Ni3GeC,260.20537110000004
1617,AsH5COF6,244.0132818
1618,RuCl(OF3)2,46.1660182
1619,VCoB3,305.6455993
1620,TmIr2,86.74737767
1621,LiCd2Ag,1.109257747
1622,GaSi3,55.04646194
1623,Mg2AgSbO6,658.7630504
1624,Ac2NiIr,785.841749
1625,Ni(BMo)2,1377.288503
1626,InAsF6,991.5938504000001
1627,NaSr2In,126.0558415
1628,CrP,533.2046893999999
1629,V(SiO3)2,50.61306999
1630,TiCdO3,739.8109178999997
1631,Zr4Pd2O,301.42665139999997
1632,AgBi3S5,1753.6302879999994
1633,Ba2Bi6O,1335.386552
1634,PuGa,168.6675631
1635,SmSnPt,367.7297379
1636,SbPt3,277.56281789999997
1637,Tm2CoIr,89.25893526
1638,IrO3,29.08064376
1639,TmSb,819.691087
1640,ZrSi,1933.422148
1641,VTe,424.3785948
1642,TiCo3,272.7087245
1643,SrCu5,507.8341192
1644,VO2,757.612911
