,pretty_comp,p_Seebeck
873,ErSCl,350.2202833
874,TbNi5,-8.956659867
875,SrRhF6,14.17747157
876,ReSbO6,415.0921367
877,NaYF4,394.4553433
878,Lu2ZnAu,4.0594934999999985
879,LiHoIn2,-6.4232727
880,Na2Pd3O4,280.3458967
881,BaS3,358.47366
882,ThGeO4,372.7473867
883,MnNi2Sn,-3.3214902000000004
884,Zr3Al,-7.503294800000001
885,Co9S8,-8.673295032999999
886,NaPr2RuO6,316.13268
887,CoTe,-3.305632333
888,Li4Fe3Si3O2,-5.130510333
889,YSi,-3.550711653
890,ZrSnTe,20.95847167
891,Li2NiP2O7,377.60682
892,RbYTe2,275.8041033
893,Ba2DyReO6,19.72174133
894,K4Al3Si3ClO2,407.39092
895,Na2CrCSO7,319.13403
896,LiAuF6,427.0971067
897,NaAlH4,420.0274467
898,PrClO,421.2531233
899,MnTePd,23.282856
900,Ti2AlCr,53.44187
901,CdIn2O4,92.52662567
902,PrHoMg2,4.5230552
903,Y2RuRh,12.3704
904,SiGe,151.56135669999995
905,ScNiB4,1.307971167
906,ErTaRu2,-5.6568317000000015
907,Ca3ScCoO6,467.7146033
908,BaGa4S7,369.8541267
909,Fe2OF3,-3.7170664
910,KNdTe4,107.7596733
911,Ba(BS2)2,373.4406767
912,AgAuO2,10.59614637
913,YBRh3,30.866683
914,Tl2TeBr6,356.00199
915,SrOsO3,27.536395
916,K4P2PdS8,365.1108067
917,Rb2Te5,155.8461367
918,ScSiPt2,1.062445033
919,Sm2Se2O,268.3180833
920,LuAl4Ni,23.37212467
921,Na6P4W,380.0549233
922,SrCa3O4,403.58718
923,DyMgRh2,-4.4423206
924,LiMnBO3,333.3000733
925,PdS,57.20663733
926,ScPd,1.1750206
927,YbIn2Au,4.532908633
928,Li3Th,-1.8700367
929,ErTaO4,350.3475
930,Ga2TeO6,235.24261
931,UAl3Ni2,24.54641975
932,K2CeSi6O5,433.42069
933,KLi6IrO6,22.850586
934,CuNi3O4,-5.733632492999999
935,ScU3Sb5,52.763983
936,Mg2TcO4,21.27649713
937,AgClO3,445.70923
938,BaV4ZnO8,-0.995466233
939,U(GeIr)2,4.4997346
940,YCoC,-3.69129452
941,KNaO,464.2167967
942,NbFeB,5.881661367
943,Li2CaSi,54.74355500000001
944,Pb2ClOF,403.2907533
945,MnCSO7,412.3112
946,BPd3,-4.183062567
947,AcMg5,14.09105017
948,K2S2O5,394.7041867
949,Na2PtO3,352.64168
950,Li3Fe(BO3)2,310.5539667
951,AgNO2,313.35673
952,ScBiPd2,1.9612926
953,Be2Fe,-6.556901523
954,ZrCuSiP,-9.994211632999999
955,BaEr2CoO5,-1.1868125
956,TbSn3,4.4347316
957,SmTl,4.789020099999999
958,TlCuS2,75.53945867
959,NaErF4,446.67805
960,TiZn(GeO3)2,396.34365
961,VCuO4,68.41332299999999
962,KSiO3,27.241351
963,NdSi2Ru,-3.56856879
964,Mn5SnO2,318.51601
965,NaYb(PS3)2,355.61823
966,Sr2CdSn,54.922845
967,BPd2Br,13.25596
968,ZrSe3,192.77659330000003
969,GePd,-4.435880667
970,TmTl3,13.532321
971,CaSO4,419.62839
972,HoAlNi,-3.985032617
973,K5P2Au,385.3584667
974,UAl3Pd2,18.22520757
975,ScCo2Sn,7.5894039000000015
976,KMnF3,28.64269667
977,Li2SnTeO6,360.4006433
978,YMgZn,30.24543013
979,K3SbSe3,390.54122
980,NpRu2,22.884998
981,Pm3Si,2.6930637
982,V6OF,11.5021659
983,NdH3,93.441596
984,CoBW,-3.712453667
985,K5As4,2.275487
986,LiBiPd2,-4.6604236
987,DyAl7Au3,18.16534233
988,RbLuS2,271.0954867
989,Ba2TbNbO6,434.6258067
990,TaCu3S4,281.30942000000005
991,Sr(AuO2)2,465.2654067
992,YOsO3,25.849473
993,CaPd3C,-2.2846054
994,BeZnO3,8.2739951
995,InHO2,492.5106067
996,V2CuO6,2.055577367
997,DyAgTe2,205.9874167
998,Bi2Se3,330.24813
999,P2Pt,214.57358
1000,PaAlCu2,20.878569
1001,ThSi2Ru3,10.990395
1002,HfGeSe,26.108138
1003,Li2Mg2MnFe(P2O3)2,17.870073
1004,BaMgCr4O8,15.7308747
1005,SnSe,227.70219
1006,Ca2TaBiO6,219.61713
1007,NdBiO3,0.96316322
1008,KZnAs,212.6214833
1009,Y3CuGeSe7,276.14117000000005
1010,CeGe2,56.26562267
1011,ErAgSe2,263.53054669999995
1012,ZrTe2Br5,332.94328
1013,NdTlAu2,-2.9780684
1014,NaAlO2,421.68259000000006
1015,TiZn,14.8491
1016,FePt3,16.701769
1017,Nd2Sb,-0.10413819
1018,Li3VS4,360.55907
1019,SmCuS2,231.54966
1020,Th3Ni,-2.3883211330000003
1021,AlBiO3,20.42182
1022,VSb2O5,384.08993
1023,P2Rh,226.77182
1024,Al2Si2O7,379.7810667
1025,YbGa2,-3.5773719
1026,SbSCl9,347.4719867
1027,FeTe,12.25939007
1028,ErSe2,-1.960542627
1029,Na(CuS)4,24.29971467
1030,Ba2DySbO6,410.50636
1031,MnCoS,-3.1406116
1032,DySnPd2,10.729616
1033,U3Bi4,13.87217767
1034,U(HO2)2,460.89646330000005
1035,Sm3Ir,2.303589833
1036,Ba2HgS3,310.7044733
1037,ErMg,-9.8135153
1038,Zn4P6N2O,412.00947
1039,Cr2CoTe4,13.153530800000002
1040,ZnRh,5.8708612
1041,Bi2Te2S,194.5321133
1042,NbNiP2,-3.190780267
1043,Hf(B2H3)2,320.59242
1044,Ac2CuIr,-1.8386573
1045,Li2Ti2O5,351.45748330000015
1046,Tl3Cd,-2.7280807
1047,Ce(CoGe)2,28.082043
1048,SrCuO2,12.35483243
1049,Mn5(SiO)4,18.28699463
1050,Ga2FeS4,36.141353
1051,KCl,450.65347
1052,Ba3Ga2(GeO)4,402.2314867
1053,LiCd,-1.5688058
1054,Tm2Cr2C3,-4.665976367
1055,BSb,182.31012
1056,K4ZnP2,403.5220333
1057,GeSe2,355.49454669999994
1058,DySeClO3,373.2613567
1059,NbCrF6,0.72496762
1060,MnZn(SiO3)2,364.5332567
1061,HfPd5,5.687342433
1062,LiPt2,6.540205533
1063,Pd3S,-6.186960717000001
1064,Mn2HO4,16.482676
1065,PrHg,8.2500157
1066,K2CO3,369.1524167
1067,Ce(Re2Si)2,30.30349600000001
1068,Li2Co3NiO8,61.70776433
1069,K2TaAgS4,268.06573
1070,BiSeI,327.88875
1071,LiVTe3O2,410.34106
1072,Li2Co4O7F,21.93475367
1073,YMgCu4,0.08589307300000001
1074,KBaSn,13.53679767
1075,PtF4,480.9008233
1076,InAs,11.836541
1077,SmAu,3.1312486
1078,Lu2O3,244.14781
1079,RbCu4S3,37.71330233
1080,BaSiN2,275.25993
1081,CeAsPd,13.12611333
1082,SrPIr,5.2170739
1083,Cr4Cu3Te8,22.56119067
1084,SrCdP2O7,383.76699
1085,Er(AlGe)2,-7.403526267
1086,NdBPt3,-0.3782066670000001
1087,MgGeO3,405.96352
1088,YGa5Co,0.687931933
1089,YIr2,11.29170233
1090,SiPt5Pb,1.112328
1091,TmAl2Ni,7.606212587000001
1092,Ti2In,16.828023
1093,SmHgAu2,-3.0278970000000003
1094,Si2Ni6B,-3.4404489000000003
1095,CaIrO3,42.64544933
1096,Ga3NO3,381.54273
1097,Pr(HO)3,263.4842167
1098,LiMgPO4,341.16844669999995
1099,ReN2,5.371433033
1100,Te3As2,212.7043267
1101,TmRh,-2.4014875
1102,HoSI,278.4842733
1103,NiMoO4,121.71913
1104,CuP2(HO)4,348.81805330000014
1105,TbBe3,-4.994390900000001
1106,TbGaPd,-0.194016733
1107,TcNiW,14.392031
1108,Sc2IrPd,4.5391566
1109,MoPt2,7.297619833
1110,Nd2SO2,306.1063533
1111,AuBrF6,363.16305
1112,RbBe3ZnF9,432.56644000000006
1113,Rb2CO3,427.52701
1114,NdCuSe2,202.29727
1115,CdSe2O5,411.44164
1116,Cd2As3I,277.8498367
1117,FeBiO3,2.626581867
1118,LiHg2Pd,-4.182185
1119,LiSm2IrO6,27.235474
1120,Mg3Mn,10.039828
1121,TbPt3,21.110673
1122,ThB6,-2.387009
1123,Ac3Sn,0.76898065
1124,Ti5Si3,-8.347547
1125,Ba2YTi2TlO7,9.361233
1126,AlN,354.90263
1127,PrCoSi,0.06377806700000001
1128,YBi2ClO4,352.6993667
1129,BeSiN2,368.52996
1130,LiAl3,-2.4765155
1131,ZrAlPd2,2.7336165
1132,Be5Au,-4.0326418330000005
1133,H(CO)2,301.1637333
1134,VCo3,11.561395
1135,NaGaO2,452.2846233
1136,Sr5As3H,84.68854
1137,Bi2CO5,348.4050067
1138,SmCuSe2,207.7924867
1139,BeSiIr2,-0.91895041
1140,LiTl2Rh,-5.7956945
1141,LiYO3,3.6367686
1142,Pr2ZnIr,7.302529700000001
1143,Li7V5O2,-7.0876267
1144,MgSnF6,521.39216
1145,DyInPt4,-1.016809
1146,Sc2SO2,279.4213633
1147,MoC,12.161213
1148,LiAg5F2,27.183471
1149,AcCl3,399.1011467
1150,Li3SbS4,384.90523
1151,Fe2RhS4,2.913408033
1152,NpAsSe,-7.882314467
1153,TbLuHg2,15.446787
1154,KPrGeSe4,265.4551033
1155,Li2ScFe(Si2O)2,38.87616267
1156,SnH8(NF3)2,521.7353667
1157,Sc3AlC,-8.4065601
1158,Ca2AlBiO5,419.3418533
1159,PrFe2,5.950895867000001
1160,CsPbF3,115.42034
1161,KCuO,343.3626867
1162,IrC2,-2.7630752
1163,KAlP4(HO)4,388.8667033
1164,TiSnO3,213.04842
1165,Tm2OsAu,0.48739429
1166,AcF3,553.10802
1167,TiSiRh,5.631432767000001
1168,Ho(MnGe)2,17.51912
1169,Tb(MnSi)2,14.154906699999998
1170,Sm3Er,-0.018835934
1171,MgH2SeO5,382.42715
1172,YbAl3,0.26599132
1173,Yb(FeO2)2,-4.128781667
1174,Ba4AgAuO6,259.4790633
1175,LuN,214.3276
1176,TmMgAu2,1.2596121
1177,Bi2OsAu,-0.41859043
1178,HgPbF6,434.4638767
1179,SrLuCuS3,270.7323867
1180,Cu2GeS3,268.1921133
1181,Ba3PN,135.6855
1182,MgCuSn,5.7355894
1183,NdTlS2,120.2257967
1184,MgCuSb,10.581242
1185,MgAl2Cu,6.466718332999999
1186,Li2Ni(P2O)2,486.3832333
1187,AgWS4N,13.0931544
1188,K2PdCl4,389.81554
1189,Li2CdHg,-2.3972335
1190,GaAs2W,-0.45997585
1191,Mg2SiO4,316.9841233
1192,NaNb3(Te2O3)2,272.9404533
1193,RuO2,503.26289
1194,DyTe3,17.8325891
1195,CaHgPb,8.898190966
1196,Lu(SiPt)2,-4.698954867
1197,Ca4MgB4H6(CO4)2,341.1073367
1198,NbBW,4.5849981
1199,ZrVSi,6.176711167000001
1200,K3Sn5Cl3,271.9135333
1201,Sn2OF2,348.08837
1202,MnSiRu2,-4.3010761
1203,Li3FeOF3,52.17352633
1204,AuSeCl7,367.6105867
1205,Li2MgSn,4.9496485
1206,ReCl3,395.6107367
1207,LiCoCuO4,0.910064233
1208,HoMgZn2,-2.2653907
1209,CeZnSbO,22.1098279
1210,PrCdAg2,4.3754141
1211,ErAg,10.674682
1212,NaI(OF)2,385.1096467
1213,Ca2CoO3,3.089896333
1214,K2Th(CuS2)2,253.4464933
1215,PdSCl,379.08691
1216,Na2H4Pt,420.7152933
1217,KAuBr4,302.1221767
1218,Sr2BN2F,216.95452000000003
1219,UIn3,10.919006
1220,MnPH2CO6,345.5181667
1221,UCuAs2,19.51887533
1222,VHO2,10.76876667
1223,Mn2Au5,8.929521699999997
1224,Be3Tc,1.4874108999999998
1225,Li2AlPCO7,433.67902
1226,TiS,16.12426033
1227,Ba3MgNb2O9,391.1413567
1228,VOF3,400.4646967
1229,Na2LiBe2F7,443.2866733
1230,SiH6(NF2)2,374.2586733
1231,VCo2Si,-5.782422333
1232,HfS3,314.3468167
1233,PrTa3O9,407.48412
1234,Al2BiS4,298.6356233
1235,K3Na(FeO4)2,351.65590330000015
1236,Na2LiGaAs2,268.95838330000004
1237,RbFe2S3,40.06868633
1238,Li4B2O5,439.92133
1239,ErZnIn,36.51742167
1240,LaAs,10.8938788
1241,KLiZnO2,365.0343367
1242,HoTl3,19.719391
1243,Li2V3SnO8,21.86395233
1244,CeAl3Ni2,25.24501833
1245,NaH3CN4O,294.6095433000001
1246,RbCoCl3,28.67486033
1247,TiCo5O2,2.875672503
1248,Yb2ZnPb,36.600642
1249,PrZr3F5,407.271
1250,Fe2Si,16.8319293
1251,HfAlPd2,4.0373215
1252,NbSeBr3,269.62819
1253,Sr3CdO4,420.99242
1254,Lu2MgGe2,7.043533567000001
1255,AlCuO2,464.50033
1256,BaHg3,-8.055255367
1257,CoSn2,6.1431354
1258,SrBi3,3.2986271
1259,Li2CuSn,5.6950191
1260,Zn2CuN2,9.153973667
1261,NaH3C2O5,415.8800267
1262,Cu3PS4,304.3527367000001
1263,LiInGe,25.50191
1264,BaSi4O9,324.2111700000001
1265,InPH2O5,396.4388333
1266,LiNiP,-9.4144692
1267,Sc(VGa2)2,16.4723463
1268,KLiZnS2,405.2860733
1269,In3Pd2,6.159830067000001
1270,CrCo,-1.8142146
1271,NaLiSe,332.0170067
1272,Si2TcOs,13.105321
1273,Li2Fe5O5F7,12.55994297
1274,SrRuO3,3.8085312
1275,SrO,452.57008
1276,DySi,-3.813866787
1277,K2NaInF6,516.86628
1278,TiCrAg,19.122785
1279,Rb2H4Pd,436.77712
1280,MgCr4O9,27.754590000000004
1281,Pa3Ta,7.1648344
1282,TmTlTe2,74.74922967
1283,TbCd3,10.88560443
1284,KNaSe,353.0523433
1285,KSrCO3F,285.3830433
1286,ThCu2,3.263362397
1287,MoC,2.346532133
1288,HgOsO3,3.0289012000000004
1289,NdAl3(PbO4)2,379.44451
1290,Li2FeSiO4,71.20062633
1291,NaVSiCO7,365.8348033
1292,OsO4,459.85254
1293,CuNi2Sb,-2.767665333
1294,CrS2,-1.5673513330000002
1295,Ru3I,11.473604
1296,TiGaRu2,33.107245
1297,Ca4H2Rh3,-1.6696037
1298,K2Rh2O5,16.06453503
1299,TiAlRh2,8.0147056
1300,Li3Sb,273.56157
1301,DyNi5,-9.883671632999999
1302,MoO3,315.8075467
1303,TiCrP,6.3968996670000005
1304,Li6Fe(O2F)2,357.36395
1305,Cd3(ClO)2,360.23438
1306,TaTiTc2,33.548212
1307,NbOsPb,17.785711
1308,YZn5,9.2444307
1309,HoAlAg2,3.4764614000000003
1310,Ti2VS4,6.51744029
1311,MgVBiO5,384.9407533
1312,CaAu2,-6.911833500000001
1313,Sc2Co3Si,3.5649448
1314,SmTmO3,387.54519
1315,K2NbF7,485.8909033
1316,Na2Ca2(CO3)3,318.6014733
1317,LuCuS2,287.9722933000001
1318,InP,16.443562
1319,Hf(VGa2)2,-1.328482467
1320,BaP3,305.5655033000001
1321,Sr(SiAg)2,-0.283231633
1322,KIn(GeO3)2,436.4565067
1323,ScNbTc2,17.42353767
1324,PaZnRu2,13.801735999999998
1325,SmAl4Ni,18.07338133
1326,TmHg3,4.208592867
1327,CaBe3O4,368.17710330000006
1328,VCoSn,41.076206
1329,TaCo3,12.398057
1330,AgF,51.91564467
1331,Ti2MnOs,30.324863
1332,Nb6Co7,-3.906099333
1333,Al2IrRu,4.6638327
1334,ErMn2,3.496131633
1335,Hf2FeOs,30.993973
1336,KAs4IO6,291.71872
1337,Mg3Si2H4O9,406.84092
1338,ZrSnPt,319.56786
1339,Sr(CdP)2,217.2615567
1340,SrSn(BO3)2,443.89895
1341,Na3LiP2O7,408.9553
1342,Li4TaN3,364.08842
1343,LuNiSb,170.73773
1344,Si3Ag,3.764277167
1345,LiNO3,496.70104
1346,CeMnSi2,1.688395067
1347,ScAl3,11.53558753
1348,Li3BiO4,402.8788633
1349,Dy(GeRu)2,-7.3868934999999984
1350,TlInSiS4,325.1983367
1351,LaBiPt,160.06299
1352,Na2MoO4,516.3549
1353,LuTh3,-2.967018
1354,ScP,3.4118803
1355,YErTl2,1.3566712
1356,Cr2N,14.64614967
1357,LiYSe2,330.2891933
1358,Ca(CdAs)2,208.7028633
1359,ZnC2(SN)2,387.9571167
1360,HfCuSi2,4.971973867
1361,SNF,376.4650833
1362,CdCu2SnSe4,152.1015967
1363,BaCuSb,12.60508767
1364,Sr3ZnIrO6,20.210131
1365,ZnC2S2(OF)6,452.14479000000006
1366,TlBiP2S7,247.5466667
1367,Li3Fe3CuO8,43.64042067
1368,MgSnO3,415.21605
1369,PrSb2Pd,-7.766726533
1370,Tm5Sb3,-5.940535933
1371,Li4Be3As3ClO2,472.87794
1372,VZnRu2,34.709293
1373,CeAl3Pd2,36.68410867
1374,RuAu3,-9.2944028
1375,BaNa6O4,424.54705
1376,ZrAl2,-8.833326
1377,USeS,6.276423632999999
1378,NbCr2,29.472391
1379,ThPSe,-1.450311596
1380,Sc5Cu5O3,3.167363333
1381,Ta2TcW,29.08261
1382,ErN,212.92029
1383,YbN,-5.7242856
1384,Fe6OF,0.634618267
1385,TiS3,248.8958833
1386,HfSe3,61.902330000000006
1387,SmTa3,-5.0457625
1388,NaAlGe,34.21040167
1389,HoInAu2,7.211450467000001
1390,Mg2BBrN2,339.35015
1391,SmTlO3,304.93984
1392,ZrW2,-5.847381532999999
1393,ScSb,17.932704
1394,AgBiI4,347.2053533
1395,Ti2InCo,21.26599
1396,Li3Cu2SbO6,-1.7353566669999998
1397,HoInRh,-9.148452867
1398,Pr(SiPd)2,-7.842163267
1399,SnC,266.89886
1400,SnPbF4,417.80069
1401,BaNdCuBO5,47.37007033
1402,BaPbO3,51.434236
1403,Mg(FeGe)6,-2.989342733
1404,TbB2,-2.320978917
1405,HoNiSb,190.08129
1406,ScRh3,-7.054445200000001
1407,Pr(PRu2)2,25.937607
1408,CeS2,141.5118673
1409,Y4Ga2Pt,10.550737
1410,Tl4SnS3,196.99093
1411,BaReN3,381.57227
1412,Zn2Cu(AsO4)2,303.8572667
1413,Ca3Sn2S7,23.88913733
1414,BaPd5,10.0060286
1415,NaHO,456.3116067
1416,YAgPb,15.9582702
1417,ThC,7.219491199999997
1418,Tb(TiGa2)2,7.1162117
1419,ScPRu,-1.33526732
1420,HoGaNi,-5.227367733
1421,Ba2YCo3O7,15.07202733
1422,Ca4As2O,249.8667867
1423,LiGaSi,195.62258
1424,BPd2,2.256258933
1425,NdAl4Co,-4.9705308
1426,CaHI,309.6355867000001
1427,Ce(GeRh)2,30.89138133
1428,BaAlSi4N5O3,414.3385667
1429,Pr2I5,3.082446567
1430,ThSnI6,141.26955
1431,KRbS,408.2512767
1432,V2CrTe4,-7.118747233
1433,ErSi,-5.184042163
1434,Rb2LiGaF6,492.4340267
1435,MgTe(PbO3)2,425.1315
1436,ZrCoAs,-3.2227929
1437,LiSbO2,370.24374
1438,HgPd3,-2.879405
1439,Ba2InBrO3,359.07978330000014
1440,SrC2,416.1806467
1441,Ga2Te3,227.5729933
1442,KTa(GeO3)3,356.8507
1443,Hg2Pt,1.518681033
1444,BiBr,249.0157367
1445,Al3Ni2,0.807616977
1446,MnSiIr,-2.5883205
1447,SrSiN2,325.2991667
1448,PrIO,343.8823367
1449,Rb3H5Pd,198.3486267
1450,Tl4O3,266.3855733
1451,ErAg2,1.770088933
1452,Pr3InO,-5.912536
1453,Sm2Au2O5,1.862896967
1454,ScInAg2,9.3128129
1455,Tm2MgSe4,294.0632700000001
1456,V2CrOs,-9.768253199999998
1457,CuBiO2,354.0153933
1458,MnH2SO4,345.7220633
1459,KFe(MoO4)2,17.32301033
1460,HoHg3,5.492565167
1461,Sb2Ru,186.92006
1462,LiZnO6,0.6428305000000001
1463,SrAcZn2,12.724282
1464,Li5Mn3Fe2,-0.243403333
1465,Sr(BIr)2,32.11087533
1466,YBi2BrO4,279.8145233
1467,ZnRhO3,10.928128
1468,LaPb3,10.862323
1469,TbBr3,279.46285
1470,Pr3I,-5.187844533
1471,LiMnVO4,229.3938867
1472,MnZn3,-8.9833429
1473,CdAgPd2,-6.001552667
1474,Li2Fe3WO8,15.0391725
1475,TaN,-0.393328677
1476,Tm(MnSn)6,18.46722433
1477,La3TlC,3.564908
1478,U2W2C3,7.4338085
1479,KSc(MoO4)2,421.58395
1480,PbICl,403.3142767
1481,Er2Zr2O7,364.49845330000005
1482,Sc2ZnAu,6.1439224
1483,Ca(BN)2,320.4463633
1484,LiTiMnO4,54.05928299999999
1485,RbSmSe2,251.4352667
1486,YbCl2,300.4800600000001
1487,CuAg3,-7.2508563
1488,Re(SeCl)2,329.5549667
1489,TiAlNi2,5.374791667
1490,NaErO2,467.10691
1491,HfCu2Te3,159.0440767
1492,LiTeO3,418.4126367
1493,Zn3N2,185.37424
1494,SrCuSeF,325.4813200000001
1495,Li3AlN2,387.13178
1496,Tl3AsS3,356.6041867
1497,ZnCu2GeS4,295.4318167
1498,YbPb,-0.893275633
1499,LiNi2P3,2.767086
1500,LaSbPt,128.10495
1501,CrNi3,3.1564133
1502,BaGaSnH,124.9858467
1503,Ba2Ge,141.7445633
1504,DyCl3,299.2869233
1505,DyTlS2,120.7891067
1506,RbSbO3,15.405915
1507,Tb3Al5O2,363.12445
1508,Sn4P3,23.87597433
1509,CeInCu2,24.71992233
1510,ScZn2Pd,12.359541
1511,Na4SnO3,294.89453
1512,TiAl3,-6.492113099999999
1513,Ag3AsS3,150.7777233
1514,FeI2,7.522740667000001
1515,HfMnO3,411.17252
1516,P6SeO24,375.4407267
1517,CuH6BrN2,266.0088967
1518,PrNi2B2C,-4.019689667
1519,Na3AlF6,562.6604667
1520,TmBi2IO4,382.1063933
1521,Ca6Al2NF,29.668177000000004
1522,BaO,393.01408
1523,U2Mo,-1.1159867
1524,LaBiAu2,10.346624
1525,U(CuSi)2,4.662692567
1526,PrMgZn2,-4.5036469000000015
1527,FeCoSn,11.2828362
1528,YbAu4,-4.1270094
1529,Na2BH4ClO4,368.4831567
1530,AcPbAu2,5.165624299999998
1531,SmTiGe,1.3501276000000002
1532,Ca2TaSbO6,176.29723
1533,Sm(SiPd)2,-7.6093306
1534,TiAlAu,29.605684000000004
1535,P2S7,301.35586
1536,MnSO4,248.3685567
1537,Y6UO2,444.2310067
1538,NaMgTl2,4.8968079000000015
1539,Lu2AgHg,9.625395800000002
1540,CaBeO3,1.0411690999999998
1541,SrAl4O7,285.5460667
1542,Na3N,27.391522
1543,Mg3B(HO2)3,494.5461533
1544,SnICl,317.1685333000001
1545,LiHg,-3.4022789
1546,NdTeCl,226.8907067
1547,Ca2H3Br,96.552964
1548,RbHoS2,277.2574833
1549,Ho(CoGe)2,17.86632333
1550,Rb2LiInCl6,384.11553
1551,Na2SO3,-2.462189667
1552,RbFe(SeO4)2,401.6284333
1553,TmPaO4,217.4298133
1554,As(S8I)3,315.11565
1555,H3ClO,380.16541
1556,Mg3WO6,401.2640033
1557,YbThPt2,7.082657000000001
1558,Na5ReO6,526.60023
1559,Ba3SnO,100.07199
1560,Tm2ZnPt,13.291447
1561,Pm2HgGe,-7.3389303
1562,Pr2SnHg,-4.8534252
1563,Pr(CoP)2,-1.68678232
1564,RbBa3,29.11906967
1565,TbTlAg2,6.2021734
1566,LiMn7(OF3)3,368.0054467
1567,Ba3BiN,101.10553
1568,TbO2,19.445955
1569,Cu8O,-9.207785967000001
1570,Li2V3O6,-3.401546867
1571,Zr3Hg,29.168974
1572,NaPPdS4,271.43261
1573,PrTe3,13.71120193
1574,BaLiSi,62.61693667
1575,ZnNiF4,442.05303
1576,Li3BN2,364.2052467
1577,Nd2ScSi2,8.054343933
1578,TiGaCo2,1.7644303
1579,CaF2,433.21224000000007
1580,BaGeO3,13.100469
1581,LiBi3(IO2)2,274.8833067
1582,Tb3TaO7,269.51565330000005
1583,ThC,33.964731
1584,TlAu3,6.3197839999999985
1585,TeHO3,272.4350767
1586,LiSnIr2,8.6844065
1587,SrMg5,4.3761455
1588,KH3F4,515.51378
1589,PrMgAu2,5.4601724
1590,CaSn(BO3)2,443.0000967
1591,HoSnO3,25.788881
1592,CaZrO3,472.53088
1593,BaAl2(SiO4)2,504.72437
1594,SrMnGe,5.968286687000001
1595,SnAs3,-2.1877056
1596,Tl3Si,-5.667837867
1597,Ho(TiGa2)2,5.713460033
1598,Li8Cr3SbO2,6.303393333
1599,Th3U,-4.9450946
1600,UFeC2,4.0277732330000005
1601,Rb2Be2O3,439.93786330000006
1602,K2PdCl6,380.0107867
1603,LiSiPCO7,431.5510633
1604,H2CSO4,439.4971633
1605,HoHg,12.535962
1606,CeAl4,37.22300733
1607,BaGaBO3F2,432.3804233
1608,SrSeO4,418.1776567
1609,KSmS2,285.8447733
1610,Ba2SrTeO6,432.76876
1611,SmN,101.13387
1612,PrTlSe2,97.80908933
1613,Al3V,17.056832
1614,NdSeO,143.7377367
1615,BW,-6.966249232999999
1616,SrBe3O4,347.22404
1617,ReW2Br,14.010267
1618,Li3FeSiCO7,244.5685467
1619,SmIn,-4.130856700000002
1620,RbCuO,335.62320330000006
1621,Er2B4C,-6.4960206
1622,Na3Sb3(AsO2)2,362.2485867
1623,LuWO4,30.12353236
1624,Tb3InC,15.767153
1625,LiTi2O4,-0.105845613
1626,Zn3Mo2O9,269.1814567
1627,Na3MgPCO7,435.66619
1628,BaSb2F2,506.74331669999987
1629,Ce2Fe2Si2C,16.40733887
1630,Sr(CdGe)2,-2.0654171000000003
1631,ZrAgMo,14.025705
1632,CeIn2Ir,64.88487033
1633,Ti3In3Rh2,-3.645558667
1634,LiH2N,470.1519267
1635,AlPNCl5,352.9786367
1636,BiPt,7.849918987000001
1637,Nb(W3Se2)2,28.00461866
1638,Ho2Ge2Os,-7.1513979260000005
1639,SmCrO4,37.19077333
1640,SmCuSeF,14.19705033
1641,Lu2S3,296.2533033
1642,In6Ge2PtO9,423.12674
1643,Hf(MnSn)6,26.107359
1644,SrHfN2,211.19004
1645,XeF3,467.8240267
1646,Y2Si2O7,390.4762033
1647,K3B6Br,475.8453667
1648,SmC2,-7.990309533
1649,DyPO4,431.2053467
1650,YInPt,16.73368633
1651,HoAu,6.4116106
1652,BaSnS2,222.64197
1653,Mg2H4Ru,160.44592
1654,Li5Nb2Fe3,22.73076337
1655,Mg(SnO2)4,384.6906367
1656,RbH3O2,503.6972367
1657,LiMn(PO3)3,359.78291
1658,Zr2Zn,1.7319186000000002
1659,Se2Cl2O5,-1.283242
1660,YbNdSe3,9.913442233
1661,LiIn3,-0.06717568
1662,Na8N3O,24.50859800000001
1663,Tm2OsRu,-4.4351402
1664,MnGa,2.173225
1665,YbMgNiH4,374.85998
1666,Rb2Ti6O3,400.4702233
1667,PrSi2Ni,-0.970878133
1668,PmTl3,16.661648
1669,TmMn6(GaSn2)2,6.339641
1670,YbIn2Ni,-3.5745807000000003
1671,Hg(CO2)2,460.09343330000013
1672,Ca(MgSb)2,175.44073999999995
1673,NdInCu2,5.6804512670000005
1674,TiZn2,18.497582
1675,CaCu3(Ge2O)2,419.33491
1676,Tm(MnGe)2,17.42796767
1677,Rb2TeCl6,360.99752
1678,Ti2Co3(TeO2)3,33.48228577
1679,NaDySe2,279.2186233
1680,TiNi,6.8950744
1681,Pm2ZnSn,-9.3722352
1682,CaGeO3,390.5539
1683,BaB6,82.21547199999998
1684,Ga2IrRh,2.2423578
1685,Li2MnFe(BO3)2,26.20609567
1686,AsSe,285.6415233
1687,HoNiBi,166.53101999999996
1688,PH6NO4,486.0939
1689,Tm2IrRh,6.940264999999999
1690,Li2CuP,19.233063
1691,LaWN3,333.6202833
1692,H4CN2O,453.61504
1693,Ni3I,-4.522183667
1694,SbRh3,0.40744933
1695,Ba4Sb2O,215.97340330000003
1696,LiBiB2O5,384.94924
1697,SmYAg2,0.65954799
1698,CaVBiO6,55.38930233
1699,Ti3Hg,36.46486
